eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,71,35,11,61,64,30,4,3,0,0,0,0
1,71,35,11,65,64,30,4,3,0,0,0,0
2,71,35,11,65,64,30,4,3,0,0,0,0
3,71,35,11,68,64,30,4,3,0,0,0,0
4,71,35,11,68,64,30,4,3,0,0,0,0
5,76,38,4,56,69,33,9,6,5,3,1,1
6,74,37,2,63,67,32,7,5,-2,-1,-1,0
7,76,38,4,69,69,33,9,6,2,1,1,1
8,76,38,4,69,69,33,9,6,2,1,1,1
9,74,37,2,57,67,32,7,5,-2,-1,-1,0
10,72,36,0,62,65,31,5,4,-2,-1,-1,-1
11,74,37,2,62,67,32,7,5,2,1,1,0
12,74,37,2,62,67,32,7,5,2,1,1,0
13,74,37,2,66,67,32,7,5,0,0,0,0
14,71,35,11,69,64,30,4,3,-3,-2,-1,-1
15,67,33,7,60,60,28,0,1,-4,-2,-1,-2
16,67,33,7,60,60,28,0,1,-4,-2,-1,-2
17,67,33,7,62,60,28,0,1,0,0,0,-2
18,64,31,4,65,57,26,9,6,-3,-2,-1,-3
19,67,33,7,64,60,28,0,1,3,2,1,-2
20,67,33,7,64,60,28,0,1,3,2,1,-2
21,67,33,7,57,60,28,0,1,0,0,0,-2
22,69,34,9,71,62,29,2,2,2,1,1,-1
23,67,33,7,66,60,28,0,1,-2,-1,-1,-2
24,67,33,7,66,60,28,0,1,-2,-1,-1,-2
25,66,32,6,66,59,27,11,7,-1,-1,-1,-3
26,64,31,4,72,57,26,9,6,-2,-1,-1,-4
27,62,30,2,63,55,25,7,5,-2,-1,-1,-5
28,62,30,2,63,55,25,7,5,-2,-1,-1,-5
29,62,30,2,57,55,25,7,5,0,0,0,-5
30,67,33,7,72,60,28,0,1,5,3,1,-4
31,62,30,2,59,55,25,7,5,-5,-3,-1,-5
32,62,30,2,59,55,25,7,5,-5,-3,-1,-5
33,62,30,2,62,55,25,7,5,0,0,0,-5
34,66,32,6,65,59,27,11,7,4,2,1,-4
35,66,32,6,56,59,27,11,7,0,0,0,-4
36,71,35,11,63,64,30,4,3,5,3,1,-3
37,71,35,11,61,64,30,4,3,0,0,0,-3
38,69,34,9,63,62,29,2,2,-2,-1,-1,-4
39,64,31,4,61,57,26,9,6,-5,-3,-1,-5
40,64,31,4,61,57,26,9,6,-5,-3,-1,-5
41,64,31,4,61,57,26,9,6,-5,-3,-1,-5
42,64,31,4,61,57,26,9,6,-5,-3,-1,-5
43,71,35,11,61,64,30,4,3,7,4,1,-4
44,71,35,11,61,64,30,4,3,7,4,1,-4
45,72,36,0,62,65,31,5,4,1,1,1,-3
46,72,36,0,62,65,31,5,4,1,1,1,-3
47,71,35,11,69,64,30,4,3,-1,-1,-1,-4
48,71,35,11,69,64,30,4,3,-1,-1,-1,-4
49,69,34,9,56,62,29,2,2,-2,-1,-1,-5
