eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,78,39,6,66,71,34,11,7,0,0,0,0
1,79,40,7,63,72,35,0,1,1,1,1,1
2,74,37,2,62,67,32,7,5,-5,-3,-1,0
3,74,37,2,62,67,32,7,5,-5,-3,-1,0
4,72,36,0,61,65,31,5,4,-2,-1,-1,-1
5,71,35,11,64,64,30,4,3,-1,-1,-1,-2
6,71,35,11,64,64,30,4,3,-1,-1,-1,-2
7,69,34,9,68,62,29,2,2,-2,-1,-1,-3
8,79,40,7,65,72,35,0,1,10,6,1,-2
9,79,40,7,65,72,35,0,1,10,6,1,-2
10,79,40,7,65,72,35,0,1,10,6,1,-2
11,79,40,7,65,72,35,0,1,10,6,1,-2
12,79,40,7,65,72,35,0,1,10,6,1,-2
13,78,39,6,71,71,34,11,7,-1,-1,-1,-3
14,78,39,6,60,71,34,11,7,0,0,0,-3
15,76,38,4,60,69,33,9,6,-2,-1,-1,-4
16,74,37,2,65,67,32,7,5,-2,-1,-1,-5
17,74,37,2,65,67,32,7,5,0,0,0,-5
18,72,36,0,64,65,31,5,4,-2,-1,-1,-6
19,71,35,11,71,64,30,4,3,-1,-1,-1,-7
20,74,37,2,56,67,32,7,5,3,2,1,-6
21,74,37,2,56,67,32,7,5,3,2,1,-6
22,74,37,2,56,67,32,7,5,3,2,1,-6
23,74,37,2,56,67,32,7,5,3,2,1,-6
24,74,37,2,56,67,32,7,5,3,2,1,-6
25,79,40,7,65,72,35,0,1,5,3,1,-5
26,79,40,7,61,72,35,0,1,0,0,0,-5
27,79,40,7,61,72,35,0,1,0,0,0,-5
28,81,41,9,59,74,36,2,2,2,1,1,-4
29,79,40,7,57,72,35,0,1,-2,-1,-1,-5
30,79,40,7,57,72,35,0,1,-2,-1,-1,-5
31,76,38,4,66,69,33,9,6,-3,-2,-1,-6
32,76,38,4,64,69,33,9,6,0,0,0,-6
33,76,38,4,64,69,33,9,6,0,0,0,-6
34,74,37,2,71,67,32,7,5,-2,-1,-1,-7
35,79,40,7,63,72,35,0,1,5,3,1,-6
36,79,40,7,63,72,35,0,1,5,3,1,-6
37,78,39,6,66,71,34,11,7,-1,-1,-1,-7
38,81,41,9,58,74,36,2,2,3,2,1,-6
39,81,41,9,58,74,36,2,2,3,2,1,-6
