eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,74,37,2,65,67,32,7,5,0,0,0,0
1,74,37,2,69,67,32,7,5,0,0,0,0
2,74,37,2,69,67,32,7,5,0,0,0,0
3,74,37,2,57,67,32,7,5,0,0,0,0
4,74,37,2,57,67,32,7,5,0,0,0,0
5,74,37,2,57,67,32,7,5,0,0,0,0
6,74,37,2,67,67,32,7,5,0,0,0,0
7,74,37,2,58,67,32,7,5,0,0,0,0
8,76,38,4,67,69,33,9,6,2,1,1,1
9,74,37,2,58,67,32,7,5,-2,-1,-1,0
10,71,35,11,63,64,30,4,3,-3,-2,-1,-1
11,74,37,2,62,67,32,7,5,3,2,1,0
12,74,37,2,62,67,32,7,5,3,2,1,0
13,74,37,2,65,67,32,7,5,0,0,0,0
14,74,37,2,65,67,32,7,5,0,0,0,0
15,74,37,2,65,67,32,7,5,0,0,0,0
16,74,37,2,67,67,32,7,5,0,0,0,0
17,74,37,2,59,67,32,7,5,0,0,0,0
18,69,34,9,62,62,29,2,2,-5,-3,-1,-1
19,74,37,2,61,67,32,7,5,5,3,1,0
20,74,37,2,61,67,32,7,5,5,3,1,0
21,74,37,2,62,67,32,7,5,0,0,0,0
22,74,37,2,62,67,32,7,5,0,0,0,0
23,76,38,4,64,69,33,9,6,2,1,1,1
24,76,38,4,64,69,33,9,6,2,1,1,1
25,74,37,2,63,67,32,7,5,-2,-1,-1,0
26,71,35,11,71,64,30,4,3,-3,-2,-1,-1
27,69,34,9,58,62,29,2,2,-2,-1,-1,-2
28,67,33,7,61,60,28,0,1,-2,-1,-1,-3
29,71,35,11,68,64,30,4,3,4,2,1,-2
30,71,35,11,68,64,30,4,3,4,2,1,-2
31,71,35,11,68,64,30,4,3,4,2,1,-2
32,71,35,11,68,64,30,4,3,4,2,1,-2
33,71,35,11,65,64,30,4,3,0,0,0,-2
34,69,34,9,67,62,29,2,2,-2,-1,-1,-3
35,74,37,2,60,67,32,7,5,5,3,1,-2
36,74,37,2,60,67,32,7,5,5,3,1,-2
37,76,38,4,62,69,33,9,6,2,1,1,-1
38,78,39,6,72,71,34,11,7,2,1,1,0
39,76,38,4,62,69,33,9,6,-2,-1,-1,-1
40,76,38,4,62,69,33,9,6,-2,-1,-1,-1
41,74,37,2,72,67,32,7,5,-2,-1,-1,-2
42,74,37,2,72,67,32,7,5,-2,-1,-1,-2
43,74,37,2,63,67,32,7,5,0,0,0,-2
44,74,37,2,63,67,32,7,5,0,0,0,-2
45,74,37,2,63,67,32,7,5,0,0,0,-2
46,74,37,2,63,67,32,7,5,0,0,0,-2
47,74,37,2,63,67,32,7,5,0,0,0,-2
48,74,37,2,63,67,32,7,5,0,0,0,-2
49,74,37,2,63,67,32,7,5,0,0,0,-2
50,74,37,2,63,67,32,7,5,0,0,0,-2
51,72,36,0,64,65,31,5,4,-2,-1,-1,-3
52,72,36,0,64,65,31,5,4,-2,-1,-1,-3
53,71,35,11,58,64,30,4,3,-1,-1,-1,-4
54,69,34,9,63,62,29,2,2,-2,-1,-1,-5
55,72,36,0,56,65,31,5,4,3,2,1,-4
56,71,35,11,61,64,30,4,3,-1,-1,-1,-5
57,69,34,9,62,62,29,2,2,-2,-1,-1,-6
58,67,33,7,67,60,28,0,1,-2,-1,-1,-7
59,69,34,9,64,62,29,2,2,2,1,1,-6
60,69,34,9,64,62,29,2,2,2,1,1,-6
61,71,35,11,64,64,30,4,3,2,1,1,-5
62,71,35,11,64,64,30,4,3,2,1,1,-5
63,74,37,2,62,67,32,7,5,3,2,1,-4
64,74,37,2,62,67,32,7,5,3,2,1,-4
65,74,37,2,64,67,32,7,5,0,0,0,-4
66,74,37,2,64,67,32,7,5,0,0,0,-4
67,76,38,4,69,69,33,9,6,2,1,1,-3
68,76,38,4,69,69,33,9,6,2,1,1,-3
69,78,39,6,60,71,34,11,7,2,1,1,-2
70,79,40,7,65,72,35,0,1,1,1,1,-1
71,74,37,2,56,67,32,7,5,-5,-3,-1,-2
72,76,38,4,64,69,33,9,6,2,1,1,-1
73,74,37,2,58,67,32,7,5,-2,-1,-1,-2
74,71,35,11,72,64,30,4,3,-3,-2,-1,-3
75,69,34,9,62,62,29,2,2,-2,-1,-1,-4
76,69,34,9,62,62,29,2,2,-2,-1,-1,-4
77,67,33,7,68,60,28,0,1,-2,-1,-1,-5
