eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,69,60,28,0,1,0,0,0,0
1,71,35,11,59,64,30,4,3,4,2,1,1
2,71,35,11,59,64,30,4,3,4,2,1,1
3,74,37,2,64,67,32,7,5,3,2,1,2
4,74,37,2,58,67,32,7,5,0,0,0,2
5,74,37,2,58,67,32,7,5,0,0,0,2
6,76,38,4,65,69,33,9,6,2,1,1,3
7,74,37,2,57,67,32,7,5,-2,-1,-1,2
8,74,37,2,65,67,32,7,5,0,0,0,2
9,76,38,4,66,69,33,9,6,2,1,1,3
10,74,37,2,60,67,32,7,5,-2,-1,-1,2
11,74,37,2,60,67,32,7,5,0,0,0,2
12,71,35,11,69,64,30,4,3,-3,-2,-1,1
13,71,35,11,59,64,30,4,3,0,0,0,1
14,69,34,9,68,62,29,2,2,-2,-1,-1,0
15,74,37,2,59,67,32,7,5,0,0,0,1
16,72,36,0,60,65,31,5,4,-2,-1,-1,0
17,72,36,0,60,65,31,5,4,-2,-1,-1,0
18,72,36,0,60,65,31,5,4,-2,-1,-1,0
19,69,34,9,64,62,29,2,2,-3,-2,-1,-1
20,69,34,9,64,62,29,2,2,-3,-2,-1,-1
21,69,34,9,64,62,29,2,2,-3,-2,-1,-1
22,69,34,9,58,62,29,2,2,0,0,0,-1
23,76,38,4,65,69,33,9,6,7,4,1,0
24,76,38,4,60,69,33,9,6,0,0,0,0
25,74,37,2,59,67,32,7,5,-2,-1,-1,-1
26,74,37,2,59,67,32,7,5,-2,-1,-1,-1
27,74,37,2,59,67,32,7,5,-2,-1,-1,-1
28,71,35,11,68,64,30,4,3,-3,-2,-1,-2
29,71,35,11,68,64,30,4,3,-3,-2,-1,-2
30,71,35,11,68,64,30,4,3,-3,-2,-1,-2
31,71,35,11,64,64,30,4,3,0,0,0,-2
32,71,35,11,64,64,30,4,3,0,0,0,-2
33,74,37,2,61,67,32,7,5,3,2,1,-1
34,74,37,2,63,67,32,7,5,0,0,0,-1
35,74,37,2,63,67,32,7,5,0,0,0,-1
36,79,40,7,69,72,35,0,1,5,3,1,0
37,78,39,6,58,71,34,11,7,-1,-1,-1,-1
38,78,39,6,58,71,34,11,7,-1,-1,-1,-1
39,76,38,4,64,69,33,9,6,-2,-1,-1,-2
40,76,38,4,62,69,33,9,6,0,0,0,-2
41,76,38,4,62,69,33,9,6,0,0,0,-2
42,76,38,4,62,69,33,9,6,0,0,0,-2
43,76,38,4,62,69,33,9,6,0,0,0,-2
44,76,38,4,61,69,33,9,6,0,0,0,-2
45,79,40,7,56,72,35,0,1,3,2,1,-1
46,78,39,6,65,71,34,11,7,-1,-1,-1,-2
47,76,38,4,61,69,33,9,6,-2,-1,-1,-3
48,74,37,2,67,67,32,7,5,-2,-1,-1,-4
49,72,36,0,64,65,31,5,4,-2,-1,-1,-5
50,72,36,0,64,65,31,5,4,-2,-1,-1,-5
