eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,64,31,4,65,57,26,9,6,0,0,0,0
1,67,33,7,67,60,28,0,1,3,2,1,1
2,67,33,7,57,60,28,0,1,0,0,0,1
3,67,33,7,57,60,28,0,1,0,0,0,1
4,67,33,7,62,60,28,0,1,0,0,0,1
5,67,33,7,65,60,28,0,1,0,0,0,1
6,67,33,7,65,60,28,0,1,0,0,0,1
7,69,34,9,71,62,29,2,2,2,1,1,2
8,69,34,9,58,62,29,2,2,0,0,0,2
9,69,34,9,58,62,29,2,2,0,0,0,2
10,67,33,7,64,60,28,0,1,-2,-1,-1,1
11,72,36,0,59,65,31,5,4,5,3,1,2
12,72,36,0,59,65,31,5,4,5,3,1,2
13,71,35,11,62,64,30,4,3,-1,-1,-1,1
14,71,35,11,57,64,30,4,3,0,0,0,1
15,71,35,11,57,64,30,4,3,0,0,0,1
16,69,34,9,61,62,29,2,2,-2,-1,-1,0
17,69,34,9,63,62,29,2,2,0,0,0,0
18,69,34,9,63,62,29,2,2,0,0,0,0
19,67,33,7,65,60,28,0,1,-2,-1,-1,-1
20,64,31,4,62,57,26,9,6,-3,-2,-1,-2
21,64,31,4,62,57,26,9,6,-3,-2,-1,-2
22,64,31,4,62,57,26,9,6,-3,-2,-1,-2
23,64,31,4,62,57,26,9,6,-3,-2,-1,-2
24,64,31,4,62,57,26,9,6,-3,-2,-1,-2
25,67,33,7,65,60,28,0,1,3,2,1,-1
26,67,33,7,63,60,28,0,1,0,0,0,-1
27,67,33,7,63,60,28,0,1,0,0,0,-1
28,67,33,7,59,60,28,0,1,0,0,0,-1
29,67,33,7,58,60,28,0,1,0,0,0,-1
30,67,33,7,58,60,28,0,1,0,0,0,-1
31,69,34,9,65,62,29,2,2,2,1,1,0
32,69,34,9,57,62,29,2,2,0,0,0,0
33,69,34,9,57,62,29,2,2,0,0,0,0
