eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,74,37,2,63,67,32,7,5,0,0,0,0
1,71,35,11,56,64,30,4,3,-3,-2,-1,-1
2,71,35,11,56,64,30,4,3,-3,-2,-1,-1
3,74,37,2,61,67,32,7,5,3,2,1,0
4,74,37,2,61,67,32,7,5,3,2,1,0
5,79,40,7,65,72,35,0,1,5,3,1,1
6,79,40,7,65,72,35,0,1,5,3,1,1
7,78,39,6,65,71,34,11,7,-1,-1,-1,0
8,78,39,6,65,71,34,11,7,-1,-1,-1,0
9,76,38,4,61,69,33,9,6,-2,-1,-1,-1
10,76,38,4,61,69,33,9,6,-2,-1,-1,-1
11,76,38,4,68,69,33,9,6,0,0,0,-1
12,76,38,4,68,69,33,9,6,0,0,0,-1
13,74,37,2,61,67,32,7,5,-2,-1,-1,-2
14,74,37,2,61,67,32,7,5,-2,-1,-1,-2
15,74,37,2,70,67,32,7,5,0,0,0,-2
16,74,37,2,70,67,32,7,5,0,0,0,-2
17,76,38,4,70,69,33,9,6,2,1,1,-1
18,76,38,4,70,69,33,9,6,2,1,1,-1
19,76,38,4,70,69,33,9,6,2,1,1,-1
20,76,38,4,70,69,33,9,6,2,1,1,-1
21,76,38,4,58,69,33,9,6,0,0,0,-1
22,76,38,4,58,69,33,9,6,0,0,0,-1
23,74,37,2,56,67,32,7,5,-2,-1,-1,-2
24,74,37,2,56,67,32,7,5,-2,-1,-1,-2
25,72,36,0,66,65,31,5,4,-2,-1,-1,-3
26,72,36,0,66,65,31,5,4,-2,-1,-1,-3
27,71,35,11,59,64,30,4,3,-1,-1,-1,-4
28,71,35,11,59,64,30,4,3,-1,-1,-1,-4
29,72,36,0,57,65,31,5,4,1,1,1,-3
30,72,36,0,57,65,31,5,4,1,1,1,-3
31,74,37,2,69,67,32,7,5,2,1,1,-2
32,74,37,2,69,67,32,7,5,2,1,1,-2
33,74,37,2,66,67,32,7,5,0,0,0,-2
34,74,37,2,66,67,32,7,5,0,0,0,-2
35,74,37,2,66,67,32,7,5,0,0,0,-2
36,74,37,2,66,67,32,7,5,0,0,0,-2
37,74,37,2,65,67,32,7,5,0,0,0,-2
38,74,37,2,65,67,32,7,5,0,0,0,-2
39,72,36,0,65,65,31,5,4,-2,-1,-1,-3
40,72,36,0,65,65,31,5,4,-2,-1,-1,-3
41,72,36,0,65,65,31,5,4,-2,-1,-1,-3
42,72,36,0,65,65,31,5,4,-2,-1,-1,-3
43,71,35,11,64,64,30,4,3,-1,-1,-1,-4
44,71,35,11,64,64,30,4,3,-1,-1,-1,-4
45,67,33,7,65,60,28,0,1,-4,-2,-1,-5
46,67,33,7,65,60,28,0,1,-4,-2,-1,-5
47,71,35,11,64,64,30,4,3,4,2,1,-4
48,71,35,11,64,64,30,4,3,4,2,1,-4
49,74,37,2,68,67,32,7,5,3,2,1,-3
50,74,37,2,68,67,32,7,5,3,2,1,-3
51,79,40,7,67,72,35,0,1,5,3,1,-2
52,79,40,7,67,72,35,0,1,5,3,1,-2
53,79,40,7,63,72,35,0,1,0,0,0,-2
54,79,40,7,63,72,35,0,1,0,0,0,-2
55,79,40,7,63,72,35,0,1,0,0,0,-2
56,79,40,7,63,72,35,0,1,0,0,0,-2
57,81,41,9,65,74,36,2,2,2,1,1,-1
58,81,41,9,65,74,36,2,2,2,1,1,-1
59,81,41,9,63,74,36,2,2,0,0,0,-1
60,81,41,9,63,74,36,2,2,0,0,0,-1
61,81,41,9,63,74,36,2,2,0,0,0,-1
62,81,41,9,63,74,36,2,2,0,0,0,-1
63,83,42,11,72,76,37,4,3,2,1,1,0
64,83,42,11,72,76,37,4,3,2,1,1,0
65,79,40,7,66,72,35,0,1,-4,-2,-1,-1
66,79,40,7,66,72,35,0,1,-4,-2,-1,-1
67,79,40,7,72,72,35,0,1,0,0,0,-1
68,79,40,7,72,72,35,0,1,0,0,0,-1
69,78,39,6,58,71,34,11,7,-1,-1,-1,-2
70,78,39,6,58,71,34,11,7,-1,-1,-1,-2
71,76,38,4,66,69,33,9,6,-2,-1,-1,-3
72,76,38,4,66,69,33,9,6,-2,-1,-1,-3
73,74,37,2,63,67,32,7,5,-2,-1,-1,-4
74,74,37,2,63,67,32,7,5,-2,-1,-1,-4
75,79,40,7,56,72,35,0,1,5,3,1,-3
76,79,40,7,56,72,35,0,1,5,3,1,-3
77,71,35,11,60,64,30,4,3,-8,-5,-1,-4
78,71,35,11,60,64,30,4,3,-8,-5,-1,-4
79,74,37,2,70,67,32,7,5,3,2,1,-3
80,74,37,2,70,67,32,7,5,3,2,1,-3
81,72,36,0,61,65,31,5,4,-2,-1,-1,-4
82,72,36,0,61,65,31,5,4,-2,-1,-1,-4
83,69,34,9,58,62,29,2,2,-3,-2,-1,-5
84,69,34,9,58,62,29,2,2,-3,-2,-1,-5
85,67,33,7,66,60,28,0,1,-2,-1,-1,-6
