eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,69,55,25,7,5,0,0,0,0
1,67,33,7,63,60,28,0,1,5,3,1,1
2,67,33,7,63,60,28,0,1,5,3,1,1
3,74,37,2,65,67,32,7,5,7,4,1,2
4,74,37,2,65,67,32,7,5,7,4,1,2
5,74,37,2,67,67,32,7,5,0,0,0,2
6,74,37,2,67,67,32,7,5,0,0,0,2
7,71,35,11,67,64,30,4,3,-3,-2,-1,1
8,71,35,11,67,64,30,4,3,-3,-2,-1,1
9,69,34,9,68,62,29,2,2,-2,-1,-1,0
10,69,34,9,68,62,29,2,2,-2,-1,-1,0
11,66,32,6,63,59,27,11,7,-3,-2,-1,-1
12,66,32,6,63,59,27,11,7,-3,-2,-1,-1
13,62,30,2,71,55,25,7,5,-4,-2,-1,-2
14,62,30,2,71,55,25,7,5,-4,-2,-1,-2
15,67,33,7,66,60,28,0,1,5,3,1,-1
16,67,33,7,66,60,28,0,1,5,3,1,-1
17,67,33,7,66,60,28,0,1,5,3,1,-1
18,67,33,7,66,60,28,0,1,5,3,1,-1
19,69,34,9,60,62,29,2,2,2,1,1,0
20,69,34,9,60,62,29,2,2,2,1,1,0
21,69,34,9,60,62,29,2,2,2,1,1,0
22,69,34,9,60,62,29,2,2,2,1,1,0
23,76,38,4,68,69,33,9,6,7,4,1,1
24,76,38,4,68,69,33,9,6,7,4,1,1
25,74,37,2,65,67,32,7,5,-2,-1,-1,0
26,74,37,2,65,67,32,7,5,-2,-1,-1,0
27,72,36,0,64,65,31,5,4,-2,-1,-1,-1
28,72,36,0,64,65,31,5,4,-2,-1,-1,-1
29,71,35,11,57,64,30,4,3,-1,-1,-1,-2
30,69,34,9,72,62,29,2,2,-2,-1,-1,-3
31,69,34,9,58,62,29,2,2,0,0,0,-3
32,69,34,9,58,62,29,2,2,0,0,0,-3
33,69,34,9,58,62,29,2,2,0,0,0,-3
34,69,34,9,58,62,29,2,2,0,0,0,-3
35,69,34,9,58,62,29,2,2,0,0,0,-3
36,69,34,9,67,62,29,2,2,0,0,0,-3
37,71,35,11,59,64,30,4,3,2,1,1,-2
38,72,36,0,65,65,31,5,4,1,1,1,-1
39,74,37,2,60,67,32,7,5,2,1,1,0
40,74,37,2,60,67,32,7,5,2,1,1,0
41,76,38,4,69,69,33,9,6,2,1,1,1
42,76,38,4,69,69,33,9,6,2,1,1,1
43,76,38,4,69,69,33,9,6,0,0,0,1
44,76,38,4,69,69,33,9,6,0,0,0,1
45,74,37,2,68,67,32,7,5,-2,-1,-1,0
46,74,37,2,68,67,32,7,5,-2,-1,-1,0
47,71,35,11,65,64,30,4,3,-3,-2,-1,-1
48,71,35,11,65,64,30,4,3,-3,-2,-1,-1
49,67,33,7,63,60,28,0,1,-4,-2,-1,-2
50,67,33,7,63,60,28,0,1,-4,-2,-1,-2
51,69,34,9,61,62,29,2,2,2,1,1,-1
52,69,34,9,61,62,29,2,2,2,1,1,-1
53,71,35,11,62,64,30,4,3,2,1,1,0
54,72,36,0,64,65,31,5,4,1,1,1,1
55,74,37,2,65,67,32,7,5,2,1,1,2
56,74,37,2,65,67,32,7,5,2,1,1,2
57,71,35,11,69,64,30,4,3,-3,-2,-1,1
58,71,35,11,69,64,30,4,3,-3,-2,-1,1
59,74,37,2,60,67,32,7,5,3,2,1,2
60,74,37,2,60,67,32,7,5,3,2,1,2
61,69,34,9,71,62,29,2,2,-5,-3,-1,1
62,69,34,9,71,62,29,2,2,-5,-3,-1,1
63,67,33,7,66,60,28,0,1,-2,-1,-1,0
64,67,33,7,66,60,28,0,1,-2,-1,-1,0
65,67,33,7,66,60,28,0,1,-2,-1,-1,0
