eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,65,55,25,7,5,0,0,0,0
1,67,33,7,61,60,28,0,1,5,3,1,1
2,69,34,9,61,62,29,2,2,2,1,1,2
3,71,35,11,71,64,30,4,3,2,1,1,3
4,62,30,2,63,55,25,7,5,-9,-5,-1,2
5,62,30,2,63,55,25,7,5,-9,-5,-1,2
6,62,30,2,63,55,25,7,5,-9,-5,-1,2
7,67,33,7,65,60,28,0,1,5,3,1,3
8,69,34,9,58,62,29,2,2,2,1,1,4
9,71,35,11,72,64,30,4,3,2,1,1,5
10,71,35,11,61,64,30,4,3,0,0,0,5
11,71,35,11,61,64,30,4,3,0,0,0,5
12,71,35,11,61,64,30,4,3,0,0,0,5
13,71,35,11,61,64,30,4,3,0,0,0,5
14,71,35,11,56,64,30,4,3,0,0,0,5
15,67,33,7,69,60,28,0,1,-2,-1,-1,3
16,62,30,2,59,55,25,7,5,-5,-3,-1,2
17,62,30,2,59,55,25,7,5,-5,-3,-1,2
18,62,30,2,59,55,25,7,5,-5,-3,-1,2
19,67,33,7,66,60,28,0,1,5,3,1,3
20,69,34,9,62,62,29,2,2,2,1,1,4
21,71,35,11,65,64,30,4,3,2,1,1,5
22,71,35,11,59,64,30,4,3,0,0,0,5
23,71,35,11,59,64,30,4,3,0,0,0,5
24,71,35,11,59,64,30,4,3,0,0,0,5
25,71,35,11,59,64,30,4,3,0,0,0,5
26,71,35,11,58,64,30,4,3,0,0,0,5
27,71,35,11,72,64,30,4,3,0,0,0,5
28,69,34,9,62,62,29,2,2,-2,-1,-1,4
29,67,33,7,68,60,28,0,1,-2,-1,-1,3
30,67,33,7,60,60,28,0,1,0,0,0,3
31,76,38,4,69,69,33,9,6,9,5,1,4
32,74,37,2,72,67,32,7,5,-2,-1,-1,3
33,72,36,0,65,65,31,5,4,-2,-1,-1,2
34,72,36,0,65,65,31,5,4,-2,-1,-1,2
35,71,35,11,56,64,30,4,3,-1,-1,-1,1
36,69,34,9,63,62,29,2,2,-2,-1,-1,0
37,69,34,9,64,62,29,2,2,0,0,0,0
38,69,34,9,64,62,29,2,2,0,0,0,0
39,69,34,9,59,62,29,2,2,0,0,0,0
40,72,36,0,68,65,31,5,4,1,1,1,2
41,71,35,11,56,64,30,4,3,-1,-1,-1,1
42,69,34,9,62,62,29,2,2,-2,-1,-1,0
43,67,33,7,62,60,28,0,1,-2,-1,-1,-1
44,67,33,7,62,60,28,0,1,-2,-1,-1,-1
45,71,35,11,65,64,30,4,3,2,1,1,1
46,66,32,6,58,59,27,11,7,-5,-3,-1,0
47,66,32,6,58,59,27,11,7,-5,-3,-1,0
48,69,34,9,71,62,29,2,2,3,2,1,1
