eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,60,29,0,61,53,24,5,4,0,0,0,0
1,72,36,0,62,65,31,5,4,12,7,1,1
2,72,36,0,62,65,31,5,4,12,7,1,1
3,74,37,2,61,67,32,7,5,2,1,1,2
4,74,37,2,61,67,32,7,5,2,1,1,2
5,74,37,2,61,67,32,7,5,2,1,1,2
6,72,36,0,62,65,31,5,4,-2,-1,-1,1
7,71,35,11,71,64,30,4,3,-1,-1,-1,0
8,71,35,11,71,64,30,4,3,-1,-1,-1,0
9,67,33,7,61,60,28,0,1,-4,-2,-1,-1
10,67,33,7,61,60,28,0,1,-4,-2,-1,-1
11,67,33,7,61,60,28,0,1,-4,-2,-1,-1
12,67,33,7,61,60,28,0,1,-4,-2,-1,-1
13,71,35,11,68,64,30,4,3,4,2,1,0
14,71,35,11,68,64,30,4,3,4,2,1,0
15,69,34,9,61,62,29,2,2,-2,-1,-1,-1
16,69,34,9,61,62,29,2,2,-2,-1,-1,-1
17,71,35,11,64,64,30,4,3,2,1,1,0
18,71,35,11,64,64,30,4,3,2,1,1,0
19,71,35,11,64,64,30,4,3,2,1,1,0
20,71,35,11,64,64,30,4,3,2,1,1,0
21,69,34,9,64,62,29,2,2,-2,-1,-1,-1
22,67,33,7,62,60,28,0,1,-2,-1,-1,-2
23,67,33,7,61,60,28,0,1,0,0,0,-2
24,67,33,7,61,60,28,0,1,0,0,0,-2
25,69,34,9,70,62,29,2,2,2,1,1,-1
26,69,34,9,70,62,29,2,2,2,1,1,-1
27,69,34,9,63,62,29,2,2,0,0,0,-1
28,69,34,9,63,62,29,2,2,0,0,0,-1
29,74,37,2,63,67,32,7,5,5,3,1,0
30,74,37,2,63,67,32,7,5,5,3,1,0
31,74,37,2,63,67,32,7,5,0,0,0,0
32,71,35,11,69,64,30,4,3,-3,-2,-1,-1
33,69,34,9,61,62,29,2,2,-2,-1,-1,-2
34,67,33,7,65,60,28,0,1,-2,-1,-1,-3
35,69,34,9,68,62,29,2,2,2,1,1,-2
36,69,34,9,68,62,29,2,2,2,1,1,-2
37,71,35,11,66,64,30,4,3,2,1,1,-1
38,71,35,11,66,64,30,4,3,2,1,1,-1
39,69,34,9,64,62,29,2,2,-2,-1,-1,-2
40,69,34,9,64,62,29,2,2,-2,-1,-1,-2
41,69,34,9,64,62,29,2,2,-2,-1,-1,-2
42,69,34,9,64,62,29,2,2,-2,-1,-1,-2
43,67,33,7,64,60,28,0,1,-2,-1,-1,-3
44,67,33,7,64,60,28,0,1,-2,-1,-1,-3
45,67,33,7,64,60,28,0,1,-2,-1,-1,-3
