eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,67,60,28,0,1,0,0,0,0
1,67,33,7,61,60,28,0,1,0,0,0,0
2,67,33,7,61,60,28,0,1,0,0,0,0
3,71,35,11,57,64,30,4,3,4,2,1,1
4,69,34,9,62,62,29,2,2,-2,-1,-1,0
5,67,33,7,65,60,28,0,1,-2,-1,-1,-1
6,74,37,2,71,67,32,7,5,7,4,1,0
7,76,38,4,58,69,33,9,6,2,1,1,1
8,76,38,4,58,69,33,9,6,2,1,1,1
9,74,37,2,64,67,32,7,5,-2,-1,-1,0
10,74,37,2,59,67,32,7,5,0,0,0,0
11,74,37,2,59,67,32,7,5,0,0,0,0
12,76,38,4,62,69,33,9,6,2,1,1,1
13,76,38,4,57,69,33,9,6,0,0,0,1
14,76,38,4,61,69,33,9,6,0,0,0,1
15,79,40,7,63,72,35,0,1,3,2,1,2
16,78,39,6,62,71,34,11,7,-1,-1,-1,1
17,76,38,4,59,69,33,9,6,-2,-1,-1,0
18,74,37,2,72,67,32,7,5,-2,-1,-1,-1
19,76,38,4,62,69,33,9,6,2,1,1,0
20,74,37,2,64,67,32,7,5,-2,-1,-1,-1
21,71,35,11,59,64,30,4,3,-3,-2,-1,-2
22,74,37,2,59,67,32,7,5,3,2,1,-1
23,74,37,2,59,67,32,7,5,3,2,1,-1
24,74,37,2,70,67,32,7,5,0,0,0,-1
25,74,37,2,59,67,32,7,5,0,0,0,-1
26,74,37,2,57,67,32,7,5,0,0,0,-1
27,79,40,7,66,72,35,0,1,5,3,1,0
28,78,39,6,63,71,34,11,7,-1,-1,-1,-1
29,76,38,4,62,69,33,9,6,-2,-1,-1,-2
30,74,37,2,71,67,32,7,5,-2,-1,-1,-3
31,72,36,0,60,65,31,5,4,-2,-1,-1,-4
32,72,36,0,60,65,31,5,4,-2,-1,-1,-4
33,71,35,11,63,64,30,4,3,-1,-1,-1,-5
34,74,37,2,63,67,32,7,5,3,2,1,-4
35,74,37,2,63,67,32,7,5,3,2,1,-4
36,74,37,2,62,67,32,7,5,0,0,0,-4
37,76,38,4,63,69,33,9,6,2,1,1,-3
38,74,37,2,60,67,32,7,5,-2,-1,-1,-4
39,72,36,0,59,65,31,5,4,-2,-1,-1,-5
40,71,35,11,56,64,30,4,3,-1,-1,-1,-6
41,69,34,9,57,62,29,2,2,-2,-1,-1,-7
42,67,33,7,65,60,28,0,1,-2,-1,-1,-8
43,74,37,2,56,67,32,7,5,7,4,1,-7
44,74,37,2,56,67,32,7,5,7,4,1,-7
45,74,37,2,56,67,32,7,5,7,4,1,-7
46,74,37,2,56,67,32,7,5,7,4,1,-7
47,74,37,2,56,67,32,7,5,7,4,1,-7
48,74,37,2,62,67,32,7,5,0,0,0,-7
49,76,38,4,62,69,33,9,6,2,1,1,-6
50,74,37,2,57,67,32,7,5,-2,-1,-1,-7
51,71,35,11,65,64,30,4,3,-3,-2,-1,-8
52,69,34,9,58,62,29,2,2,-2,-1,-1,-9
53,67,33,7,66,60,28,0,1,-2,-1,-1,-10
54,72,36,0,71,65,31,5,4,5,3,1,-9
55,71,35,11,61,64,30,4,3,-1,-1,-1,-10
56,71,35,11,61,64,30,4,3,-1,-1,-1,-10
57,71,35,11,61,64,30,4,3,-1,-1,-1,-10
58,69,34,9,57,62,29,2,2,-2,-1,-1,-11
59,69,34,9,57,62,29,2,2,-2,-1,-1,-11
60,71,35,11,67,64,30,4,3,2,1,1,-10
61,72,36,0,60,65,31,5,4,1,1,1,-9
62,74,37,2,63,67,32,7,5,2,1,1,-8
63,69,34,9,60,62,29,2,2,-5,-3,-1,-9
64,67,33,7,62,60,28,0,1,-2,-1,-1,-10
65,69,34,9,58,62,29,2,2,2,1,1,-9
