eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,65,60,28,0,1,0,0,0,0
1,67,33,7,67,60,28,0,1,0,0,0,0
2,67,33,7,57,60,28,0,1,0,0,0,0
3,67,33,7,57,60,28,0,1,0,0,0,0
4,67,33,7,62,60,28,0,1,0,0,0,0
5,67,33,7,65,60,28,0,1,0,0,0,0
6,67,33,7,65,60,28,0,1,0,0,0,0
7,69,34,9,71,62,29,2,2,2,1,1,1
8,69,34,9,58,62,29,2,2,0,0,0,1
9,69,34,9,58,62,29,2,2,0,0,0,1
10,67,33,7,64,60,28,0,1,-2,-1,-1,0
11,72,36,0,61,65,31,5,4,5,3,1,1
12,72,36,0,61,65,31,5,4,5,3,1,1
13,71,35,11,63,64,30,4,3,-1,-1,-1,0
14,71,35,11,61,64,30,4,3,0,0,0,0
15,71,35,11,61,64,30,4,3,0,0,0,0
16,69,34,9,63,62,29,2,2,-2,-1,-1,-1
17,69,34,9,62,62,29,2,2,0,0,0,-1
18,69,34,9,62,62,29,2,2,0,0,0,-1
19,67,33,7,70,60,28,0,1,-2,-1,-1,-2
20,67,33,7,64,60,28,0,1,0,0,0,-2
21,67,33,7,64,60,28,0,1,0,0,0,-2
22,67,33,7,64,60,28,0,1,0,0,0,-2
23,67,33,7,64,60,28,0,1,0,0,0,-2
24,67,33,7,64,60,28,0,1,0,0,0,-2
25,67,33,7,69,60,28,0,1,0,0,0,-2
26,67,33,7,59,60,28,0,1,0,0,0,-2
27,67,33,7,59,60,28,0,1,0,0,0,-2
28,67,33,7,58,60,28,0,1,0,0,0,-2
29,67,33,7,64,60,28,0,1,0,0,0,-2
30,67,33,7,59,60,28,0,1,0,0,0,-2
31,69,34,9,72,62,29,2,2,2,1,1,-1
32,69,34,9,63,62,29,2,2,0,0,0,-1
33,69,34,9,63,62,29,2,2,0,0,0,-1
34,67,33,7,62,60,28,0,1,-2,-1,-1,-2
35,72,36,0,65,65,31,5,4,5,3,1,-1
