eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,68,60,28,0,1,0,0,0,0
1,71,35,11,66,64,30,4,3,4,2,1,1
2,71,35,11,66,64,30,4,3,4,2,1,1
3,69,34,9,59,62,29,2,2,-2,-1,-1,0
4,67,33,7,65,60,28,0,1,-2,-1,-1,-1
5,74,37,2,69,67,32,7,5,7,4,1,0
6,74,37,2,69,67,32,7,5,7,4,1,0
7,71,35,11,66,64,30,4,3,-3,-2,-1,-1
8,71,35,11,66,64,30,4,3,-3,-2,-1,-1
9,69,34,9,66,62,29,2,2,-2,-1,-1,-2
10,69,34,9,66,62,29,2,2,-2,-1,-1,-2
11,67,33,7,71,60,28,0,1,-2,-1,-1,-3
12,67,33,7,71,60,28,0,1,-2,-1,-1,-3
13,67,33,7,61,60,28,0,1,0,0,0,-3
14,67,33,7,61,60,28,0,1,0,0,0,-3
15,71,35,11,57,64,30,4,3,4,2,1,-2
16,74,37,2,68,67,32,7,5,3,2,1,-1
17,74,37,2,62,67,32,7,5,0,0,0,-1
18,74,37,2,62,67,32,7,5,0,0,0,-1
19,74,37,2,57,67,32,7,5,0,0,0,-1
20,74,37,2,69,67,32,7,5,0,0,0,-1
21,72,36,0,61,65,31,5,4,-2,-1,-1,-2
22,72,36,0,61,65,31,5,4,-2,-1,-1,-2
23,71,35,11,56,64,30,4,3,-1,-1,-1,-3
24,69,34,9,64,62,29,2,2,-2,-1,-1,-4
25,69,34,9,61,62,29,2,2,0,0,0,-4
26,69,34,9,61,62,29,2,2,0,0,0,-4
27,69,34,9,61,62,29,2,2,0,0,0,-4
28,69,34,9,61,62,29,2,2,0,0,0,-4
29,69,34,9,61,62,29,2,2,0,0,0,-4
30,69,34,9,61,62,29,2,2,0,0,0,-4
31,69,34,9,63,62,29,2,2,0,0,0,-4
32,71,35,11,65,64,30,4,3,2,1,1,-3
33,74,37,2,69,67,32,7,5,3,2,1,-2
34,74,37,2,69,67,32,7,5,3,2,1,-2
35,74,37,2,58,67,32,7,5,0,0,0,-2
36,76,38,4,62,69,33,9,6,2,1,1,-1
37,76,38,4,64,69,33,9,6,0,0,0,-1
38,76,38,4,64,69,33,9,6,0,0,0,-1
39,76,38,4,57,69,33,9,6,0,0,0,-1
40,74,37,2,70,67,32,7,5,-2,-1,-1,-2
41,72,36,0,65,65,31,5,4,-2,-1,-1,-3
42,72,36,0,65,65,31,5,4,-2,-1,-1,-3
43,71,35,11,64,64,30,4,3,-1,-1,-1,-4
44,71,35,11,64,64,30,4,3,-1,-1,-1,-4
45,69,34,9,67,62,29,2,2,-2,-1,-1,-5
46,69,34,9,67,62,29,2,2,-2,-1,-1,-5
47,71,35,11,63,64,30,4,3,2,1,1,-4
48,72,36,0,68,65,31,5,4,1,1,1,-3
49,71,35,11,63,64,30,4,3,-1,-1,-1,-4
50,71,35,11,63,64,30,4,3,-1,-1,-1,-4
51,69,34,9,58,62,29,2,2,-2,-1,-1,-5
52,67,33,7,64,60,28,0,1,-2,-1,-1,-6
53,69,34,9,60,62,29,2,2,2,1,1,-5
54,69,34,9,60,62,29,2,2,2,1,1,-5
55,67,33,7,65,60,28,0,1,-2,-1,-1,-6
