eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,64,31,4,65,57,26,9,6,0,0,0,0
1,69,34,9,67,62,29,2,2,5,3,1,1
2,69,34,9,57,62,29,2,2,0,0,0,1
3,69,34,9,57,62,29,2,2,0,0,0,1
4,71,35,11,62,64,30,4,3,2,1,1,2
5,69,34,9,65,62,29,2,2,-2,-1,-1,1
6,69,34,9,65,62,29,2,2,-2,-1,-1,1
7,68,33,8,71,61,28,1,1,-1,-1,-1,0
8,66,32,6,58,59,27,11,7,-2,-1,-1,-1
9,62,30,2,59,55,25,7,5,-4,-2,-1,-2
10,62,30,2,59,55,25,7,5,-4,-2,-1,-2
11,62,30,2,59,55,25,7,5,-4,-2,-1,-2
12,62,30,2,59,55,25,7,5,-4,-2,-1,-2
13,59,28,11,63,52,23,4,3,-3,-2,-1,-3
14,62,30,2,61,55,25,7,5,3,2,1,-2
15,62,30,2,63,55,25,7,5,0,0,0,-2
16,68,33,8,62,61,28,1,1,6,3,1,-1
17,66,32,6,59,59,27,11,7,-2,-1,-1,-2
18,66,32,6,59,59,27,11,7,-2,-1,-1,-2
19,64,31,4,72,57,26,9,6,-2,-1,-1,-3
20,64,31,4,59,57,26,9,6,0,0,0,-3
21,64,31,4,59,57,26,9,6,0,0,0,-3
22,64,31,4,59,57,26,9,6,0,0,0,-3
23,64,31,4,59,57,26,9,6,0,0,0,-3
24,64,31,4,59,57,26,9,6,0,0,0,-3
25,61,29,1,65,54,24,6,4,-3,-2,-1,-4
26,64,31,4,58,57,26,9,6,3,2,1,-3
27,64,31,4,58,57,26,9,6,3,2,1,-3
28,69,34,9,64,62,29,2,2,5,3,1,-2
29,73,36,1,59,66,31,6,4,4,2,1,-1
30,73,36,1,59,66,31,6,4,4,2,1,-1
31,71,35,11,72,64,30,4,3,-2,-1,-1,-2
32,69,34,9,63,62,29,2,2,-2,-1,-1,-3
33,69,34,9,63,62,29,2,2,-2,-1,-1,-3
34,66,32,6,62,59,27,11,7,-3,-2,-1,-4
35,69,34,9,65,62,29,2,2,3,2,1,-3
36,69,34,9,65,62,29,2,2,3,2,1,-3
37,68,33,8,69,61,28,1,1,-1,-1,-1,-4
38,66,32,6,56,59,27,11,7,-2,-1,-1,-5
39,66,32,6,56,59,27,11,7,-2,-1,-1,-5
40,64,31,4,63,57,26,9,6,-2,-1,-1,-6
41,66,32,6,66,59,27,11,7,2,1,1,-5
42,68,33,8,65,61,28,1,1,2,1,1,-4
43,69,34,9,69,62,29,2,2,1,1,1,-3
44,64,31,4,56,57,26,9,6,-5,-3,-1,-4
45,64,31,4,56,57,26,9,6,-5,-3,-1,-4
46,64,31,4,56,57,26,9,6,-5,-3,-1,-4
47,64,31,4,56,57,26,9,6,-5,-3,-1,-4
48,64,31,4,56,57,26,9,6,-5,-3,-1,-4
49,73,36,1,70,66,31,6,4,9,5,1,-3
50,73,36,1,59,66,31,6,4,0,0,0,-3
51,73,36,1,66,66,31,6,4,0,0,0,-3
52,71,35,11,65,64,30,4,3,-2,-1,-1,-4
53,73,36,1,56,66,31,6,4,2,1,1,-3
54,73,36,1,56,66,31,6,4,2,1,1,-3
55,71,35,11,69,64,30,4,3,-2,-1,-1,-4
56,69,34,9,56,62,29,2,2,-2,-1,-1,-5
57,69,34,9,56,62,29,2,2,-2,-1,-1,-5
58,66,32,6,62,59,27,11,7,-3,-2,-1,-6
59,69,34,9,65,62,29,2,2,3,2,1,-5
60,69,34,9,65,62,29,2,2,3,2,1,-5
61,68,33,8,72,61,28,1,1,-1,-1,-1,-6
62,66,32,6,59,59,27,11,7,-2,-1,-1,-7
63,66,32,6,59,59,27,11,7,-2,-1,-1,-7
64,64,31,4,65,57,26,9,6,-2,-1,-1,-8
65,66,32,6,61,59,27,11,7,2,1,1,-7
66,68,33,8,58,61,28,1,1,2,1,1,-6
