eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,74,37,2,66,67,32,7,5,0,0,0,0
1,74,37,2,65,67,32,7,5,0,0,0,0
2,78,39,6,57,71,34,11,7,4,2,1,1
3,76,38,4,67,69,33,9,6,-2,-1,-1,0
4,74,37,2,67,67,32,7,5,-2,-1,-1,-1
5,74,37,2,67,67,32,7,5,-2,-1,-1,-1
6,76,38,4,68,69,33,9,6,2,1,1,0
7,76,38,4,68,69,33,9,6,2,1,1,0
8,74,37,2,62,67,32,7,5,-2,-1,-1,-1
9,67,33,7,63,60,28,0,1,-7,-4,-1,-2
10,71,35,11,65,64,30,4,3,4,2,1,-1
11,72,36,0,66,65,31,5,4,1,1,1,0
12,71,35,11,60,64,30,4,3,-1,-1,-1,-1
13,69,34,9,68,62,29,2,2,-2,-1,-1,-2
14,67,33,7,65,60,28,0,1,-2,-1,-1,-3
15,74,37,2,70,67,32,7,5,7,4,1,-2
16,71,35,11,60,64,30,4,3,-3,-2,-1,-3
17,71,35,11,60,64,30,4,3,-3,-2,-1,-3
18,74,37,2,56,67,32,7,5,3,2,1,-2
19,74,37,2,72,67,32,7,5,0,0,0,-2
20,78,39,6,56,71,34,11,7,4,2,1,-1
21,76,38,4,70,69,33,9,6,-2,-1,-1,-2
22,74,37,2,62,67,32,7,5,-2,-1,-1,-3
23,74,37,2,62,67,32,7,5,-2,-1,-1,-3
24,74,37,2,58,67,32,7,5,0,0,0,-3
25,76,38,4,65,69,33,9,6,2,1,1,-2
26,74,37,2,57,67,32,7,5,-2,-1,-1,-3
27,67,33,7,66,60,28,0,1,-7,-4,-1,-4
28,71,35,11,58,64,30,4,3,4,2,1,-3
29,72,36,0,71,65,31,5,4,1,1,1,-2
30,71,35,11,63,64,30,4,3,-1,-1,-1,-3
31,69,34,9,69,62,29,2,2,-2,-1,-1,-4
32,67,33,7,58,60,28,0,1,-2,-1,-1,-5
33,74,37,2,68,67,32,7,5,7,4,1,-4
34,71,35,11,67,64,30,4,3,-3,-2,-1,-5
35,71,35,11,67,64,30,4,3,-3,-2,-1,-5
36,74,37,2,70,67,32,7,5,3,2,1,-4
37,74,37,2,70,67,32,7,5,3,2,1,-4
38,76,38,4,63,69,33,9,6,2,1,1,-3
39,74,37,2,60,67,32,7,5,-2,-1,-1,-4
40,72,36,0,65,65,31,5,4,-2,-1,-1,-5
41,71,35,11,62,64,30,4,3,-1,-1,-1,-6
42,74,37,2,60,67,32,7,5,3,2,1,-5
43,67,33,7,64,60,28,0,1,-7,-4,-1,-6
44,74,37,2,64,67,32,7,5,7,4,1,-5
45,74,37,2,64,67,32,7,5,7,4,1,-5
46,76,38,4,64,69,33,9,6,2,1,1,-4
47,74,37,2,67,67,32,7,5,-2,-1,-1,-5
48,74,37,2,61,67,32,7,5,0,0,0,-5
49,76,38,4,65,69,33,9,6,2,1,1,-4
50,74,37,2,64,67,32,7,5,-2,-1,-1,-5
51,67,33,7,66,60,28,0,1,-7,-4,-1,-6
52,71,35,11,60,64,30,4,3,4,2,1,-5
53,72,36,0,63,65,31,5,4,1,1,1,-4
54,71,35,11,63,64,30,4,3,-1,-1,-1,-5
55,69,34,9,72,62,29,2,2,-2,-1,-1,-6
56,74,37,2,59,67,32,7,5,5,3,1,-5
57,74,37,2,59,67,32,7,5,5,3,1,-5
58,78,39,6,63,71,34,11,7,4,2,1,-4
59,78,39,6,63,71,34,11,7,4,2,1,-4
60,76,38,4,58,69,33,9,6,-2,-1,-1,-5
61,74,37,2,64,67,32,7,5,-2,-1,-1,-6
62,76,38,4,62,69,33,9,6,2,1,1,-5
63,78,39,6,66,71,34,11,7,2,1,1,-4
64,76,38,4,62,69,33,9,6,-2,-1,-1,-5
65,74,37,2,69,67,32,7,5,-2,-1,-1,-6
66,69,34,9,64,62,29,2,2,-5,-3,-1,-7
67,69,34,9,64,62,29,2,2,-5,-3,-1,-7
68,71,35,11,58,64,30,4,3,2,1,1,-6
69,71,35,11,58,64,30,4,3,2,1,1,-6
70,73,36,1,59,66,31,6,4,2,1,1,-5
71,74,37,2,61,67,32,7,5,1,1,1,-4
72,79,40,7,66,72,35,0,1,5,3,1,-3
73,79,40,7,66,72,35,0,1,5,3,1,-3
74,79,40,7,66,72,35,0,1,5,3,1,-3
75,78,39,6,63,71,34,11,7,-1,-1,-1,-4
76,76,38,4,62,69,33,9,6,-2,-1,-1,-5
77,74,37,2,67,67,32,7,5,-2,-1,-1,-6
78,69,34,9,58,62,29,2,2,-5,-3,-1,-7
79,69,34,9,58,62,29,2,2,-5,-3,-1,-7
80,71,35,11,56,64,30,4,3,2,1,1,-6
81,71,35,11,56,64,30,4,3,2,1,1,-6
82,73,36,1,58,66,31,6,4,2,1,1,-5
