eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,65,60,28,0,1,0,0,0,0
1,67,33,7,69,60,28,0,1,0,0,0,0
2,67,33,7,69,60,28,0,1,0,0,0,0
3,69,34,9,60,62,29,2,2,2,1,1,1
4,69,34,9,60,62,29,2,2,2,1,1,1
5,71,35,11,67,64,30,4,3,2,1,1,2
6,71,35,11,67,64,30,4,3,2,1,1,2
7,71,35,11,58,64,30,4,3,0,0,0,2
8,71,35,11,58,64,30,4,3,0,0,0,2
9,71,35,11,58,64,30,4,3,0,0,0,2
10,71,35,11,64,64,30,4,3,0,0,0,2
11,74,37,2,62,67,32,7,5,3,2,1,3
12,74,37,2,62,67,32,7,5,3,2,1,3
13,74,37,2,62,67,32,7,5,3,2,1,3
14,74,37,2,62,67,32,7,5,3,2,1,3
15,74,37,2,62,67,32,7,5,3,2,1,3
16,74,37,2,62,67,32,7,5,3,2,1,3
17,74,37,2,58,67,32,7,5,0,0,0,3
18,67,33,7,71,60,28,0,1,-7,-4,-1,2
19,76,38,4,67,69,33,9,6,9,5,1,3
20,76,38,4,67,69,33,9,6,9,5,1,3
21,74,37,2,65,67,32,7,5,-2,-1,-1,2
22,74,37,2,65,67,32,7,5,-2,-1,-1,2
23,76,38,4,60,69,33,9,6,2,1,1,3
24,76,38,4,60,69,33,9,6,2,1,1,3
25,76,38,4,60,69,33,9,6,2,1,1,3
26,74,37,2,64,67,32,7,5,-2,-1,-1,2
27,69,34,9,62,62,29,2,2,-5,-3,-1,1
28,69,34,9,62,62,29,2,2,-5,-3,-1,1
29,69,34,9,62,62,29,2,2,-5,-3,-1,1
30,69,34,9,62,62,29,2,2,-5,-3,-1,1
31,69,34,9,66,62,29,2,2,0,0,0,1
32,69,34,9,66,62,29,2,2,0,0,0,1
33,69,34,9,60,62,29,2,2,0,0,0,1
34,69,34,9,64,62,29,2,2,0,0,0,1
35,71,35,11,61,64,30,4,3,2,1,1,2
36,71,35,11,61,64,30,4,3,2,1,1,2
37,72,36,0,68,65,31,5,4,1,1,1,3
38,72,36,0,68,65,31,5,4,1,1,1,3
39,72,36,0,64,65,31,5,4,0,0,0,3
40,72,36,0,64,65,31,5,4,0,0,0,3
41,72,36,0,64,65,31,5,4,0,0,0,3
42,72,36,0,71,65,31,5,4,0,0,0,3
43,72,36,0,60,65,31,5,4,0,0,0,3
44,72,36,0,60,65,31,5,4,0,0,0,3
45,72,36,0,60,65,31,5,4,0,0,0,3
46,72,36,0,60,65,31,5,4,0,0,0,3
47,72,36,0,60,65,31,5,4,0,0,0,3
48,72,36,0,60,65,31,5,4,0,0,0,3
49,72,36,0,72,65,31,5,4,0,0,0,3
50,72,36,0,72,65,31,5,4,0,0,0,3
51,76,38,4,62,69,33,9,6,4,2,1,4
52,76,38,4,62,69,33,9,6,4,2,1,4
53,74,37,2,66,67,32,7,5,-2,-1,-1,3
54,74,37,2,66,67,32,7,5,-2,-1,-1,3
55,72,36,0,66,65,31,5,4,-2,-1,-1,2
56,72,36,0,66,65,31,5,4,-2,-1,-1,2
57,72,36,0,66,65,31,5,4,-2,-1,-1,2
58,72,36,0,65,65,31,5,4,0,0,0,2
59,71,35,11,65,64,30,4,3,-1,-1,-1,1
60,71,35,11,65,64,30,4,3,-1,-1,-1,1
61,71,35,11,65,64,30,4,3,-1,-1,-1,1
62,71,35,11,65,64,30,4,3,-1,-1,-1,1
63,74,37,2,64,67,32,7,5,3,2,1,2
64,74,37,2,64,67,32,7,5,3,2,1,2
65,67,33,7,63,60,28,0,1,-7,-4,-1,1
66,67,33,7,63,60,28,0,1,-7,-4,-1,1
67,69,34,9,59,62,29,2,2,2,1,1,2
68,69,34,9,59,62,29,2,2,2,1,1,2
69,71,35,11,64,64,30,4,3,2,1,1,3
70,71,35,11,64,64,30,4,3,2,1,1,3
71,71,35,11,62,64,30,4,3,0,0,0,3
72,71,35,11,62,64,30,4,3,0,0,0,3
73,71,35,11,62,64,30,4,3,0,0,0,3
74,71,35,11,67,64,30,4,3,0,0,0,3
75,69,34,9,67,62,29,2,2,-2,-1,-1,2
76,69,34,9,67,62,29,2,2,-2,-1,-1,2
77,69,34,9,67,62,29,2,2,-2,-1,-1,2
78,69,34,9,67,62,29,2,2,-2,-1,-1,2
79,71,35,11,62,64,30,4,3,2,1,1,3
80,71,35,11,62,64,30,4,3,2,1,1,3
81,72,36,0,71,65,31,5,4,1,1,1,4
82,72,36,0,71,65,31,5,4,1,1,1,4
83,74,37,2,61,67,32,7,5,2,1,1,5
84,74,37,2,61,67,32,7,5,2,1,1,5
85,76,38,4,72,69,33,9,6,2,1,1,6
86,76,38,4,72,69,33,9,6,2,1,1,6
87,76,38,4,63,69,33,9,6,0,0,0,6
88,76,38,4,63,69,33,9,6,0,0,0,6
89,74,37,2,62,67,32,7,5,-2,-1,-1,5
90,74,37,2,62,67,32,7,5,-2,-1,-1,5
91,74,37,2,68,67,32,7,5,0,0,0,5
92,74,37,2,68,67,32,7,5,0,0,0,5
93,74,37,2,68,67,32,7,5,0,0,0,5
94,74,37,2,68,67,32,7,5,0,0,0,5
95,74,37,2,68,67,32,7,5,0,0,0,5
96,74,37,2,68,67,32,7,5,0,0,0,5
97,76,38,4,65,69,33,9,6,2,1,1,6
98,76,38,4,65,69,33,9,6,2,1,1,6
99,76,38,4,62,69,33,9,6,0,0,0,6
100,76,38,4,62,69,33,9,6,0,0,0,6
101,76,38,4,62,69,33,9,6,0,0,0,6
102,76,38,4,68,69,33,9,6,0,0,0,6
103,74,37,2,61,67,32,7,5,-2,-1,-1,5
104,74,37,2,61,67,32,7,5,-2,-1,-1,5
105,67,33,7,71,60,28,0,1,-7,-4,-1,4
106,67,33,7,71,60,28,0,1,-7,-4,-1,4
107,71,35,11,65,64,30,4,3,4,2,1,5
108,71,35,11,65,64,30,4,3,4,2,1,5
109,74,37,2,64,67,32,7,5,3,2,1,6
110,74,37,2,64,67,32,7,5,3,2,1,6
111,76,38,4,56,69,33,9,6,2,1,1,7
112,76,38,4,56,69,33,9,6,2,1,1,7
113,76,38,4,56,69,33,9,6,2,1,1,7
114,74,37,2,66,67,32,7,5,-2,-1,-1,6
115,69,34,9,63,62,29,2,2,-5,-3,-1,5
116,69,34,9,63,62,29,2,2,-5,-3,-1,5
117,72,36,0,67,65,31,5,4,3,2,1,6
118,72,36,0,67,65,31,5,4,3,2,1,6
119,71,35,11,68,64,30,4,3,-1,-1,-1,5
120,71,35,11,68,64,30,4,3,-1,-1,-1,5
121,67,33,7,69,60,28,0,1,-4,-2,-1,4
122,67,33,7,69,60,28,0,1,-4,-2,-1,4
123,74,37,2,60,67,32,7,5,7,4,1,5
124,74,37,2,60,67,32,7,5,7,4,1,5
125,74,37,2,60,67,32,7,5,7,4,1,5
126,74,37,2,60,67,32,7,5,7,4,1,5
127,74,37,2,60,67,32,7,5,7,4,1,5
128,74,37,2,60,67,32,7,5,7,4,1,5
129,76,38,4,71,69,33,9,6,2,1,1,6
130,76,38,4,71,69,33,9,6,2,1,1,6
131,76,38,4,63,69,33,9,6,0,0,0,6
132,76,38,4,63,69,33,9,6,0,0,0,6
