eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,69,60,28,0,1,0,0,0,0
1,71,35,11,59,64,30,4,3,4,2,1,1
2,71,35,11,59,64,30,4,3,4,2,1,1
3,74,37,2,64,67,32,7,5,3,2,1,2
4,74,37,2,58,67,32,7,5,0,0,0,2
5,74,37,2,58,67,32,7,5,0,0,0,2
6,76,38,4,65,69,33,9,6,2,1,1,3
7,74,37,2,57,67,32,7,5,-2,-1,-1,2
8,74,37,2,65,67,32,7,5,0,0,0,2
9,76,38,4,66,69,33,9,6,2,1,1,3
10,74,37,2,60,67,32,7,5,-2,-1,-1,2
11,74,37,2,60,67,32,7,5,0,0,0,2
12,71,35,11,69,64,30,4,3,-3,-2,-1,1
13,71,35,11,59,64,30,4,3,0,0,0,1
14,74,37,2,68,67,32,7,5,3,2,1,2
15,74,37,2,58,67,32,7,5,0,0,0,2
16,72,36,0,62,65,31,5,4,-2,-1,-1,1
17,72,36,0,62,65,31,5,4,-2,-1,-1,1
18,72,36,0,62,65,31,5,4,-2,-1,-1,1
19,69,34,9,67,62,29,2,2,-3,-2,-1,0
20,69,34,9,67,62,29,2,2,-3,-2,-1,0
21,69,34,9,67,62,29,2,2,-3,-2,-1,0
22,69,34,9,58,62,29,2,2,0,0,0,0
23,76,38,4,61,69,33,9,6,7,4,1,1
24,76,38,4,62,69,33,9,6,0,0,0,1
25,74,37,2,63,67,32,7,5,-2,-1,-1,0
26,74,37,2,63,67,32,7,5,-2,-1,-1,0
27,74,37,2,63,67,32,7,5,-2,-1,-1,0
28,71,35,11,64,64,30,4,3,-3,-2,-1,-1
29,71,35,11,64,64,30,4,3,-3,-2,-1,-1
30,71,35,11,64,64,30,4,3,-3,-2,-1,-1
31,74,37,2,60,67,32,7,5,3,2,1,0
32,74,37,2,60,67,32,7,5,3,2,1,0
33,79,40,7,62,72,35,0,1,5,3,1,1
34,79,40,7,64,72,35,0,1,0,0,0,1
35,79,40,7,64,72,35,0,1,0,0,0,1
36,78,39,6,69,71,34,11,7,-1,-1,-1,0
37,78,39,6,62,71,34,11,7,0,0,0,0
38,78,39,6,62,71,34,11,7,0,0,0,0
39,76,38,4,63,69,33,9,6,-2,-1,-1,-1
40,76,38,4,69,69,33,9,6,0,0,0,-1
41,76,38,4,69,69,33,9,6,0,0,0,-1
42,76,38,4,69,69,33,9,6,0,0,0,-1
43,76,38,4,58,69,33,9,6,0,0,0,-1
44,76,38,4,56,69,33,9,6,0,0,0,-1
45,79,40,7,62,72,35,0,1,3,2,1,0
46,78,39,6,61,71,34,11,7,-1,-1,-1,-1
47,76,38,4,56,69,33,9,6,-2,-1,-1,-2
48,74,37,2,67,67,32,7,5,-2,-1,-1,-3
49,72,36,0,63,65,31,5,4,-2,-1,-1,-4
50,72,36,0,63,65,31,5,4,-2,-1,-1,-4
