eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,61,60,28,0,1,0,0,0,0
1,69,34,9,62,62,29,2,2,2,1,1,1
2,69,34,9,64,62,29,2,2,0,0,0,1
3,69,34,9,64,62,29,2,2,0,0,0,1
4,71,35,11,62,64,30,4,3,2,1,1,2
5,72,36,0,65,65,31,5,4,1,1,1,3
6,71,35,11,68,64,30,4,3,-1,-1,-1,2
7,71,35,11,68,64,30,4,3,-1,-1,-1,2
8,69,34,9,61,62,29,2,2,-2,-1,-1,1
9,67,33,7,62,60,28,0,1,-2,-1,-1,0
10,71,35,11,65,64,30,4,3,4,2,1,1
11,71,35,11,65,64,30,4,3,4,2,1,1
12,69,34,9,58,62,29,2,2,-2,-1,-1,0
13,67,33,7,70,60,28,0,1,-2,-1,-1,-1
14,66,32,6,64,59,27,11,7,-1,-1,-1,-2
15,66,32,6,64,59,27,11,7,-1,-1,-1,-2
16,66,32,6,64,59,27,11,7,-1,-1,-1,-2
17,64,31,4,62,57,26,9,6,-2,-1,-1,-3
18,71,35,11,61,64,30,4,3,7,4,1,-2
19,71,35,11,61,64,30,4,3,7,4,1,-2
20,69,34,9,70,62,29,2,2,-2,-1,-1,-3
21,69,34,9,70,62,29,2,2,-2,-1,-1,-3
22,66,32,6,60,59,27,11,7,-3,-2,-1,-4
23,66,32,6,60,59,27,11,7,-3,-2,-1,-4
24,66,32,6,60,59,27,11,7,-3,-2,-1,-4
25,62,30,2,63,55,25,7,5,-4,-2,-1,-5
26,66,32,6,68,59,27,11,7,4,2,1,-4
27,66,32,6,68,59,27,11,7,4,2,1,-4
28,64,31,4,69,57,26,9,6,-2,-1,-1,-5
29,64,31,4,69,57,26,9,6,-2,-1,-1,-5
30,62,30,2,66,55,25,7,5,-2,-1,-1,-6
31,64,31,4,64,57,26,9,6,2,1,1,-5
32,66,32,6,59,59,27,11,7,2,1,1,-4
33,64,31,4,62,57,26,9,6,-2,-1,-1,-5
34,64,31,4,61,57,26,9,6,0,0,0,-5
35,64,31,4,61,57,26,9,6,0,0,0,-5
36,64,31,4,61,57,26,9,6,0,0,0,-5
37,62,30,2,68,55,25,7,5,-2,-1,-1,-6
38,71,35,11,61,64,30,4,3,9,5,1,-5
39,71,35,11,61,64,30,4,3,9,5,1,-5
40,69,34,9,68,62,29,2,2,-2,-1,-1,-6
41,69,34,9,68,62,29,2,2,-2,-1,-1,-6
42,66,32,6,56,59,27,11,7,-3,-2,-1,-7
43,66,32,6,56,59,27,11,7,-3,-2,-1,-7
44,66,32,6,56,59,27,11,7,-3,-2,-1,-7
45,62,30,2,67,55,25,7,5,-4,-2,-1,-8
46,67,33,7,58,60,28,0,1,5,3,1,-7
47,67,33,7,58,60,28,0,1,5,3,1,-7
48,67,33,7,58,60,28,0,1,5,3,1,-7
49,66,32,6,69,59,27,11,7,-1,-1,-1,-8
50,62,30,2,65,55,25,7,5,-4,-2,-1,-9
51,64,31,4,67,57,26,9,6,2,1,1,-8
52,66,32,6,66,59,27,11,7,2,1,1,-7
