eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,71,35,11,64,64,30,4,3,0,0,0,0
1,71,35,11,68,64,30,4,3,0,0,0,0
2,71,35,11,68,64,30,4,3,0,0,0,0
3,69,34,9,68,62,29,2,2,-2,-1,-1,-1
4,69,34,9,68,62,29,2,2,-2,-1,-1,-1
5,67,33,7,65,60,28,0,1,-2,-1,-1,-2
6,67,33,7,65,60,28,0,1,-2,-1,-1,-2
7,69,34,9,68,62,29,2,2,2,1,1,-1
8,69,34,9,68,62,29,2,2,2,1,1,-1
9,69,34,9,68,62,29,2,2,2,1,1,-1
10,69,34,9,68,62,29,2,2,2,1,1,-1
11,69,34,9,68,62,29,2,2,2,1,1,-1
12,69,34,9,68,62,29,2,2,2,1,1,-1
13,71,35,11,62,64,30,4,3,2,1,1,0
14,71,35,11,62,64,30,4,3,2,1,1,0
15,74,37,2,57,67,32,7,5,3,2,1,1
16,74,37,2,57,67,32,7,5,3,2,1,1
17,74,37,2,57,67,32,7,5,3,2,1,1
18,74,37,2,72,67,32,7,5,0,0,0,1
19,74,37,2,69,67,32,7,5,0,0,0,1
20,74,37,2,69,67,32,7,5,0,0,0,1
21,74,37,2,69,67,32,7,5,0,0,0,1
22,74,37,2,69,67,32,7,5,0,0,0,1
23,74,37,2,69,67,32,7,5,0,0,0,1
24,74,37,2,69,67,32,7,5,0,0,0,1
25,76,38,4,62,69,33,9,6,2,1,1,2
26,76,38,4,62,69,33,9,6,2,1,1,2
27,78,39,6,62,71,34,11,7,2,1,1,3
28,78,39,6,62,71,34,11,7,2,1,1,3
29,79,40,7,72,72,35,0,1,1,1,1,4
30,79,40,7,72,72,35,0,1,1,1,1,4
31,78,39,6,63,71,34,11,7,-1,-1,-1,3
32,76,38,4,59,69,33,9,6,-2,-1,-1,2
33,74,37,2,57,67,32,7,5,-2,-1,-1,1
34,76,38,4,68,69,33,9,6,2,1,1,2
35,74,37,2,69,67,32,7,5,-2,-1,-1,1
36,74,37,2,69,67,32,7,5,-2,-1,-1,1
37,74,37,2,64,67,32,7,5,0,0,0,1
38,74,37,2,64,67,32,7,5,0,0,0,1
39,74,37,2,64,67,32,7,5,0,0,0,1
40,74,37,2,64,67,32,7,5,0,0,0,1
41,79,40,7,63,72,35,0,1,5,3,1,2
42,79,40,7,63,72,35,0,1,5,3,1,2
43,78,39,6,68,71,34,11,7,-1,-1,-1,1
44,78,39,6,68,71,34,11,7,-1,-1,-1,1
45,76,38,4,63,69,33,9,6,-2,-1,-1,0
46,74,37,2,72,67,32,7,5,-2,-1,-1,-1
47,71,35,11,66,64,30,4,3,-3,-2,-1,-2
48,71,35,11,66,64,30,4,3,-3,-2,-1,-2
49,76,38,4,72,69,33,9,6,5,3,1,-1
50,76,38,4,72,69,33,9,6,5,3,1,-1
51,74,37,2,63,67,32,7,5,-2,-1,-1,-2
52,74,37,2,63,67,32,7,5,-2,-1,-1,-2
53,72,36,0,63,65,31,5,4,-2,-1,-1,-3
54,72,36,0,63,65,31,5,4,-2,-1,-1,-3
55,71,35,11,66,64,30,4,3,-1,-1,-1,-4
56,69,34,9,60,62,29,2,2,-2,-1,-1,-5
57,74,37,2,68,67,32,7,5,5,3,1,-4
58,74,37,2,68,67,32,7,5,5,3,1,-4
59,74,37,2,68,67,32,7,5,5,3,1,-4
60,74,37,2,68,67,32,7,5,5,3,1,-4
61,74,37,2,68,67,32,7,5,5,3,1,-4
62,74,37,2,68,67,32,7,5,5,3,1,-4
63,74,37,2,60,67,32,7,5,0,0,0,-4
64,74,37,2,60,67,32,7,5,0,0,0,-4
65,74,37,2,63,67,32,7,5,0,0,0,-4
66,67,33,7,65,60,28,0,1,-7,-4,-1,-5
67,72,36,0,59,65,31,5,4,5,3,1,-4
68,72,36,0,59,65,31,5,4,5,3,1,-4
69,71,35,11,63,64,30,4,3,-1,-1,-1,-5
70,69,34,9,67,62,29,2,2,-2,-1,-1,-6
71,67,33,7,66,60,28,0,1,-2,-1,-1,-7
