eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,68,60,28,0,1,0,0,0,0
1,71,35,11,61,64,30,4,3,4,2,1,1
2,74,37,2,63,67,32,7,5,3,2,1,2
3,74,37,2,62,67,32,7,5,0,0,0,2
4,74,37,2,62,67,32,7,5,0,0,0,2
5,74,37,2,62,67,32,7,5,0,0,0,2
6,72,36,0,71,65,31,5,4,-2,-1,-1,1
7,71,35,11,63,64,30,4,3,-1,-1,-1,0
8,76,38,4,68,69,33,9,6,5,3,1,1
9,74,37,2,58,67,32,7,5,-2,-1,-1,0
10,71,35,11,72,64,30,4,3,-3,-2,-1,-1
11,74,37,2,56,67,32,7,5,3,2,1,0
12,74,37,2,56,67,32,7,5,3,2,1,0
13,74,37,2,56,67,32,7,5,3,2,1,0
14,74,37,2,56,67,32,7,5,3,2,1,0
15,74,37,2,56,67,32,7,5,3,2,1,0
16,74,37,2,60,67,32,7,5,0,0,0,0
17,74,37,2,63,67,32,7,5,0,0,0,0
18,69,34,9,65,62,29,2,2,-5,-3,-1,-1
19,74,37,2,67,67,32,7,5,5,3,1,0
20,74,37,2,67,67,32,7,5,5,3,1,0
21,74,37,2,72,67,32,7,5,0,0,0,0
22,74,37,2,72,67,32,7,5,0,0,0,0
23,76,38,4,65,69,33,9,6,2,1,1,1
24,76,38,4,65,69,33,9,6,2,1,1,1
25,74,37,2,64,67,32,7,5,-2,-1,-1,0
26,71,35,11,69,64,30,4,3,-3,-2,-1,-1
27,67,33,7,62,60,28,0,1,-4,-2,-1,-2
28,67,33,7,62,60,28,0,1,-4,-2,-1,-2
29,67,33,7,67,60,28,0,1,0,0,0,-2
30,67,33,7,67,60,28,0,1,0,0,0,-2
31,67,33,7,67,60,28,0,1,0,0,0,-2
32,67,33,7,67,60,28,0,1,0,0,0,-2
33,76,38,4,63,69,33,9,6,9,5,1,-1
34,76,38,4,63,69,33,9,6,9,5,1,-1
35,76,38,4,66,69,33,9,6,0,0,0,-1
36,76,38,4,66,69,33,9,6,0,0,0,-1
37,76,38,4,66,69,33,9,6,0,0,0,-1
38,76,38,4,69,69,33,9,6,0,0,0,-1
39,78,39,6,62,71,34,11,7,2,1,1,0
40,79,40,7,68,72,35,0,1,1,1,1,1
41,76,38,4,65,69,33,9,6,-3,-2,-1,0
42,74,37,2,62,67,32,7,5,-2,-1,-1,-1
43,74,37,2,62,67,32,7,5,0,0,0,-1
44,74,37,2,62,67,32,7,5,0,0,0,-1
45,74,37,2,62,67,32,7,5,0,0,0,-1
46,74,37,2,62,67,32,7,5,0,0,0,-1
47,72,36,0,66,65,31,5,4,-2,-1,-1,-2
48,72,36,0,66,65,31,5,4,-2,-1,-1,-2
49,71,35,11,60,64,30,4,3,-1,-1,-1,-3
50,71,35,11,65,64,30,4,3,0,0,0,-3
51,69,34,9,56,62,29,2,2,-2,-1,-1,-4
52,76,38,4,60,69,33,9,6,7,4,1,-3
53,74,37,2,64,67,32,7,5,-2,-1,-1,-4
54,67,33,7,72,60,28,0,1,-7,-4,-1,-5
55,69,34,9,68,62,29,2,2,2,1,1,-4
56,69,34,9,68,62,29,2,2,2,1,1,-4
57,71,35,11,62,64,30,4,3,2,1,1,-3
58,71,35,11,62,64,30,4,3,2,1,1,-3
59,74,37,2,62,67,32,7,5,3,2,1,-2
60,74,37,2,62,67,32,7,5,3,2,1,-2
61,74,37,2,62,67,32,7,5,3,2,1,-2
62,74,37,2,62,67,32,7,5,3,2,1,-2
63,76,38,4,65,69,33,9,6,2,1,1,-1
64,76,38,4,65,69,33,9,6,2,1,1,-1
65,78,39,6,57,71,34,11,7,2,1,1,0
66,79,40,7,71,72,35,0,1,1,1,1,1
67,78,39,6,58,71,34,11,7,-1,-1,-1,0
68,76,38,4,69,69,33,9,6,-2,-1,-1,-1
69,76,38,4,59,69,33,9,6,0,0,0,-1
70,74,37,2,67,67,32,7,5,-2,-1,-1,-2
71,69,34,9,61,62,29,2,2,-5,-3,-1,-3
72,69,34,9,61,62,29,2,2,-5,-3,-1,-3
73,67,33,7,63,60,28,0,1,-2,-1,-1,-4
