eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,69,60,28,0,1,0,0,0,0
1,71,35,11,62,64,30,4,3,4,2,1,1
2,74,37,2,68,67,32,7,5,3,2,1,2
3,74,37,2,61,67,32,7,5,0,0,0,2
4,74,37,2,61,67,32,7,5,0,0,0,2
5,74,37,2,61,67,32,7,5,0,0,0,2
6,71,35,11,70,64,30,4,3,-3,-2,-1,1
7,76,38,4,62,69,33,9,6,5,3,1,2
8,74,37,2,65,67,32,7,5,-2,-1,-1,1
9,72,36,0,60,65,31,5,4,-2,-1,-1,0
10,71,35,11,65,64,30,4,3,-1,-1,-1,-1
11,71,35,11,60,64,30,4,3,0,0,0,-1
12,71,35,11,60,64,30,4,3,0,0,0,-1
13,71,35,11,60,64,30,4,3,0,0,0,-1
14,76,38,4,60,69,33,9,6,5,3,1,0
15,74,37,2,65,67,32,7,5,-2,-1,-1,-1
16,69,34,9,63,62,29,2,2,-5,-3,-1,-2
17,74,37,2,68,67,32,7,5,5,3,1,-1
18,74,37,2,68,67,32,7,5,5,3,1,-1
19,74,37,2,62,67,32,7,5,0,0,0,-1
20,74,37,2,62,67,32,7,5,0,0,0,-1
21,76,38,4,69,69,33,9,6,2,1,1,0
22,76,38,4,69,69,33,9,6,2,1,1,0
23,74,37,2,56,67,32,7,5,-2,-1,-1,-1
24,71,35,11,70,64,30,4,3,-3,-2,-1,-2
25,69,34,9,59,62,29,2,2,-2,-1,-1,-3
26,67,33,7,58,60,28,0,1,-2,-1,-1,-4
27,72,36,0,57,65,31,5,4,5,3,1,-3
28,71,35,11,63,64,30,4,3,-1,-1,-1,-4
29,71,35,11,66,64,30,4,3,0,0,0,-4
30,69,34,9,68,62,29,2,2,-2,-1,-1,-5
31,74,37,2,68,67,32,7,5,5,3,1,-4
32,74,37,2,68,67,32,7,5,5,3,1,-4
33,76,38,4,69,69,33,9,6,2,1,1,-3
34,76,38,4,69,69,33,9,6,2,1,1,-3
35,78,39,6,69,71,34,11,7,2,1,1,-2
36,78,39,6,69,71,34,11,7,2,1,1,-2
37,76,38,4,58,69,33,9,6,-2,-1,-1,-3
38,74,37,2,70,67,32,7,5,-2,-1,-1,-4
39,74,37,2,70,67,32,7,5,0,0,0,-4
40,74,37,2,70,67,32,7,5,0,0,0,-4
41,74,37,2,70,67,32,7,5,0,0,0,-4
42,74,37,2,70,67,32,7,5,0,0,0,-4
43,74,37,2,70,67,32,7,5,0,0,0,-4
44,74,37,2,70,67,32,7,5,0,0,0,-4
45,74,37,2,70,67,32,7,5,0,0,0,-4
46,74,37,2,70,67,32,7,5,0,0,0,-4
47,72,36,0,66,65,31,5,4,-2,-1,-1,-5
48,72,36,0,66,65,31,5,4,-2,-1,-1,-5
49,71,35,11,57,64,30,4,3,-1,-1,-1,-6
50,76,38,4,71,69,33,9,6,5,3,1,-5
51,74,37,2,56,67,32,7,5,-2,-1,-1,-6
52,72,36,0,63,65,31,5,4,-2,-1,-1,-7
53,69,34,9,61,62,29,2,2,-3,-2,-1,-8
54,67,33,7,71,60,28,0,1,-2,-1,-1,-9
55,69,34,9,68,62,29,2,2,2,1,1,-8
56,69,34,9,68,62,29,2,2,2,1,1,-8
57,71,35,11,64,64,30,4,3,2,1,1,-7
58,71,35,11,64,64,30,4,3,2,1,1,-7
59,74,37,2,67,67,32,7,5,3,2,1,-6
60,74,37,2,67,67,32,7,5,3,2,1,-6
61,74,37,2,67,67,32,7,5,3,2,1,-6
62,74,37,2,67,67,32,7,5,3,2,1,-6
63,76,38,4,62,69,33,9,6,2,1,1,-5
64,76,38,4,62,69,33,9,6,2,1,1,-5
65,78,39,6,64,71,34,11,7,2,1,1,-4
66,79,40,7,69,72,35,0,1,1,1,1,-3
67,74,37,2,62,67,32,7,5,-5,-3,-1,-4
68,74,37,2,63,67,32,7,5,0,0,0,-4
69,72,36,0,57,65,31,5,4,-2,-1,-1,-5
70,71,35,11,71,64,30,4,3,-1,-1,-1,-6
71,69,34,9,69,62,29,2,2,-2,-1,-1,-7
72,69,34,9,69,62,29,2,2,-2,-1,-1,-7
73,67,33,7,62,60,28,0,1,-2,-1,-1,-8
