eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,66,55,25,7,5,0,0,0,0
1,62,30,2,62,55,25,7,5,0,0,0,0
2,67,33,7,68,60,28,0,1,5,3,1,1
3,71,35,11,61,64,30,4,3,4,2,1,2
4,71,35,11,61,64,30,4,3,4,2,1,2
5,69,34,9,64,62,29,2,2,-2,-1,-1,1
6,67,33,7,62,60,28,0,1,-2,-1,-1,0
7,66,32,6,62,59,27,11,7,-1,-1,-1,-1
8,64,31,4,71,57,26,9,6,-2,-1,-1,-2
9,66,32,6,65,59,27,11,7,2,1,1,-1
10,66,32,6,65,59,27,11,7,2,1,1,-1
11,71,35,11,59,64,30,4,3,5,3,1,0
12,71,35,11,59,64,30,4,3,5,3,1,0
13,71,35,11,65,64,30,4,3,0,0,0,0
14,69,34,9,66,62,29,2,2,-2,-1,-1,-1
15,67,33,7,65,60,28,0,1,-2,-1,-1,-2
16,67,33,7,65,60,28,0,1,-2,-1,-1,-2
17,67,33,7,65,60,28,0,1,-2,-1,-1,-2
18,66,32,6,65,59,27,11,7,-1,-1,-1,-3
19,64,31,4,64,57,26,9,6,-2,-1,-1,-4
20,62,30,2,71,55,25,7,5,-2,-1,-1,-5
21,62,30,2,66,55,25,7,5,0,0,0,-5
22,62,30,2,66,55,25,7,5,0,0,0,-5
23,62,30,2,66,55,25,7,5,0,0,0,-5
24,62,30,2,66,55,25,7,5,0,0,0,-5
25,62,30,2,56,55,25,7,5,0,0,0,-5
26,67,33,7,64,60,28,0,1,5,3,1,-4
27,71,35,11,64,64,30,4,3,4,2,1,-3
28,74,37,2,59,67,32,7,5,3,2,1,-2
29,74,37,2,58,67,32,7,5,0,0,0,-2
30,72,36,0,59,65,31,5,4,-2,-1,-1,-3
31,71,35,11,57,64,30,4,3,-1,-1,-1,-4
32,69,34,9,72,62,29,2,2,-2,-1,-1,-5
33,67,33,7,58,60,28,0,1,-2,-1,-1,-6
34,67,33,7,58,60,28,0,1,-2,-1,-1,-6
35,69,34,9,62,62,29,2,2,2,1,1,-5
36,69,34,9,62,62,29,2,2,2,1,1,-5
37,69,34,9,65,62,29,2,2,0,0,0,-5
38,71,35,11,72,64,30,4,3,2,1,1,-4
39,74,37,2,58,67,32,7,5,3,2,1,-3
40,74,37,2,58,67,32,7,5,3,2,1,-3
41,72,36,0,62,65,31,5,4,-2,-1,-1,-4
42,71,35,11,64,64,30,4,3,-1,-1,-1,-5
43,69,34,9,67,62,29,2,2,-2,-1,-1,-6
44,69,34,9,67,62,29,2,2,-2,-1,-1,-6
45,72,36,0,64,65,31,5,4,3,2,1,-5
46,72,36,0,64,65,31,5,4,3,2,1,-5
47,71,35,11,63,64,30,4,3,-1,-1,-1,-6
48,69,34,9,57,62,29,2,2,-2,-1,-1,-7
49,67,33,7,62,60,28,0,1,-2,-1,-1,-8
50,67,33,7,62,60,28,0,1,-2,-1,-1,-8
51,62,30,2,61,55,25,7,5,-5,-3,-1,-9
52,62,30,2,61,55,25,7,5,-5,-3,-1,-9
53,62,30,2,61,55,25,7,5,-5,-3,-1,-9
54,62,30,2,61,55,25,7,5,-5,-3,-1,-9
55,62,30,2,62,55,25,7,5,0,0,0,-9
56,67,33,7,71,60,28,0,1,5,3,1,-8
57,71,35,11,58,64,30,4,3,4,2,1,-7
58,74,37,2,64,67,32,7,5,3,2,1,-6
59,74,37,2,64,67,32,7,5,0,0,0,-6
60,72,36,0,61,65,31,5,4,-2,-1,-1,-7
61,71,35,11,59,64,30,4,3,-1,-1,-1,-8
62,69,34,9,69,62,29,2,2,-2,-1,-1,-9
63,67,33,7,62,60,28,0,1,-2,-1,-1,-10
64,67,33,7,62,60,28,0,1,-2,-1,-1,-10
65,69,34,9,57,62,29,2,2,2,1,1,-9
66,69,34,9,57,62,29,2,2,2,1,1,-9
67,69,34,9,63,62,29,2,2,0,0,0,-9
68,71,35,11,72,64,30,4,3,2,1,1,-8
69,74,37,2,56,67,32,7,5,3,2,1,-7
70,74,37,2,56,67,32,7,5,3,2,1,-7
71,72,36,0,57,65,31,5,4,-2,-1,-1,-8
72,71,35,11,58,64,30,4,3,-1,-1,-1,-9
73,69,34,9,64,62,29,2,2,-2,-1,-1,-10
74,69,34,9,64,62,29,2,2,-2,-1,-1,-10
75,72,36,0,62,65,31,5,4,3,2,1,-9
76,72,36,0,62,65,31,5,4,3,2,1,-9
77,71,35,11,60,64,30,4,3,-1,-1,-1,-10
78,69,34,9,62,62,29,2,2,-2,-1,-1,-11
79,67,33,7,67,60,28,0,1,-2,-1,-1,-12
