eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,61,55,25,7,5,0,0,0,0
1,67,33,7,72,60,28,0,1,5,3,1,1
2,67,33,7,72,60,28,0,1,5,3,1,1
3,71,35,11,67,64,30,4,3,4,2,1,2
4,71,35,11,67,64,30,4,3,4,2,1,2
5,69,34,9,57,62,29,2,2,-2,-1,-1,1
6,67,33,7,67,60,28,0,1,-2,-1,-1,0
7,66,32,6,56,59,27,11,7,-1,-1,-1,-1
8,66,32,6,56,59,27,11,7,-1,-1,-1,-1
9,64,31,4,64,57,26,9,6,-2,-1,-1,-2
10,64,31,4,64,57,26,9,6,-2,-1,-1,-2
11,69,34,9,65,62,29,2,2,5,3,1,-1
12,69,34,9,65,62,29,2,2,5,3,1,-1
13,67,33,7,56,60,28,0,1,-2,-1,-1,-2
14,67,33,7,56,60,28,0,1,-2,-1,-1,-2
15,67,33,7,56,60,28,0,1,-2,-1,-1,-2
16,67,33,7,56,60,28,0,1,-2,-1,-1,-2
17,62,30,2,67,55,25,7,5,-5,-3,-1,-3
18,62,30,2,67,55,25,7,5,-5,-3,-1,-3
19,62,30,2,66,55,25,7,5,0,0,0,-3
20,62,30,2,66,55,25,7,5,0,0,0,-3
21,62,30,2,66,55,25,7,5,0,0,0,-3
22,62,30,2,66,55,25,7,5,0,0,0,-3
23,67,33,7,70,60,28,0,1,5,3,1,-2
24,67,33,7,70,60,28,0,1,5,3,1,-2
25,71,35,11,60,64,30,4,3,4,2,1,-1
26,71,35,11,60,64,30,4,3,4,2,1,-1
27,71,35,11,58,64,30,4,3,0,0,0,-1
28,71,35,11,66,64,30,4,3,0,0,0,-1
29,71,35,11,66,64,30,4,3,0,0,0,-1
30,69,34,9,66,62,29,2,2,-2,-1,-1,-2
31,67,33,7,61,60,28,0,1,-2,-1,-1,-3
32,67,33,7,61,60,28,0,1,-2,-1,-1,-3
33,69,34,9,66,62,29,2,2,2,1,1,-2
34,69,34,9,66,62,29,2,2,2,1,1,-2
35,71,35,11,66,64,30,4,3,2,1,1,-1
36,74,37,2,71,67,32,7,5,3,2,1,0
37,74,37,2,64,67,32,7,5,0,0,0,0
38,74,37,2,64,67,32,7,5,0,0,0,0
39,71,35,11,63,64,30,4,3,-3,-2,-1,-1
40,71,35,11,63,64,30,4,3,-3,-2,-1,-1
41,69,34,9,67,62,29,2,2,-2,-1,-1,-2
42,69,34,9,67,62,29,2,2,-2,-1,-1,-2
43,72,36,0,61,65,31,5,4,3,2,1,-1
44,72,36,0,61,65,31,5,4,3,2,1,-1
45,71,35,11,58,64,30,4,3,-1,-1,-1,-2
46,71,35,11,58,64,30,4,3,-1,-1,-1,-2
47,69,34,9,56,62,29,2,2,-2,-1,-1,-3
48,67,33,7,66,60,28,0,1,-2,-1,-1,-4
49,62,30,2,64,55,25,7,5,-5,-3,-1,-5
50,62,30,2,64,55,25,7,5,-5,-3,-1,-5
51,62,30,2,64,55,25,7,5,-5,-3,-1,-5
52,62,30,2,64,55,25,7,5,-5,-3,-1,-5
53,62,30,2,60,55,25,7,5,0,0,0,-5
54,67,33,7,72,60,28,0,1,5,3,1,-4
55,71,35,11,56,64,30,4,3,4,2,1,-3
56,71,35,11,56,64,30,4,3,4,2,1,-3
57,71,35,11,66,64,30,4,3,0,0,0,-3
58,71,35,11,66,64,30,4,3,0,0,0,-3
59,71,35,11,61,64,30,4,3,0,0,0,-3
60,69,34,9,67,62,29,2,2,-2,-1,-1,-4
61,67,33,7,61,60,28,0,1,-2,-1,-1,-5
62,67,33,7,61,60,28,0,1,-2,-1,-1,-5
63,69,34,9,61,62,29,2,2,2,1,1,-4
64,69,34,9,61,62,29,2,2,2,1,1,-4
65,71,35,11,57,64,30,4,3,2,1,1,-3
66,74,37,2,70,67,32,7,5,3,2,1,-2
67,74,37,2,57,67,32,7,5,0,0,0,-2
68,74,37,2,57,67,32,7,5,0,0,0,-2
69,71,35,11,65,64,30,4,3,-3,-2,-1,-3
70,71,35,11,65,64,30,4,3,-3,-2,-1,-3
71,69,34,9,64,62,29,2,2,-2,-1,-1,-4
72,69,34,9,64,62,29,2,2,-2,-1,-1,-4
73,72,36,0,63,65,31,5,4,3,2,1,-3
74,72,36,0,63,65,31,5,4,3,2,1,-3
75,71,35,11,57,64,30,4,3,-1,-1,-1,-4
76,71,35,11,57,64,30,4,3,-1,-1,-1,-4
77,69,34,9,64,62,29,2,2,-2,-1,-1,-5
