eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,71,60,28,0,1,0,0,0,0
1,69,34,9,68,62,29,2,2,2,1,1,1
2,69,34,9,68,62,29,2,2,2,1,1,1
3,71,35,11,59,64,30,4,3,2,1,1,2
4,72,36,0,71,65,31,5,4,1,1,1,3
5,69,34,9,59,62,29,2,2,-3,-2,-1,2
6,69,34,9,59,62,29,2,2,-3,-2,-1,2
7,69,34,9,57,62,29,2,2,0,0,0,2
8,67,33,7,63,60,28,0,1,-2,-1,-1,1
9,71,35,11,66,64,30,4,3,4,2,1,2
10,74,37,2,59,67,32,7,5,3,2,1,3
11,74,37,2,59,67,32,7,5,0,0,0,3
12,69,34,9,72,62,29,2,2,-5,-3,-1,2
13,69,34,9,66,62,29,2,2,0,0,0,2
14,69,34,9,66,62,29,2,2,0,0,0,2
15,74,37,2,68,67,32,7,5,5,3,1,3
16,74,37,2,68,67,32,7,5,5,3,1,3
17,76,38,4,69,69,33,9,6,2,1,1,4
18,76,38,4,69,69,33,9,6,2,1,1,4
19,74,37,2,59,67,32,7,5,-2,-1,-1,3
20,72,36,0,67,65,31,5,4,-2,-1,-1,2
21,72,36,0,57,65,31,5,4,0,0,0,2
22,74,37,2,68,67,32,7,5,2,1,1,3
23,72,36,0,63,65,31,5,4,-2,-1,-1,2
24,71,35,11,69,64,30,4,3,-1,-1,-1,1
25,69,34,9,66,62,29,2,2,-2,-1,-1,0
26,71,35,11,63,64,30,4,3,2,1,1,1
27,72,36,0,57,65,31,5,4,1,1,1,2
28,74,37,2,72,67,32,7,5,2,1,1,3
29,67,33,7,68,60,28,0,1,-7,-4,-1,2
30,67,33,7,68,60,28,0,1,-7,-4,-1,2
31,67,33,7,68,60,28,0,1,-7,-4,-1,2
32,67,33,7,68,60,28,0,1,-7,-4,-1,2
33,71,35,11,60,64,30,4,3,4,2,1,3
34,71,35,11,60,64,30,4,3,4,2,1,3
35,74,37,2,63,67,32,7,5,3,2,1,4
36,79,40,7,65,72,35,0,1,5,3,1,5
37,78,39,6,59,71,34,11,7,-1,-1,-1,4
38,78,39,6,59,71,34,11,7,-1,-1,-1,4
39,76,38,4,67,69,33,9,6,-2,-1,-1,3
40,76,38,4,67,69,33,9,6,-2,-1,-1,3
41,76,38,4,63,69,33,9,6,0,0,0,3
42,76,38,4,64,69,33,9,6,0,0,0,3
43,78,39,6,61,71,34,11,7,2,1,1,4
44,76,38,4,72,69,33,9,6,-2,-1,-1,3
45,76,38,4,66,69,33,9,6,0,0,0,3
46,74,37,2,59,67,32,7,5,-2,-1,-1,2
47,76,38,4,67,69,33,9,6,2,1,1,3
48,76,38,4,67,69,33,9,6,2,1,1,3
49,74,37,2,68,67,32,7,5,-2,-1,-1,2
50,74,37,2,68,67,32,7,5,-2,-1,-1,2
51,72,36,0,65,65,31,5,4,-2,-1,-1,1
52,71,35,11,72,64,30,4,3,-1,-1,-1,0
53,67,33,7,65,60,28,0,1,-4,-2,-1,-1
54,67,33,7,65,60,28,0,1,-4,-2,-1,-1
55,71,35,11,61,64,30,4,3,4,2,1,0
56,69,34,9,67,62,29,2,2,-2,-1,-1,-1
57,69,34,9,64,62,29,2,2,0,0,0,-1
58,76,38,4,69,69,33,9,6,7,4,1,0
59,76,38,4,62,69,33,9,6,0,0,0,0
60,74,37,2,65,67,32,7,5,-2,-1,-1,-1
61,79,40,7,68,72,35,0,1,5,3,1,0
62,79,40,7,68,72,35,0,1,5,3,1,0
63,79,40,7,68,72,35,0,1,5,3,1,0
64,79,40,7,68,72,35,0,1,5,3,1,0
65,76,38,4,66,69,33,9,6,-3,-2,-1,-1
66,76,38,4,66,69,33,9,6,-3,-2,-1,-1
67,72,36,0,56,65,31,5,4,-4,-2,-1,-2
68,71,35,11,69,64,30,4,3,-1,-1,-1,-3
69,67,33,7,59,60,28,0,1,-4,-2,-1,-4
70,67,33,7,59,60,28,0,1,-4,-2,-1,-4
71,71,35,11,58,64,30,4,3,4,2,1,-3
72,69,34,9,65,62,29,2,2,-2,-1,-1,-4
73,71,35,11,59,64,30,4,3,2,1,1,-3
74,72,36,0,59,65,31,5,4,1,1,1,-2
75,69,34,9,66,62,29,2,2,-3,-2,-1,-3
