eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,71,35,11,61,64,30,4,3,0,0,0,0
1,71,35,11,66,64,30,4,3,0,0,0,0
2,67,33,7,72,60,28,0,1,-4,-2,-1,-1
3,67,33,7,64,60,28,0,1,0,0,0,-1
4,67,33,7,57,60,28,0,1,0,0,0,-1
5,71,35,11,56,64,30,4,3,4,2,1,0
6,71,35,11,56,64,30,4,3,4,2,1,0
7,69,34,9,63,62,29,2,2,-2,-1,-1,-1
8,67,33,7,62,60,28,0,1,-2,-1,-1,-2
9,67,33,7,64,60,28,0,1,0,0,0,-2
10,67,33,7,64,60,28,0,1,0,0,0,-2
11,71,35,11,59,64,30,4,3,4,2,1,-1
12,71,35,11,59,64,30,4,3,4,2,1,-1
13,72,36,0,59,65,31,5,4,1,1,1,0
14,74,37,2,67,67,32,7,5,2,1,1,1
15,76,38,4,70,69,33,9,6,2,1,1,2
16,76,38,4,70,69,33,9,6,2,1,1,2
17,76,38,4,70,69,33,9,6,2,1,1,2
18,76,38,4,70,69,33,9,6,2,1,1,2
19,74,37,2,70,67,32,7,5,-2,-1,-1,1
20,74,37,2,70,67,32,7,5,-2,-1,-1,1
21,74,37,2,70,67,32,7,5,-2,-1,-1,1
22,74,37,2,70,67,32,7,5,-2,-1,-1,1
23,71,35,11,58,64,30,4,3,-3,-2,-1,0
24,71,35,11,58,64,30,4,3,-3,-2,-1,0
25,71,35,11,58,64,30,4,3,-3,-2,-1,0
26,71,35,11,58,64,30,4,3,-3,-2,-1,0
27,71,35,11,66,64,30,4,3,0,0,0,0
28,67,33,7,64,60,28,0,1,-4,-2,-1,-1
29,67,33,7,60,60,28,0,1,0,0,0,-1
30,67,33,7,61,60,28,0,1,0,0,0,-1
31,71,35,11,62,64,30,4,3,4,2,1,0
32,71,35,11,62,64,30,4,3,4,2,1,0
33,69,34,9,66,62,29,2,2,-2,-1,-1,-1
34,67,33,7,70,60,28,0,1,-2,-1,-1,-2
35,67,33,7,65,60,28,0,1,0,0,0,-2
36,67,33,7,65,60,28,0,1,0,0,0,-2
37,71,35,11,64,64,30,4,3,4,2,1,-1
38,71,35,11,64,64,30,4,3,4,2,1,-1
39,72,36,0,63,65,31,5,4,1,1,1,0
40,74,37,2,67,67,32,7,5,2,1,1,1
41,76,38,4,64,69,33,9,6,2,1,1,2
42,76,38,4,64,69,33,9,6,2,1,1,2
43,76,38,4,64,69,33,9,6,2,1,1,2
44,76,38,4,64,69,33,9,6,2,1,1,2
45,74,37,2,63,67,32,7,5,-2,-1,-1,1
46,74,37,2,63,67,32,7,5,-2,-1,-1,1
47,74,37,2,63,67,32,7,5,-2,-1,-1,1
48,74,37,2,63,67,32,7,5,-2,-1,-1,1
49,76,38,4,70,69,33,9,6,2,1,1,2
50,76,38,4,70,69,33,9,6,2,1,1,2
51,76,38,4,70,69,33,9,6,2,1,1,2
52,76,38,4,70,69,33,9,6,2,1,1,2
53,74,37,2,66,67,32,7,5,-2,-1,-1,1
54,74,37,2,66,67,32,7,5,-2,-1,-1,1
55,74,37,2,66,67,32,7,5,-2,-1,-1,1
56,74,37,2,66,67,32,7,5,-2,-1,-1,1
57,72,36,0,62,65,31,5,4,-2,-1,-1,0
58,72,36,0,62,65,31,5,4,-2,-1,-1,0
59,72,36,0,66,65,31,5,4,0,0,0,0
60,71,35,11,62,64,30,4,3,-1,-1,-1,-1
61,69,34,9,69,62,29,2,2,-2,-1,-1,-2
62,69,34,9,69,62,29,2,2,-2,-1,-1,-2
63,71,35,11,63,64,30,4,3,2,1,1,-1
64,71,35,11,63,64,30,4,3,2,1,1,-1
65,67,33,7,61,60,28,0,1,-4,-2,-1,-2
66,67,33,7,61,60,28,0,1,-4,-2,-1,-2
67,69,34,9,65,62,29,2,2,2,1,1,-1
68,69,34,9,65,62,29,2,2,2,1,1,-1
69,71,35,11,63,64,30,4,3,2,1,1,0
70,71,35,11,63,64,30,4,3,2,1,1,0
71,72,36,0,57,65,31,5,4,1,1,1,1
72,72,36,0,57,65,31,5,4,1,1,1,1
73,74,37,2,64,67,32,7,5,2,1,1,2
74,74,37,2,64,67,32,7,5,2,1,1,2
75,69,34,9,71,62,29,2,2,-5,-3,-1,1
76,69,34,9,71,62,29,2,2,-5,-3,-1,1
77,71,35,11,65,64,30,4,3,2,1,1,2
78,71,35,11,65,64,30,4,3,2,1,1,2
79,71,35,11,65,64,30,4,3,2,1,1,2
80,69,34,9,58,62,29,2,2,-2,-1,-1,1
81,67,33,7,63,60,28,0,1,-2,-1,-1,0
