eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,71,35,11,66,64,30,4,3,0,0,0,0
1,71,35,11,69,64,30,4,3,0,0,0,0
2,69,34,9,59,62,29,2,2,-2,-1,-1,-1
3,69,34,9,59,62,29,2,2,-2,-1,-1,-1
4,67,33,7,59,60,28,0,1,-2,-1,-1,-2
5,74,37,2,66,67,32,7,5,7,4,1,-1
6,74,37,2,66,67,32,7,5,7,4,1,-1
7,74,37,2,66,67,32,7,5,0,0,0,-1
8,76,38,4,63,69,33,9,6,2,1,1,0
9,76,38,4,63,69,33,9,6,2,1,1,0
10,74,37,2,65,67,32,7,5,-2,-1,-1,-1
11,74,37,2,58,67,32,7,5,0,0,0,-1
12,74,37,2,58,67,32,7,5,0,0,0,-1
13,79,40,7,71,72,35,0,1,5,3,1,0
14,78,39,6,62,71,34,11,7,-1,-1,-1,-1
15,76,38,4,59,69,33,9,6,-2,-1,-1,-2
16,74,37,2,57,67,32,7,5,-2,-1,-1,-3
17,71,35,11,63,64,30,4,3,-3,-2,-1,-4
18,74,37,2,58,67,32,7,5,3,2,1,-3
19,72,36,0,62,65,31,5,4,-2,-1,-1,-4
20,69,34,9,58,62,29,2,2,-3,-2,-1,-5
21,72,36,0,58,65,31,5,4,3,2,1,-4
22,71,35,11,58,64,30,4,3,-1,-1,-1,-5
23,74,37,2,57,67,32,7,5,3,2,1,-4
24,74,37,2,57,67,32,7,5,3,2,1,-4
25,74,37,2,64,67,32,7,5,0,0,0,-4
26,71,35,11,56,64,30,4,3,-3,-2,-1,-5
27,74,37,2,61,67,32,7,5,3,2,1,-4
28,79,40,7,57,72,35,0,1,5,3,1,-3
29,78,39,6,64,71,34,11,7,-1,-1,-1,-4
30,76,38,4,64,69,33,9,6,-2,-1,-1,-5
31,74,37,2,64,67,32,7,5,-2,-1,-1,-6
32,71,35,11,62,64,30,4,3,-3,-2,-1,-7
33,71,35,11,62,64,30,4,3,-3,-2,-1,-7
34,71,35,11,62,64,30,4,3,-3,-2,-1,-7
35,74,37,2,63,67,32,7,5,3,2,1,-6
36,74,37,2,63,67,32,7,5,3,2,1,-6
37,74,37,2,68,67,32,7,5,0,0,0,-6
38,76,38,4,60,69,33,9,6,2,1,1,-5
39,74,37,2,58,67,32,7,5,-2,-1,-1,-6
40,74,37,2,58,67,32,7,5,0,0,0,-6
41,72,36,0,57,65,31,5,4,-2,-1,-1,-7
42,71,35,11,66,64,30,4,3,-1,-1,-1,-8
43,69,34,9,64,62,29,2,2,-2,-1,-1,-9
44,74,37,2,64,67,32,7,5,5,3,1,-8
45,74,37,2,64,67,32,7,5,5,3,1,-8
46,74,37,2,64,67,32,7,5,5,3,1,-8
47,74,37,2,64,67,32,7,5,5,3,1,-8
48,74,37,2,64,67,32,7,5,5,3,1,-8
49,74,37,2,64,67,32,7,5,5,3,1,-8
50,71,35,11,64,64,30,4,3,-3,-2,-1,-9
51,71,35,11,59,64,30,4,3,0,0,0,-9
52,71,35,11,61,64,30,4,3,0,0,0,-9
53,69,34,9,60,62,29,2,2,-2,-1,-1,-10
54,67,33,7,63,60,28,0,1,-2,-1,-1,-11
55,72,36,0,69,65,31,5,4,5,3,1,-10
56,71,35,11,60,64,30,4,3,-1,-1,-1,-11
57,71,35,11,60,64,30,4,3,-1,-1,-1,-11
58,71,35,11,60,64,30,4,3,-1,-1,-1,-11
59,69,34,9,71,62,29,2,2,-2,-1,-1,-12
60,69,34,9,71,62,29,2,2,-2,-1,-1,-12
61,69,34,9,71,62,29,2,2,-2,-1,-1,-12
62,68,33,8,63,61,28,1,1,-1,-1,-1,-13
63,69,34,9,56,62,29,2,2,1,1,1,-12
64,74,37,2,61,67,32,7,5,5,3,1,-11
65,72,36,0,66,65,31,5,4,-2,-1,-1,-12
66,69,34,9,63,62,29,2,2,-3,-2,-1,-13
