eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,63,55,25,7,5,0,0,0,0
1,66,32,6,59,59,27,11,7,4,2,1,1
2,69,34,9,68,62,29,2,2,3,2,1,2
3,74,37,2,66,67,32,7,5,5,3,1,3
4,74,37,2,66,67,32,7,5,5,3,1,3
5,73,36,1,63,66,31,6,4,-1,-1,-1,2
6,73,36,1,63,66,31,6,4,-1,-1,-1,2
7,71,35,11,65,64,30,4,3,-2,-1,-1,1
8,69,34,9,72,62,29,2,2,-2,-1,-1,0
9,74,37,2,64,67,32,7,5,5,3,1,1
10,74,37,2,64,67,32,7,5,5,3,1,1
11,69,34,9,60,62,29,2,2,-5,-3,-1,0
12,69,34,9,60,62,29,2,2,-5,-3,-1,0
13,71,35,11,56,64,30,4,3,2,1,1,1
14,73,36,1,72,66,31,6,4,2,1,1,2
15,71,35,11,56,64,30,4,3,-2,-1,-1,1
16,71,35,11,56,64,30,4,3,-2,-1,-1,1
17,71,35,11,56,64,30,4,3,-2,-1,-1,1
18,69,34,9,60,62,29,2,2,-2,-1,-1,0
19,67,33,7,61,60,28,0,1,-2,-1,-1,-1
20,66,32,6,68,59,27,11,7,-1,-1,-1,-2
21,69,34,9,62,62,29,2,2,3,2,1,-1
22,69,34,9,62,62,29,2,2,3,2,1,-1
23,69,34,9,62,62,29,2,2,3,2,1,-1
24,69,34,9,62,62,29,2,2,3,2,1,-1
25,69,34,9,60,62,29,2,2,0,0,0,-1
26,73,36,1,70,66,31,6,4,4,2,1,0
27,71,35,11,58,64,30,4,3,-2,-1,-1,-1
28,71,35,11,58,64,30,4,3,-2,-1,-1,-1
29,71,35,11,58,64,30,4,3,-2,-1,-1,-1
30,67,33,7,56,60,28,0,1,-4,-2,-1,-2
31,71,35,11,60,64,30,4,3,4,2,1,-1
32,71,35,11,63,64,30,4,3,0,0,0,-1
33,69,34,9,59,62,29,2,2,-2,-1,-1,-2
34,69,34,9,59,62,29,2,2,-2,-1,-1,-2
35,66,32,6,66,59,27,11,7,-3,-2,-1,-3
36,66,32,6,66,59,27,11,7,-3,-2,-1,-3
37,62,30,2,65,55,25,7,5,-4,-2,-1,-4
38,69,34,9,70,62,29,2,2,7,4,1,-3
39,67,33,7,60,60,28,0,1,-2,-1,-1,-4
40,67,33,7,60,60,28,0,1,-2,-1,-1,-4
41,67,33,7,60,60,28,0,1,-2,-1,-1,-4
42,66,32,6,58,59,27,11,7,-1,-1,-1,-5
43,64,31,4,58,57,26,9,6,-2,-1,-1,-6
