eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,69,60,28,0,1,0,0,0,0
1,71,35,11,59,64,30,4,3,4,2,1,1
2,71,35,11,59,64,30,4,3,4,2,1,1
3,74,37,2,64,67,32,7,5,3,2,1,2
4,74,37,2,58,67,32,7,5,0,0,0,2
5,74,37,2,58,67,32,7,5,0,0,0,2
6,76,38,4,65,69,33,9,6,2,1,1,3
7,74,37,2,57,67,32,7,5,-2,-1,-1,2
8,74,37,2,65,67,32,7,5,0,0,0,2
9,76,38,4,66,69,33,9,6,2,1,1,3
10,74,37,2,60,67,32,7,5,-2,-1,-1,2
11,74,37,2,60,67,32,7,5,0,0,0,2
12,71,35,11,69,64,30,4,3,-3,-2,-1,1
13,71,35,11,59,64,30,4,3,0,0,0,1
14,74,37,2,68,67,32,7,5,3,2,1,2
15,74,37,2,58,67,32,7,5,0,0,0,2
16,72,36,0,62,65,31,5,4,-2,-1,-1,1
17,72,36,0,62,65,31,5,4,-2,-1,-1,1
18,72,36,0,62,65,31,5,4,-2,-1,-1,1
19,74,37,2,68,67,32,7,5,2,1,1,2
20,74,37,2,68,67,32,7,5,2,1,1,2
21,76,38,4,64,69,33,9,6,2,1,1,3
22,74,37,2,62,67,32,7,5,-2,-1,-1,2
23,74,37,2,62,67,32,7,5,-2,-1,-1,2
24,71,35,11,60,64,30,4,3,-3,-2,-1,1
25,67,33,7,62,60,28,0,1,-4,-2,-1,0
26,67,33,7,62,60,28,0,1,-4,-2,-1,0
27,67,33,7,62,60,28,0,1,-4,-2,-1,0
28,71,35,11,58,64,30,4,3,4,2,1,1
29,71,35,11,58,64,30,4,3,4,2,1,1
30,74,37,2,60,67,32,7,5,3,2,1,2
31,79,40,7,62,72,35,0,1,5,3,1,3
32,79,40,7,62,72,35,0,1,5,3,1,3
33,79,40,7,67,72,35,0,1,0,0,0,3
34,78,39,6,63,71,34,11,7,-1,-1,-1,2
35,78,39,6,63,71,34,11,7,-1,-1,-1,2
36,76,38,4,62,69,33,9,6,-2,-1,-1,1
37,76,38,4,70,69,33,9,6,0,0,0,1
38,76,38,4,70,69,33,9,6,0,0,0,1
39,76,38,4,70,69,33,9,6,0,0,0,1
40,78,39,6,63,71,34,11,7,2,1,1,2
41,79,40,7,58,72,35,0,1,1,1,1,3
42,79,40,7,56,72,35,0,1,0,0,0,3
43,78,39,6,62,71,34,11,7,-1,-1,-1,2
44,76,38,4,61,69,33,9,6,-2,-1,-1,1
45,74,37,2,71,67,32,7,5,-2,-1,-1,0
46,72,36,0,61,65,31,5,4,-2,-1,-1,-1
47,72,36,0,61,65,31,5,4,-2,-1,-1,-1
