eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,61,55,25,7,5,0,0,0,0
1,62,30,2,65,55,25,7,5,0,0,0,0
2,67,33,7,65,60,28,0,1,5,3,1,1
3,67,33,7,68,60,28,0,1,0,0,0,1
4,67,33,7,68,60,28,0,1,0,0,0,1
5,67,33,7,56,60,28,0,1,0,0,0,1
6,69,34,9,63,62,29,2,2,2,1,1,2
7,71,35,11,69,64,30,4,3,2,1,1,3
8,71,35,11,69,64,30,4,3,2,1,1,3
9,69,34,9,57,62,29,2,2,-2,-1,-1,2
10,67,33,7,62,60,28,0,1,-2,-1,-1,1
11,62,30,2,62,55,25,7,5,-5,-3,-1,0
12,62,30,2,62,55,25,7,5,-5,-3,-1,0
13,62,30,2,56,55,25,7,5,0,0,0,0
14,62,30,2,56,55,25,7,5,0,0,0,0
15,62,30,2,56,55,25,7,5,0,0,0,0
16,62,30,2,56,55,25,7,5,0,0,0,0
17,62,30,2,56,55,25,7,5,0,0,0,0
18,67,33,7,68,60,28,0,1,5,3,1,1
19,67,33,7,69,60,28,0,1,0,0,0,1
20,67,33,7,69,60,28,0,1,0,0,0,1
21,67,33,7,59,60,28,0,1,0,0,0,1
22,69,34,9,67,62,29,2,2,2,1,1,2
23,69,34,9,57,62,29,2,2,0,0,0,2
24,71,35,11,68,64,30,4,3,2,1,1,3
25,69,34,9,63,62,29,2,2,-2,-1,-1,2
26,67,33,7,69,60,28,0,1,-2,-1,-1,1
27,62,30,2,69,55,25,7,5,-5,-3,-1,0
28,62,30,2,69,55,25,7,5,-5,-3,-1,0
29,71,35,11,66,64,30,4,3,9,5,1,1
30,71,35,11,66,64,30,4,3,9,5,1,1
31,71,35,11,66,64,30,4,3,9,5,1,1
32,71,35,11,66,64,30,4,3,9,5,1,1
33,71,35,11,66,64,30,4,3,9,5,1,1
34,71,35,11,62,64,30,4,3,0,0,0,1
35,71,35,11,62,64,30,4,3,0,0,0,1
36,71,35,11,60,64,30,4,3,0,0,0,1
37,71,35,11,63,64,30,4,3,0,0,0,1
38,71,35,11,65,64,30,4,3,0,0,0,1
39,71,35,11,56,64,30,4,3,0,0,0,1
40,71,35,11,56,64,30,4,3,0,0,0,1
41,71,35,11,56,64,30,4,3,0,0,0,1
42,74,37,2,67,67,32,7,5,3,2,1,2
43,74,37,2,63,67,32,7,5,0,0,0,2
44,72,36,0,64,65,31,5,4,-2,-1,-1,1
45,71,35,11,61,64,30,4,3,-1,-1,-1,0
46,69,34,9,72,62,29,2,2,-2,-1,-1,-1
47,67,33,7,56,60,28,0,1,-2,-1,-1,-2
48,67,33,7,56,60,28,0,1,-2,-1,-1,-2
49,67,33,7,56,60,28,0,1,-2,-1,-1,-2
50,66,32,6,62,59,27,11,7,-1,-1,-1,-3
51,69,34,9,61,62,29,2,2,3,2,1,-2
52,69,34,9,68,62,29,2,2,0,0,0,-2
53,69,34,9,65,62,29,2,2,0,0,0,-2
54,69,34,9,72,62,29,2,2,0,0,0,-2
55,71,35,11,65,64,30,4,3,2,1,1,-1
56,71,35,11,65,64,30,4,3,2,1,1,-1
57,72,36,0,61,65,31,5,4,1,1,1,0
58,71,35,11,67,64,30,4,3,-1,-1,-1,-1
59,71,35,11,64,64,30,4,3,0,0,0,-1
60,69,34,9,69,62,29,2,2,-2,-1,-1,-2
61,69,34,9,62,62,29,2,2,0,0,0,-2
