eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,61,55,25,7,5,0,0,0,0
1,67,33,7,62,60,28,0,1,5,3,1,1
2,71,35,11,61,64,30,4,3,4,2,1,2
3,71,35,11,61,64,30,4,3,4,2,1,2
4,71,35,11,62,64,30,4,3,0,0,0,2
5,69,34,9,59,62,29,2,2,-2,-1,-1,1
6,67,33,7,65,60,28,0,1,-2,-1,-1,0
7,69,34,9,70,62,29,2,2,2,1,1,1
8,74,37,2,56,67,32,7,5,5,3,1,2
9,74,37,2,56,67,32,7,5,5,3,1,2
10,72,36,0,62,65,31,5,4,-2,-1,-1,1
11,71,35,11,58,64,30,4,3,-1,-1,-1,0
12,69,34,9,64,62,29,2,2,-2,-1,-1,-1
13,67,33,7,67,60,28,0,1,-2,-1,-1,-2
14,62,30,2,56,55,25,7,5,-5,-3,-1,-3
15,62,30,2,56,55,25,7,5,-5,-3,-1,-3
16,62,30,2,56,55,25,7,5,-5,-3,-1,-3
17,62,30,2,56,55,25,7,5,-5,-3,-1,-3
18,62,30,2,56,55,25,7,5,-5,-3,-1,-3
19,67,33,7,70,60,28,0,1,5,3,1,-2
20,71,35,11,60,64,30,4,3,4,2,1,-1
21,71,35,11,60,64,30,4,3,4,2,1,-1
22,71,35,11,59,64,30,4,3,0,0,0,-1
23,69,34,9,57,62,29,2,2,-2,-1,-1,-2
24,67,33,7,65,60,28,0,1,-2,-1,-1,-3
25,69,34,9,72,62,29,2,2,2,1,1,-2
26,74,37,2,61,67,32,7,5,5,3,1,-1
27,74,37,2,61,67,32,7,5,5,3,1,-1
28,72,36,0,59,65,31,5,4,-2,-1,-1,-2
29,71,35,11,65,64,30,4,3,-1,-1,-1,-3
30,69,34,9,56,62,29,2,2,-2,-1,-1,-4
31,67,33,7,64,60,28,0,1,-2,-1,-1,-5
32,74,37,2,58,67,32,7,5,7,4,1,-4
33,74,37,2,58,67,32,7,5,7,4,1,-4
34,74,37,2,58,67,32,7,5,7,4,1,-4
35,74,37,2,58,67,32,7,5,7,4,1,-4
36,74,37,2,58,67,32,7,5,7,4,1,-4
37,74,37,2,68,67,32,7,5,0,0,0,-4
38,74,37,2,56,67,32,7,5,0,0,0,-4
39,71,35,11,61,64,30,4,3,-3,-2,-1,-5
40,71,35,11,63,64,30,4,3,0,0,0,-5
41,72,36,0,58,65,31,5,4,1,1,1,-4
42,74,37,2,59,67,32,7,5,2,1,1,-3
43,76,38,4,71,69,33,9,6,2,1,1,-2
44,74,37,2,64,67,32,7,5,-2,-1,-1,-3
45,74,37,2,64,67,32,7,5,-2,-1,-1,-3
46,72,36,0,66,65,31,5,4,-2,-1,-1,-4
47,71,35,11,59,64,30,4,3,-1,-1,-1,-5
48,71,35,11,59,64,30,4,3,-1,-1,-1,-5
49,69,34,9,72,62,29,2,2,-2,-1,-1,-6
50,69,34,9,66,62,29,2,2,0,0,0,-6
51,69,34,9,66,62,29,2,2,0,0,0,-6
52,69,34,9,58,62,29,2,2,0,0,0,-6
53,71,35,11,66,64,30,4,3,2,1,1,-5
54,72,36,0,59,65,31,5,4,1,1,1,-4
55,74,37,2,62,67,32,7,5,2,1,1,-3
56,76,38,4,60,69,33,9,6,2,1,1,-2
57,76,38,4,60,69,33,9,6,2,1,1,-2
58,74,37,2,57,67,32,7,5,-2,-1,-1,-3
59,71,35,11,64,64,30,4,3,-3,-2,-1,-4
60,69,34,9,61,62,29,2,2,-2,-1,-1,-5
