eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,66,32,6,63,59,27,11,7,0,0,0,0
1,62,30,2,72,55,25,7,5,-4,-2,-1,-1
2,62,30,2,72,55,25,7,5,-4,-2,-1,-1
3,66,32,6,62,59,27,11,7,4,2,1,0
4,66,32,6,62,59,27,11,7,4,2,1,0
5,69,34,9,66,62,29,2,2,3,2,1,1
6,69,34,9,66,62,29,2,2,3,2,1,1
7,74,37,2,71,67,32,7,5,5,3,1,2
8,74,37,2,71,67,32,7,5,5,3,1,2
9,69,34,9,66,62,29,2,2,-5,-3,-1,1
10,69,34,9,66,62,29,2,2,-5,-3,-1,1
11,69,34,9,66,62,29,2,2,-5,-3,-1,1
12,69,34,9,66,62,29,2,2,-5,-3,-1,1
13,69,34,9,65,62,29,2,2,0,0,0,1
14,69,34,9,65,62,29,2,2,0,0,0,1
15,67,33,7,60,60,28,0,1,-2,-1,-1,0
16,67,33,7,60,60,28,0,1,-2,-1,-1,0
17,66,32,6,56,59,27,11,7,-1,-1,-1,-1
18,66,32,6,56,59,27,11,7,-1,-1,-1,-1
19,66,32,6,72,59,27,11,7,0,0,0,-1
20,66,32,6,72,59,27,11,7,0,0,0,-1
21,64,31,4,56,57,26,9,6,-2,-1,-1,-2
22,64,31,4,56,57,26,9,6,-2,-1,-1,-2
23,66,32,6,61,59,27,11,7,2,1,1,-1
24,66,32,6,61,59,27,11,7,2,1,1,-1
25,64,31,4,58,57,26,9,6,-2,-1,-1,-2
26,62,30,2,72,55,25,7,5,-2,-1,-1,-3
27,66,32,6,59,59,27,11,7,4,2,1,-2
28,66,32,6,59,59,27,11,7,4,2,1,-2
29,69,34,9,62,62,29,2,2,3,2,1,-1
30,69,34,9,62,62,29,2,2,3,2,1,-1
31,74,37,2,64,67,32,7,5,5,3,1,0
