eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,74,37,2,61,67,32,7,5,0,0,0,0
1,67,33,7,62,60,28,0,1,-7,-4,-1,-1
2,67,33,7,61,60,28,0,1,0,0,0,-1
3,71,35,11,62,64,30,4,3,4,2,1,0
4,74,37,2,59,67,32,7,5,3,2,1,1
5,74,37,2,65,67,32,7,5,0,0,0,1
6,74,37,2,65,67,32,7,5,0,0,0,1
7,76,38,4,70,69,33,9,6,2,1,1,2
8,76,38,4,56,69,33,9,6,0,0,0,2
9,76,38,4,62,69,33,9,6,0,0,0,2
10,74,37,2,58,67,32,7,5,-2,-1,-1,1
11,74,37,2,59,67,32,7,5,0,0,0,1
12,74,37,2,59,67,32,7,5,0,0,0,1
13,67,33,7,70,60,28,0,1,-7,-4,-1,0
14,69,34,9,58,62,29,2,2,2,1,1,1
15,71,35,11,56,64,30,4,3,2,1,1,2
16,71,35,11,58,64,30,4,3,0,0,0,2
17,71,35,11,64,64,30,4,3,0,0,0,2
18,69,34,9,60,62,29,2,2,-2,-1,-1,1
19,67,33,7,63,60,28,0,1,-2,-1,-1,0
20,71,35,11,65,64,30,4,3,4,2,1,1
21,67,33,7,63,60,28,0,1,-4,-2,-1,0
22,62,30,2,66,55,25,7,5,-5,-3,-1,-1
23,62,30,2,59,55,25,7,5,0,0,0,-1
24,62,30,2,59,55,25,7,5,0,0,0,-1
25,67,33,7,62,60,28,0,1,5,3,1,0
26,69,34,9,60,62,29,2,2,2,1,1,1
27,69,34,9,60,62,29,2,2,2,1,1,1
28,69,34,9,60,62,29,2,2,2,1,1,1
29,69,34,9,58,62,29,2,2,0,0,0,1
30,69,34,9,58,62,29,2,2,0,0,0,1
31,71,35,11,68,64,30,4,3,2,1,1,2
32,74,37,2,58,67,32,7,5,3,2,1,3
33,74,37,2,58,67,32,7,5,3,2,1,3
34,74,37,2,58,67,32,7,5,3,2,1,3
35,71,35,11,65,64,30,4,3,-3,-2,-1,2
36,71,35,11,65,64,30,4,3,-3,-2,-1,2
37,67,33,7,62,60,28,0,1,-4,-2,-1,1
38,74,37,2,61,67,32,7,5,7,4,1,2
39,74,37,2,61,67,32,7,5,7,4,1,2
40,74,37,2,63,67,32,7,5,0,0,0,2
41,72,36,0,58,65,31,5,4,-2,-1,-1,1
42,72,36,0,58,65,31,5,4,-2,-1,-1,1
