eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,74,37,2,66,67,32,7,5,0,0,0,0
1,74,37,2,60,67,32,7,5,0,0,0,0
2,78,39,6,62,71,34,11,7,4,2,1,1
3,76,38,4,70,69,33,9,6,-2,-1,-1,0
4,74,37,2,65,67,32,7,5,-2,-1,-1,-1
5,74,37,2,65,67,32,7,5,-2,-1,-1,-1
6,76,38,4,68,69,33,9,6,2,1,1,0
7,76,38,4,68,69,33,9,6,2,1,1,0
8,74,37,2,60,67,32,7,5,-2,-1,-1,-1
9,67,33,7,68,60,28,0,1,-7,-4,-1,-2
10,69,34,9,59,62,29,2,2,2,1,1,-1
11,72,36,0,71,65,31,5,4,1,1,1,1
12,71,35,11,65,64,30,4,3,-1,-1,-1,0
13,69,34,9,67,62,29,2,2,-2,-1,-1,-1
14,67,33,7,57,60,28,0,1,-2,-1,-1,-2
15,72,36,0,71,65,31,5,4,5,3,1,-1
16,71,35,11,56,64,30,4,3,-1,-1,-1,-2
17,69,34,9,69,62,29,2,2,-2,-1,-1,-3
18,74,37,2,59,67,32,7,5,5,3,1,-2
19,74,37,2,64,67,32,7,5,0,0,0,-2
20,78,39,6,64,71,34,11,7,4,2,1,-1
21,76,38,4,65,69,33,9,6,-2,-1,-1,-2
22,74,37,2,60,67,32,7,5,-2,-1,-1,-3
23,74,37,2,60,67,32,7,5,-2,-1,-1,-3
24,74,37,2,63,67,32,7,5,0,0,0,-3
25,76,38,4,72,69,33,9,6,2,1,1,-2
26,74,37,2,58,67,32,7,5,-2,-1,-1,-3
27,67,33,7,68,60,28,0,1,-7,-4,-1,-4
28,69,34,9,65,62,29,2,2,2,1,1,-3
29,72,36,0,64,65,31,5,4,1,1,1,-1
30,71,35,11,62,64,30,4,3,-1,-1,-1,-2
31,69,34,9,68,62,29,2,2,-2,-1,-1,-3
32,67,33,7,61,60,28,0,1,-2,-1,-1,-4
33,72,36,0,70,65,31,5,4,5,3,1,-3
34,71,35,11,63,64,30,4,3,-1,-1,-1,-4
35,69,34,9,60,62,29,2,2,-2,-1,-1,-5
36,74,37,2,66,67,32,7,5,5,3,1,-4
37,74,37,2,66,67,32,7,5,5,3,1,-4
38,76,38,4,61,69,33,9,6,2,1,1,-3
39,74,37,2,65,67,32,7,5,-2,-1,-1,-4
40,74,37,2,65,67,32,7,5,0,0,0,-4
41,76,38,4,71,69,33,9,6,2,1,1,-3
42,74,37,2,58,67,32,7,5,-2,-1,-1,-4
43,67,33,7,67,60,28,0,1,-7,-4,-1,-5
44,74,37,2,70,67,32,7,5,7,4,1,-4
45,74,37,2,70,67,32,7,5,7,4,1,-4
46,76,38,4,63,69,33,9,6,2,1,1,-3
47,74,37,2,65,67,32,7,5,-2,-1,-1,-4
48,74,37,2,60,67,32,7,5,0,0,0,-4
49,76,38,4,63,69,33,9,6,2,1,1,-3
50,74,37,2,63,67,32,7,5,-2,-1,-1,-4
51,67,33,7,68,60,28,0,1,-7,-4,-1,-5
52,71,35,11,56,64,30,4,3,4,2,1,-4
53,72,36,0,64,65,31,5,4,1,1,1,-3
54,71,35,11,61,64,30,4,3,-1,-1,-1,-4
55,69,34,9,68,62,29,2,2,-2,-1,-1,-5
56,74,37,2,60,67,32,7,5,5,3,1,-4
57,74,37,2,65,67,32,7,5,0,0,0,-4
58,78,39,6,57,71,34,11,7,4,2,1,-3
59,76,38,4,67,69,33,9,6,-2,-1,-1,-4
60,78,39,6,63,71,34,11,7,2,1,1,-3
61,74,37,2,67,67,32,7,5,-4,-2,-1,-4
62,76,38,4,59,69,33,9,6,2,1,1,-3
63,78,39,6,72,71,34,11,7,2,1,1,-2
64,76,38,4,66,69,33,9,6,-2,-1,-1,-3
65,74,37,2,68,67,32,7,5,-2,-1,-1,-4
66,69,34,9,63,62,29,2,2,-5,-3,-1,-5
67,69,34,9,63,62,29,2,2,-5,-3,-1,-5
68,69,34,9,61,62,29,2,2,0,0,0,-5
69,71,35,11,64,64,30,4,3,2,1,1,-4
70,73,36,1,56,66,31,6,4,2,1,1,-3
71,74,37,2,61,67,32,7,5,1,1,1,-2
72,76,38,4,62,69,33,9,6,2,1,1,-1
73,78,39,6,67,71,34,11,7,2,1,1,0
74,76,38,4,65,69,33,9,6,-2,-1,-1,-1
75,74,37,2,65,67,32,7,5,-2,-1,-1,-2
76,69,34,9,62,62,29,2,2,-5,-3,-1,-3
77,69,34,9,62,62,29,2,2,-5,-3,-1,-3
78,69,34,9,62,62,29,2,2,0,0,0,-3
79,71,35,11,70,64,30,4,3,2,1,1,-2
80,73,36,1,64,66,31,6,4,2,1,1,-1
