eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,61,55,25,7,5,0,0,0,0
1,64,31,4,66,57,26,9,6,2,1,1,1
2,66,32,6,61,59,27,11,7,2,1,1,2
3,67,33,7,70,60,28,0,1,1,1,1,3
4,62,30,2,57,55,25,7,5,-5,-3,-1,2
5,62,30,2,57,55,25,7,5,-5,-3,-1,2
6,64,31,4,56,57,26,9,6,2,1,1,3
7,62,30,2,63,55,25,7,5,-2,-1,-1,2
8,62,30,2,61,55,25,7,5,0,0,0,2
9,64,31,4,70,57,26,9,6,2,1,1,3
10,62,30,2,59,55,25,7,5,-2,-1,-1,2
11,62,30,2,59,55,25,7,5,0,0,0,2
12,67,33,7,59,60,28,0,1,5,3,1,3
13,59,28,11,61,52,23,4,3,-8,-5,-1,2
14,60,29,0,64,53,24,5,4,1,1,1,3
15,62,30,2,63,55,25,7,5,2,1,1,4
16,64,31,4,64,57,26,9,6,2,1,1,5
17,64,31,4,64,57,26,9,6,2,1,1,5
18,62,30,2,58,55,25,7,5,-2,-1,-1,4
19,60,29,0,66,53,24,5,4,-2,-1,-1,3
20,60,29,0,66,53,24,5,4,-2,-1,-1,3
21,59,28,11,64,52,23,4,3,-1,-1,-1,2
22,62,30,2,61,55,25,7,5,3,2,1,3
23,62,30,2,61,55,25,7,5,3,2,1,3
24,62,30,2,61,55,25,7,5,3,2,1,3
25,64,31,4,62,57,26,9,6,2,1,1,4
26,66,32,6,66,59,27,11,7,2,1,1,5
27,67,33,7,70,60,28,0,1,1,1,1,6
28,67,33,7,65,60,28,0,1,0,0,0,6
29,67,33,7,65,60,28,0,1,0,0,0,6
30,69,34,9,64,62,29,2,2,2,1,1,7
31,69,34,9,63,62,29,2,2,0,0,0,7
32,69,34,9,63,62,29,2,2,0,0,0,7
33,71,35,11,67,64,30,4,3,2,1,1,8
34,74,37,2,61,67,32,7,5,3,2,1,9
35,74,37,2,61,67,32,7,5,3,2,1,9
36,72,36,0,56,65,31,5,4,-2,-1,-1,8
37,71,35,11,57,64,30,4,3,-1,-1,-1,7
38,69,34,9,60,62,29,2,2,-2,-1,-1,6
39,67,33,7,70,60,28,0,1,-2,-1,-1,5
40,71,35,11,60,64,30,4,3,4,2,1,6
41,71,35,11,60,64,30,4,3,4,2,1,6
42,69,34,9,66,62,29,2,2,-2,-1,-1,5
43,64,31,4,56,57,26,9,6,-5,-3,-1,4
44,66,32,6,66,59,27,11,7,2,1,1,5
