eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,60,29,0,65,53,24,5,4,0,0,0,0
1,62,30,2,69,55,25,7,5,2,1,1,1
2,62,30,2,69,55,25,7,5,2,1,1,1
3,64,31,4,62,57,26,9,6,2,1,1,2
4,65,32,5,72,58,27,10,7,1,1,1,3
5,62,30,2,66,55,25,7,5,-3,-2,-1,2
6,62,30,2,66,55,25,7,5,-3,-2,-1,2
7,60,29,0,62,53,24,5,4,-2,-1,-1,1
8,60,29,0,62,53,24,5,4,-2,-1,-1,1
9,64,31,4,66,57,26,9,6,4,2,1,2
10,67,33,7,67,60,28,0,1,3,2,1,3
11,65,32,5,59,58,27,10,7,-2,-1,-1,2
12,64,31,4,66,57,26,9,6,-1,-1,-1,1
13,62,30,2,59,55,25,7,5,-2,-1,-1,0
14,62,30,2,59,55,25,7,5,-2,-1,-1,0
15,67,33,7,62,60,28,0,1,5,3,1,1
16,67,33,7,62,60,28,0,1,5,3,1,1
17,69,34,9,63,62,29,2,2,2,1,1,2
18,69,34,9,63,62,29,2,2,2,1,1,2
19,67,33,7,61,60,28,0,1,-2,-1,-1,1
20,65,32,5,64,58,27,10,7,-2,-1,-1,0
21,67,33,7,65,60,28,0,1,2,1,1,1
22,67,33,7,65,60,28,0,1,2,1,1,1
23,64,31,4,66,57,26,9,6,-3,-2,-1,0
24,65,32,5,68,58,27,10,7,1,1,1,1
25,67,33,7,60,60,28,0,1,2,1,1,2
26,69,34,9,61,62,29,2,2,2,1,1,3
27,69,34,9,64,62,29,2,2,0,0,0,3
28,67,33,7,64,60,28,0,1,-2,-1,-1,2
29,60,29,0,62,53,24,5,4,-7,-4,-1,1
30,60,29,0,62,53,24,5,4,-7,-4,-1,1
31,60,29,0,62,53,24,5,4,-7,-4,-1,1
32,60,29,0,62,53,24,5,4,-7,-4,-1,1
33,64,31,4,60,57,26,9,6,4,2,1,2
34,64,31,4,60,57,26,9,6,4,2,1,2
35,67,33,7,59,60,28,0,1,3,2,1,3
36,72,36,0,71,65,31,5,4,5,3,1,4
37,71,35,11,69,64,30,4,3,-1,-1,-1,3
38,71,35,11,69,64,30,4,3,-1,-1,-1,3
39,69,34,9,62,62,29,2,2,-2,-1,-1,2
40,69,34,9,62,62,29,2,2,-2,-1,-1,2
41,71,35,11,64,64,30,4,3,2,1,1,3
42,72,36,0,63,65,31,5,4,1,1,1,4
43,71,35,11,58,64,30,4,3,-1,-1,-1,3
44,69,34,9,64,62,29,2,2,-2,-1,-1,2
45,67,33,7,59,60,28,0,1,-2,-1,-1,1
46,67,33,7,59,60,28,0,1,-2,-1,-1,1
47,67,33,7,63,60,28,0,1,0,0,0,1
48,67,33,7,63,60,28,0,1,0,0,0,1
49,69,34,9,65,62,29,2,2,2,1,1,2
50,67,33,7,59,60,28,0,1,-2,-1,-1,1
51,65,32,5,63,58,27,10,7,-2,-1,-1,0
52,64,31,4,68,57,26,9,6,-1,-1,-1,-1
53,60,29,0,60,53,24,5,4,-4,-2,-1,-2
54,60,29,0,60,53,24,5,4,-4,-2,-1,-2
55,60,29,0,61,53,24,5,4,0,0,0,-2
56,62,30,2,63,55,25,7,5,2,1,1,-1
57,65,32,5,56,58,27,10,7,3,2,1,0
58,69,34,9,61,62,29,2,2,4,2,1,1
59,69,34,9,60,62,29,2,2,0,0,0,1
60,67,33,7,67,60,28,0,1,-2,-1,-1,0
61,67,33,7,67,60,28,0,1,0,0,0,0
62,67,33,7,67,60,28,0,1,0,0,0,0
63,67,33,7,67,60,28,0,1,0,0,0,0
64,67,33,7,67,60,28,0,1,0,0,0,0
65,69,34,9,66,62,29,2,2,2,1,1,1
66,67,33,7,63,60,28,0,1,-2,-1,-1,0
67,65,32,5,64,58,27,10,7,-2,-1,-1,-1
68,64,31,4,62,57,26,9,6,-1,-1,-1,-2
69,60,29,0,64,53,24,5,4,-4,-2,-1,-3
70,60,29,0,64,53,24,5,4,-4,-2,-1,-3
71,60,29,0,63,53,24,5,4,0,0,0,-3
72,62,30,2,70,55,25,7,5,2,1,1,-2
73,64,31,4,60,57,26,9,6,2,1,1,-1
74,65,32,5,65,58,27,10,7,1,1,1,0
75,62,30,2,56,55,25,7,5,-3,-2,-1,-1
