eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,69,34,9,63,62,29,2,2,0,0,0,0
1,71,35,11,72,64,30,4,3,2,1,1,1
2,71,35,11,72,64,30,4,3,2,1,1,1
3,69,34,9,62,62,29,2,2,-2,-1,-1,0
4,69,34,9,62,62,29,2,2,-2,-1,-1,0
5,69,34,9,62,62,29,2,2,-2,-1,-1,0
6,67,33,7,66,60,28,0,1,-2,-1,-1,-1
7,66,32,6,63,59,27,11,7,-1,-1,-1,-2
8,64,31,4,62,57,26,9,6,-2,-1,-1,-3
9,66,32,6,66,59,27,11,7,2,1,1,-2
10,66,32,6,66,59,27,11,7,2,1,1,-2
11,71,35,11,64,64,30,4,3,5,3,1,-1
12,71,35,11,64,64,30,4,3,5,3,1,-1
13,69,34,9,66,62,29,2,2,-2,-1,-1,-2
14,69,34,9,66,62,29,2,2,-2,-1,-1,-2
15,71,35,11,56,64,30,4,3,2,1,1,-1
16,71,35,11,56,64,30,4,3,2,1,1,-1
17,69,34,9,64,62,29,2,2,-2,-1,-1,-2
18,69,34,9,64,62,29,2,2,-2,-1,-1,-2
19,62,30,2,62,55,25,7,5,-7,-4,-1,-3
20,62,30,2,62,55,25,7,5,-7,-4,-1,-3
21,62,30,2,61,55,25,7,5,0,0,0,-3
22,62,30,2,61,55,25,7,5,0,0,0,-3
23,62,30,2,61,55,25,7,5,0,0,0,-3
24,62,30,2,61,55,25,7,5,0,0,0,-3
25,62,30,2,58,55,25,7,5,0,0,0,-3
26,67,33,7,72,60,28,0,1,5,3,1,-2
27,71,35,11,59,64,30,4,3,4,2,1,-1
28,71,35,11,59,64,30,4,3,4,2,1,-1
29,71,35,11,62,64,30,4,3,0,0,0,-1
30,71,35,11,60,64,30,4,3,0,0,0,-1
31,71,35,11,58,64,30,4,3,0,0,0,-1
32,69,34,9,64,62,29,2,2,-2,-1,-1,-2
33,67,33,7,56,60,28,0,1,-2,-1,-1,-3
34,67,33,7,56,60,28,0,1,-2,-1,-1,-3
35,69,34,9,56,62,29,2,2,2,1,1,-2
36,69,34,9,56,62,29,2,2,2,1,1,-2
37,69,34,9,57,62,29,2,2,0,0,0,-2
38,71,35,11,71,64,30,4,3,2,1,1,-1
39,74,37,2,66,67,32,7,5,3,2,1,0
40,74,37,2,66,67,32,7,5,3,2,1,0
41,71,35,11,65,64,30,4,3,-3,-2,-1,-1
42,71,35,11,65,64,30,4,3,-3,-2,-1,-1
43,69,34,9,70,62,29,2,2,-2,-1,-1,-2
44,69,34,9,70,62,29,2,2,-2,-1,-1,-2
45,72,36,0,60,65,31,5,4,3,2,1,-1
46,72,36,0,60,65,31,5,4,3,2,1,-1
47,72,36,0,58,65,31,5,4,0,0,0,-1
48,71,35,11,58,64,30,4,3,-1,-1,-1,-2
49,69,34,9,56,62,29,2,2,-2,-1,-1,-3
