eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,74,37,2,68,67,32,7,5,0,0,0,0
1,74,37,2,63,67,32,7,5,0,0,0,0
2,76,38,4,62,69,33,9,6,2,1,1,1
3,74,37,2,59,67,32,7,5,-2,-1,-1,0
4,74,37,2,72,67,32,7,5,0,0,0,0
5,76,38,4,69,69,33,9,6,2,1,1,1
6,74,37,2,65,67,32,7,5,-2,-1,-1,0
7,74,37,2,61,67,32,7,5,0,0,0,0
8,76,38,4,58,69,33,9,6,2,1,1,1
9,74,37,2,57,67,32,7,5,-2,-1,-1,0
10,74,37,2,65,67,32,7,5,0,0,0,0
11,67,33,7,63,60,28,0,1,-7,-4,-1,-1
12,71,35,11,63,64,30,4,3,4,2,1,0
13,71,35,11,63,64,30,4,3,4,2,1,0
14,76,38,4,58,69,33,9,6,5,3,1,1
15,76,38,4,56,69,33,9,6,0,0,0,1
16,76,38,4,56,69,33,9,6,0,0,0,1
17,74,37,2,64,67,32,7,5,-2,-1,-1,0
18,72,36,0,58,65,31,5,4,-2,-1,-1,-1
19,72,36,0,58,65,31,5,4,-2,-1,-1,-1
20,71,35,11,58,64,30,4,3,-1,-1,-1,-2
21,74,37,2,72,67,32,7,5,3,2,1,-1
22,74,37,2,72,67,32,7,5,3,2,1,-1
23,74,37,2,72,67,32,7,5,3,2,1,-1
24,74,37,2,58,67,32,7,5,0,0,0,-1
25,74,37,2,59,67,32,7,5,0,0,0,-1
26,79,40,7,61,72,35,0,1,5,3,1,0
27,79,40,7,63,72,35,0,1,0,0,0,0
28,81,41,9,68,74,36,2,2,2,1,1,1
29,81,41,9,58,74,36,2,2,0,0,0,1
30,81,41,9,58,74,36,2,2,0,0,0,1
31,83,42,11,62,76,37,4,3,2,1,1,2
32,81,41,9,64,74,36,2,2,-2,-1,-1,1
33,79,40,7,63,72,35,0,1,-2,-1,-1,0
34,79,40,7,66,72,35,0,1,0,0,0,0
35,78,39,6,58,71,34,11,7,-1,-1,-1,-1
36,76,38,4,58,69,33,9,6,-2,-1,-1,-2
37,74,37,2,57,67,32,7,5,-2,-1,-1,-3
38,83,42,11,66,76,37,4,3,9,5,1,-2
39,83,42,11,66,76,37,4,3,9,5,1,-2
40,81,41,9,64,74,36,2,2,-2,-1,-1,-3
41,76,38,4,62,69,33,9,6,-5,-3,-1,-4
42,78,39,6,66,71,34,11,7,2,1,1,-3
