eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,63,60,28,0,1,0,0,0,0
1,69,34,9,59,62,29,2,2,2,1,1,1
2,69,34,9,59,62,29,2,2,2,1,1,1
3,71,35,11,61,64,30,4,3,2,1,1,2
4,72,36,0,68,65,31,5,4,1,1,1,3
5,72,36,0,59,65,31,5,4,0,0,0,3
6,72,36,0,59,65,31,5,4,0,0,0,3
7,72,36,0,59,65,31,5,4,0,0,0,3
8,71,35,11,67,64,30,4,3,-1,-1,-1,2
9,72,36,0,64,65,31,5,4,1,1,1,3
10,74,37,2,59,67,32,7,5,2,1,1,4
11,72,36,0,62,65,31,5,4,-2,-1,-1,3
12,71,35,11,64,64,30,4,3,-1,-1,-1,2
13,69,34,9,67,62,29,2,2,-2,-1,-1,1
14,69,34,9,67,62,29,2,2,-2,-1,-1,1
15,74,37,2,70,67,32,7,5,5,3,1,2
16,74,37,2,70,67,32,7,5,5,3,1,2
17,74,37,2,61,67,32,7,5,0,0,0,2
18,74,37,2,61,67,32,7,5,0,0,0,2
19,72,36,0,56,65,31,5,4,-2,-1,-1,1
20,72,36,0,64,65,31,5,4,0,0,0,1
21,72,36,0,64,65,31,5,4,0,0,0,1
22,72,36,0,64,65,31,5,4,0,0,0,1
23,72,36,0,64,65,31,5,4,0,0,0,1
24,72,36,0,65,65,31,5,4,0,0,0,1
25,71,35,11,57,64,30,4,3,-1,-1,-1,0
26,72,36,0,68,65,31,5,4,1,1,1,1
27,76,38,4,63,69,33,9,6,4,2,1,2
28,74,37,2,72,67,32,7,5,-2,-1,-1,1
29,67,33,7,71,60,28,0,1,-7,-4,-1,0
30,67,33,7,71,60,28,0,1,-7,-4,-1,0
31,67,33,7,71,60,28,0,1,-7,-4,-1,0
32,67,33,7,71,60,28,0,1,-7,-4,-1,0
33,67,33,7,56,60,28,0,1,0,0,0,0
34,74,37,2,63,67,32,7,5,7,4,1,1
35,74,37,2,58,67,32,7,5,0,0,0,1
36,79,40,7,67,72,35,0,1,5,3,1,2
37,78,39,6,65,71,34,11,7,-1,-1,-1,1
38,78,39,6,65,71,34,11,7,-1,-1,-1,1
39,76,38,4,71,69,33,9,6,-2,-1,-1,0
40,76,38,4,71,69,33,9,6,-2,-1,-1,0
41,74,37,2,62,67,32,7,5,-2,-1,-1,-1
42,76,38,4,59,69,33,9,6,2,1,1,0
43,78,39,6,61,71,34,11,7,2,1,1,1
44,76,38,4,69,69,33,9,6,-2,-1,-1,0
45,74,37,2,61,67,32,7,5,-2,-1,-1,-1
46,74,37,2,61,67,32,7,5,-2,-1,-1,-1
47,74,37,2,71,67,32,7,5,0,0,0,-1
48,74,37,2,71,67,32,7,5,0,0,0,-1
49,74,37,2,67,67,32,7,5,0,0,0,-1
50,74,37,2,67,67,32,7,5,0,0,0,-1
51,72,36,0,66,65,31,5,4,-2,-1,-1,-2
52,71,35,11,69,64,30,4,3,-1,-1,-1,-3
53,71,35,11,62,64,30,4,3,0,0,0,-3
54,71,35,11,62,64,30,4,3,0,0,0,-3
55,71,35,11,59,64,30,4,3,0,0,0,-3
56,72,36,0,72,65,31,5,4,1,1,1,-2
57,71,35,11,58,64,30,4,3,-1,-1,-1,-3
58,72,36,0,69,65,31,5,4,1,1,1,-2
59,76,38,4,59,69,33,9,6,4,2,1,-1
60,74,37,2,63,67,32,7,5,-2,-1,-1,-2
61,74,37,2,63,67,32,7,5,0,0,0,-2
62,74,37,2,63,67,32,7,5,0,0,0,-2
63,74,37,2,63,67,32,7,5,0,0,0,-2
64,74,37,2,63,67,32,7,5,0,0,0,-2
65,74,37,2,67,67,32,7,5,0,0,0,-2
66,74,37,2,67,67,32,7,5,0,0,0,-2
67,72,36,0,61,65,31,5,4,-2,-1,-1,-3
68,71,35,11,64,64,30,4,3,-1,-1,-1,-4
69,71,35,11,66,64,30,4,3,0,0,0,-4
70,71,35,11,66,64,30,4,3,0,0,0,-4
71,71,35,11,60,64,30,4,3,0,0,0,-4
72,69,34,9,68,62,29,2,2,-2,-1,-1,-5
73,71,35,11,61,64,30,4,3,2,1,1,-4
74,72,36,0,59,65,31,5,4,1,1,1,-3
75,69,34,9,63,62,29,2,2,-3,-2,-1,-4
