eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,65,55,25,7,5,0,0,0,0
1,66,32,6,61,59,27,11,7,4,2,1,1
2,69,34,9,63,62,29,2,2,3,2,1,2
3,71,35,11,62,64,30,4,3,2,1,1,3
4,71,35,11,62,64,30,4,3,2,1,1,3
5,71,35,11,62,64,30,4,3,2,1,1,3
6,69,34,9,65,62,29,2,2,-2,-1,-1,2
7,67,33,7,63,60,28,0,1,-2,-1,-1,1
8,67,33,7,64,60,28,0,1,0,0,0,1
9,66,32,6,64,59,27,11,7,-1,-1,-1,0
10,66,32,6,64,59,27,11,7,-1,-1,-1,0
11,62,30,2,59,55,25,7,5,-4,-2,-1,-1
12,62,30,2,59,55,25,7,5,-4,-2,-1,-1
13,66,32,6,61,59,27,11,7,4,2,1,0
14,69,34,9,63,62,29,2,2,3,2,1,1
15,71,35,11,61,64,30,4,3,2,1,1,2
16,71,35,11,61,64,30,4,3,2,1,1,2
17,69,34,9,63,62,29,2,2,-2,-1,-1,1
18,67,33,7,62,60,28,0,1,-2,-1,-1,0
19,66,32,6,59,59,27,11,7,-1,-1,-1,-1
20,64,31,4,72,57,26,9,6,-2,-1,-1,-2
21,64,31,4,64,57,26,9,6,0,0,0,-2
22,64,31,4,64,57,26,9,6,0,0,0,-2
23,64,31,4,64,57,26,9,6,0,0,0,-2
24,64,31,4,64,57,26,9,6,0,0,0,-2
25,66,32,6,59,59,27,11,7,2,1,1,-1
26,67,33,7,65,60,28,0,1,1,1,1,0
27,71,35,11,58,64,30,4,3,4,2,1,1
28,71,35,11,58,64,30,4,3,4,2,1,1
29,69,34,9,64,62,29,2,2,-2,-1,-1,0
30,69,34,9,64,62,29,2,2,-2,-1,-1,0
31,67,33,7,59,60,28,0,1,-2,-1,-1,-1
32,66,32,6,72,59,27,11,7,-1,-1,-1,-2
33,74,37,2,63,67,32,7,5,8,5,1,-1
34,69,34,9,62,62,29,2,2,-5,-3,-1,-2
35,69,34,9,65,62,29,2,2,0,0,0,-2
36,69,34,9,65,62,29,2,2,0,0,0,-2
37,71,35,11,60,64,30,4,3,2,1,1,-1
38,73,36,1,62,66,31,6,4,2,1,1,0
39,69,34,9,63,62,29,2,2,-4,-2,-1,-1
40,69,34,9,63,62,29,2,2,-4,-2,-1,-1
41,64,31,4,66,57,26,9,6,-5,-3,-1,-2
42,64,31,4,66,57,26,9,6,-5,-3,-1,-2
43,67,33,7,65,60,28,0,1,3,2,1,-1
44,66,32,6,69,59,27,11,7,-1,-1,-1,-2
45,64,31,4,59,57,26,9,6,-2,-1,-1,-3
46,64,31,4,59,57,26,9,6,-2,-1,-1,-3
47,64,31,4,59,57,26,9,6,-2,-1,-1,-3
48,64,31,4,59,57,26,9,6,-2,-1,-1,-3
49,66,32,6,56,59,27,11,7,2,1,1,-2
50,67,33,7,70,60,28,0,1,1,1,1,-1
51,71,35,11,59,64,30,4,3,4,2,1,0
52,71,35,11,59,64,30,4,3,4,2,1,0
53,69,34,9,66,62,29,2,2,-2,-1,-1,-1
54,69,34,9,66,62,29,2,2,-2,-1,-1,-1
55,67,33,7,65,60,28,0,1,-2,-1,-1,-2
56,66,32,6,67,59,27,11,7,-1,-1,-1,-3
57,74,37,2,63,67,32,7,5,8,5,1,-2
58,69,34,9,56,62,29,2,2,-5,-3,-1,-3
59,69,34,9,57,62,29,2,2,0,0,0,-3
60,69,34,9,57,62,29,2,2,0,0,0,-3
61,71,35,11,65,64,30,4,3,2,1,1,-2
62,73,36,1,72,66,31,6,4,2,1,1,-1
63,71,35,11,59,64,30,4,3,-2,-1,-1,-2
64,71,35,11,59,64,30,4,3,-2,-1,-1,-2
65,67,33,7,65,60,28,0,1,-4,-2,-1,-3
66,67,33,7,65,60,28,0,1,-4,-2,-1,-3
67,64,31,4,61,57,26,9,6,-3,-2,-1,-4
