eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,63,31,3,68,56,26,8,6,0,0,0,0
1,67,33,7,61,60,28,0,1,4,2,1,1
2,70,35,10,63,63,30,3,3,3,2,1,2
3,70,35,10,62,63,30,3,3,0,0,0,2
4,70,35,10,62,63,30,3,3,0,0,0,2
5,70,35,10,62,63,30,3,3,0,0,0,2
6,68,33,8,69,61,28,1,1,-2,-2,-1,1
7,67,33,7,65,60,28,0,1,-1,0,-1,0
8,68,33,8,61,61,28,1,1,1,0,1,1
9,70,35,10,64,63,30,3,3,2,2,1,2
10,67,33,7,65,60,28,0,1,-3,-2,-1,1
11,67,33,7,61,60,28,0,1,0,0,0,1
12,67,33,7,61,60,28,0,1,0,0,0,1
13,67,33,7,61,60,28,0,1,0,0,0,1
14,67,33,7,61,60,28,0,1,0,0,0,1
15,67,33,7,61,60,28,0,1,0,0,0,1
16,70,35,10,66,63,30,3,3,3,2,1,2
17,67,33,7,62,60,28,0,1,-3,-2,-1,1
18,65,32,5,70,58,27,10,7,-2,-1,-1,0
19,65,32,5,69,58,27,10,7,0,0,0,0
20,65,32,5,69,58,27,10,7,0,0,0,0
21,67,33,7,70,60,28,0,1,2,1,1,1
22,67,33,7,70,60,28,0,1,2,1,1,1
23,65,32,5,59,58,27,10,7,-2,-1,-1,0
24,63,31,3,66,56,26,8,6,-2,-1,-1,-1
25,65,32,5,59,58,27,10,7,2,1,1,0
26,67,33,7,70,60,28,0,1,2,1,1,1
27,63,31,3,62,56,26,8,6,-4,-2,-1,0
28,63,31,3,62,56,26,8,6,-4,-2,-1,0
29,67,33,7,62,60,28,0,1,4,2,1,1
30,67,33,7,62,60,28,0,1,4,2,1,1
31,67,33,7,62,60,28,0,1,4,2,1,1
32,67,33,7,68,60,28,0,1,0,0,0,1
33,67,33,7,65,60,28,0,1,0,0,0,1
34,65,32,5,69,58,27,10,7,-2,-1,-1,0
35,70,35,10,59,63,30,3,3,5,3,1,1
36,70,35,10,59,63,30,3,3,5,3,1,1
37,74,37,2,72,67,32,7,5,4,2,1,2
38,74,37,2,72,67,32,7,5,4,2,1,2
39,72,36,0,65,65,31,5,4,-2,-1,-1,1
40,72,36,0,65,65,31,5,4,-2,-1,-1,1
41,72,36,0,65,65,31,5,4,-2,-1,-1,1
42,70,35,10,69,63,30,3,3,-2,-1,-1,0
43,70,35,10,63,63,30,3,3,0,0,0,0
44,70,35,10,63,63,30,3,3,0,0,0,0
45,70,35,10,63,63,30,3,3,0,0,0,0
46,70,35,10,63,63,30,3,3,0,0,0,0
47,70,35,10,67,63,30,3,3,0,0,0,0
48,70,35,10,67,63,30,3,3,0,0,0,0
49,70,35,10,59,63,30,3,3,0,0,0,0
50,70,35,10,71,63,30,3,3,0,0,0,0
51,70,35,10,56,63,30,3,3,0,0,0,0
52,67,33,7,64,60,28,0,1,-3,-2,-1,-1
53,63,31,3,63,56,26,8,6,-4,-2,-1,-2
54,65,32,5,68,58,27,10,7,2,1,1,-1
55,58,28,10,71,51,23,3,3,-7,-4,-1,-2
56,58,28,10,71,51,23,3,3,-7,-4,-1,-2
57,58,28,10,71,51,23,3,3,-7,-4,-1,-2
58,58,28,10,71,51,23,3,3,-7,-4,-1,-2
59,65,32,5,66,58,27,10,7,7,4,1,-1
60,63,31,3,62,56,26,8,6,-2,-1,-1,-2
61,65,32,5,65,58,27,10,7,2,1,1,-1
62,67,33,7,64,60,28,0,1,2,1,1,0
63,67,33,7,57,60,28,0,1,0,0,0,0
64,67,33,7,57,60,28,0,1,0,0,0,0
65,67,33,7,57,60,28,0,1,0,0,0,0
66,68,33,8,67,61,28,1,1,1,0,1,1
67,72,36,0,63,65,31,5,4,4,3,1,2
68,72,36,0,63,65,31,5,4,4,3,1,2
69,65,32,5,66,58,27,10,7,-7,-4,-1,1
70,65,32,5,66,58,27,10,7,-7,-4,-1,1
71,70,35,10,61,63,30,3,3,5,3,1,2
72,70,35,10,61,63,30,3,3,5,3,1,2
73,70,35,10,61,63,30,3,3,5,3,1,2
74,70,35,10,61,63,30,3,3,5,3,1,2
75,70,35,10,61,63,30,3,3,5,3,1,2
76,70,35,10,67,63,30,3,3,0,0,0,2
77,68,33,8,65,61,28,1,1,-2,-2,-1,1
78,67,33,7,66,60,28,0,1,-1,0,-1,0
79,67,33,7,65,60,28,0,1,0,0,0,0
80,67,33,7,65,60,28,0,1,0,0,0,0
81,67,33,7,65,60,28,0,1,0,0,0,0
82,68,33,8,62,61,28,1,1,1,0,1,1
83,72,36,0,66,65,31,5,4,4,3,1,2
84,72,36,0,66,65,31,5,4,4,3,1,2
85,70,35,10,68,63,30,3,3,-2,-1,-1,1
86,70,35,10,68,63,30,3,3,-2,-1,-1,1
87,68,33,8,58,61,28,1,1,-2,-2,-1,0
88,68,33,8,58,61,28,1,1,-2,-2,-1,0
89,68,33,8,58,61,28,1,1,-2,-2,-1,0
90,67,33,7,64,60,28,0,1,-1,0,-1,-1
91,63,31,3,62,56,26,8,6,-4,-2,-1,-2
92,63,31,3,62,56,26,8,6,-4,-2,-1,-2
93,72,36,0,67,65,31,5,4,9,5,1,-1
94,72,36,0,67,65,31,5,4,9,5,1,-1
95,72,36,0,64,65,31,5,4,0,0,0,-1
96,72,36,0,64,65,31,5,4,0,0,0,-1
97,72,36,0,64,65,31,5,4,0,0,0,-1
