eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,72,36,0,61,65,31,5,4,0,0,0,0
1,71,35,11,65,64,30,4,3,-1,-1,-1,-1
2,71,35,11,65,64,30,4,3,-1,-1,-1,-1
3,69,34,9,65,62,29,2,2,-2,-1,-1,-2
4,69,34,9,65,62,29,2,2,-2,-1,-1,-2
5,67,33,7,71,60,28,0,1,-2,-1,-1,-3
6,67,33,7,71,60,28,0,1,-2,-1,-1,-3
7,62,30,2,59,55,25,7,5,-5,-3,-1,-4
8,62,30,2,59,55,25,7,5,-5,-3,-1,-4
9,62,30,2,59,55,25,7,5,-5,-3,-1,-4
10,62,30,2,59,55,25,7,5,-5,-3,-1,-4
11,62,30,2,59,55,25,7,5,-5,-3,-1,-4
12,62,30,2,59,55,25,7,5,-5,-3,-1,-4
13,67,33,7,57,60,28,0,1,5,3,1,-3
14,67,33,7,57,60,28,0,1,5,3,1,-3
15,69,34,9,66,62,29,2,2,2,1,1,-2
16,69,34,9,66,62,29,2,2,2,1,1,-2
17,71,35,11,72,64,30,4,3,2,1,1,-1
18,71,35,11,72,64,30,4,3,2,1,1,-1
19,67,33,7,62,60,28,0,1,-4,-2,-1,-2
20,67,33,7,62,60,28,0,1,-4,-2,-1,-2
21,67,33,7,62,60,28,0,1,-4,-2,-1,-2
22,67,33,7,62,60,28,0,1,-4,-2,-1,-2
23,67,33,7,62,60,28,0,1,-4,-2,-1,-2
24,67,33,7,62,60,28,0,1,-4,-2,-1,-2
25,69,34,9,66,62,29,2,2,2,1,1,-1
26,69,34,9,66,62,29,2,2,2,1,1,-1
27,74,37,2,63,67,32,7,5,5,3,1,0
28,74,37,2,63,67,32,7,5,5,3,1,0
29,71,35,11,68,64,30,4,3,-3,-2,-1,-1
30,71,35,11,68,64,30,4,3,-3,-2,-1,-1
31,71,35,11,66,64,30,4,3,0,0,0,-1
32,71,35,11,66,64,30,4,3,0,0,0,-1
33,71,35,11,66,64,30,4,3,0,0,0,-1
34,67,33,7,65,60,28,0,1,-4,-2,-1,-2
35,69,34,9,64,62,29,2,2,2,1,1,-1
36,69,34,9,64,62,29,2,2,2,1,1,-1
37,74,37,2,63,67,32,7,5,5,3,1,0
38,74,37,2,63,67,32,7,5,5,3,1,0
39,71,35,11,72,64,30,4,3,-3,-2,-1,-1
40,71,35,11,72,64,30,4,3,-3,-2,-1,-1
41,71,35,11,69,64,30,4,3,0,0,0,-1
42,71,35,11,69,64,30,4,3,0,0,0,-1
43,71,35,11,69,64,30,4,3,0,0,0,-1
44,71,35,11,69,64,30,4,3,0,0,0,-1
45,71,35,11,69,64,30,4,3,0,0,0,-1
46,71,35,11,69,64,30,4,3,0,0,0,-1
47,71,35,11,60,64,30,4,3,0,0,0,-1
48,71,35,11,60,64,30,4,3,0,0,0,-1
49,72,36,0,57,65,31,5,4,1,1,1,0
50,72,36,0,57,65,31,5,4,1,1,1,0
51,71,35,11,66,64,30,4,3,-1,-1,-1,-1
52,69,34,9,62,62,29,2,2,-2,-1,-1,-2
53,71,35,11,62,64,30,4,3,2,1,1,-1
54,71,35,11,62,64,30,4,3,2,1,1,-1
55,76,38,4,57,69,33,9,6,5,3,1,0
56,76,38,4,57,69,33,9,6,5,3,1,0
57,74,37,2,66,67,32,7,5,-2,-1,-1,-1
58,74,37,2,66,67,32,7,5,-2,-1,-1,-1
59,74,37,2,59,67,32,7,5,0,0,0,-1
60,74,37,2,59,67,32,7,5,0,0,0,-1
61,74,37,2,59,67,32,7,5,0,0,0,-1
62,74,37,2,56,67,32,7,5,0,0,0,-1
63,74,37,2,63,67,32,7,5,0,0,0,-1
64,71,35,11,69,64,30,4,3,-3,-2,-1,-2
65,67,33,7,61,60,28,0,1,-4,-2,-1,-3
66,67,33,7,61,60,28,0,1,-4,-2,-1,-3
67,67,33,7,69,60,28,0,1,0,0,0,-3
68,67,33,7,69,60,28,0,1,0,0,0,-3
69,67,33,7,69,60,28,0,1,0,0,0,-3
70,67,33,7,69,60,28,0,1,0,0,0,-3
71,71,35,11,66,64,30,4,3,4,2,1,-2
72,71,35,11,66,64,30,4,3,4,2,1,-2
73,71,35,11,56,64,30,4,3,0,0,0,-2
74,71,35,11,66,64,30,4,3,0,0,0,-2
75,71,35,11,56,64,30,4,3,0,0,0,-2
76,69,34,9,71,62,29,2,2,-2,-1,-1,-3
77,66,32,6,65,59,27,11,7,-3,-2,-1,-4
78,66,32,6,65,59,27,11,7,-3,-2,-1,-4
79,66,32,6,65,59,27,11,7,-3,-2,-1,-4
80,66,32,6,65,59,27,11,7,-3,-2,-1,-4
81,67,33,7,66,60,28,0,1,1,1,1,-3
82,69,34,9,65,62,29,2,2,2,1,1,-2
83,71,35,11,61,64,30,4,3,2,1,1,-1
84,71,35,11,61,64,30,4,3,2,1,1,-1
85,71,35,11,61,64,30,4,3,2,1,1,-1
86,71,35,11,61,64,30,4,3,2,1,1,-1
87,69,34,9,57,62,29,2,2,-2,-1,-1,-2
88,67,33,7,70,60,28,0,1,-2,-1,-1,-3
89,64,31,4,66,57,26,9,6,-3,-2,-1,-4
