eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,66,55,25,7,5,0,0,0,0
1,67,33,7,63,60,28,0,1,5,3,1,1
2,71,35,11,62,64,30,4,3,4,2,1,2
3,71,35,11,62,64,30,4,3,4,2,1,2
4,71,35,11,61,64,30,4,3,0,0,0,2
5,69,34,9,64,62,29,2,2,-2,-1,-1,1
6,67,33,7,62,60,28,0,1,-2,-1,-1,0
7,69,34,9,66,62,29,2,2,2,1,1,1
8,74,37,2,65,67,32,7,5,5,3,1,2
9,74,37,2,65,67,32,7,5,5,3,1,2
10,74,37,2,65,67,32,7,5,0,0,0,2
11,71,35,11,59,64,30,4,3,-3,-2,-1,1
12,69,34,9,65,62,29,2,2,-2,-1,-1,0
13,67,33,7,66,60,28,0,1,-2,-1,-1,-1
14,62,30,2,64,55,25,7,5,-5,-3,-1,-2
15,62,30,2,64,55,25,7,5,-5,-3,-1,-2
16,62,30,2,64,55,25,7,5,-5,-3,-1,-2
17,62,30,2,64,55,25,7,5,-5,-3,-1,-2
18,62,30,2,64,55,25,7,5,-5,-3,-1,-2
19,67,33,7,71,60,28,0,1,5,3,1,-1
20,71,35,11,56,64,30,4,3,4,2,1,0
21,71,35,11,56,64,30,4,3,4,2,1,0
22,71,35,11,66,64,30,4,3,0,0,0,0
23,69,34,9,56,62,29,2,2,-2,-1,-1,-1
24,67,33,7,59,60,28,0,1,-2,-1,-1,-2
25,69,34,9,70,62,29,2,2,2,1,1,-1
26,71,35,11,59,64,30,4,3,2,1,1,0
27,71,35,11,59,64,30,4,3,2,1,1,0
28,72,36,0,58,65,31,5,4,1,1,1,1
29,71,35,11,59,64,30,4,3,-1,-1,-1,0
30,69,34,9,57,62,29,2,2,-2,-1,-1,-1
31,67,33,7,72,60,28,0,1,-2,-1,-1,-2
32,74,37,2,62,67,32,7,5,7,4,1,-1
33,74,37,2,62,67,32,7,5,7,4,1,-1
34,74,37,2,62,67,32,7,5,7,4,1,-1
35,74,37,2,62,67,32,7,5,7,4,1,-1
36,74,37,2,62,67,32,7,5,7,4,1,-1
37,74,37,2,69,67,32,7,5,0,0,0,-1
38,71,35,11,66,64,30,4,3,-3,-2,-1,-2
39,71,35,11,58,64,30,4,3,0,0,0,-2
40,74,37,2,62,67,32,7,5,3,2,1,-1
41,79,40,7,64,72,35,0,1,5,3,1,0
42,78,39,6,65,71,34,11,7,-1,-1,-1,-1
43,76,38,4,70,69,33,9,6,-2,-1,-1,-2
44,74,37,2,63,67,32,7,5,-2,-1,-1,-3
45,74,37,2,63,67,32,7,5,-2,-1,-1,-3
46,69,34,9,57,62,29,2,2,-5,-3,-1,-4
47,71,35,11,56,64,30,4,3,2,1,1,-3
48,71,35,11,56,64,30,4,3,2,1,1,-3
49,72,36,0,67,65,31,5,4,1,1,1,-2
50,74,37,2,62,67,32,7,5,2,1,1,-1
51,76,38,4,65,69,33,9,6,2,1,1,0
52,76,38,4,65,69,33,9,6,0,0,0,0
53,78,39,6,58,71,34,11,7,2,1,1,1
54,78,39,6,58,71,34,11,7,2,1,1,1
55,74,37,2,67,67,32,7,5,-2,-1,-1,-1
56,76,38,4,59,69,33,9,6,2,1,1,0
57,76,38,4,59,69,33,9,6,2,1,1,0
58,74,37,2,64,67,32,7,5,-2,-1,-1,-1
59,72,36,0,63,65,31,5,4,-2,-1,-1,-2
60,69,34,9,62,62,29,2,2,-3,-2,-1,-3
61,67,33,7,63,60,28,0,1,-2,-1,-1,-4
62,74,37,2,66,67,32,7,5,7,4,1,-3
63,74,37,2,66,67,32,7,5,7,4,1,-3
64,74,37,2,66,67,32,7,5,7,4,1,-3
65,74,37,2,66,67,32,7,5,7,4,1,-3
66,74,37,2,66,67,32,7,5,7,4,1,-3
67,74,37,2,63,67,32,7,5,0,0,0,-3
68,71,35,11,58,64,30,4,3,-3,-2,-1,-4
69,71,35,11,58,64,30,4,3,-3,-2,-1,-4
70,74,37,2,61,67,32,7,5,3,2,1,-3
71,74,37,2,58,67,32,7,5,0,0,0,-3
72,78,39,6,62,71,34,11,7,4,2,1,-2
73,76,38,4,68,69,33,9,6,-2,-1,-1,-3
74,74,37,2,57,67,32,7,5,-2,-1,-1,-4
75,74,37,2,57,67,32,7,5,-2,-1,-1,-4
76,69,34,9,61,62,29,2,2,-5,-3,-1,-5
77,71,35,11,64,64,30,4,3,2,1,1,-4
78,71,35,11,64,64,30,4,3,2,1,1,-4
79,72,36,0,65,65,31,5,4,1,1,1,-3
80,74,37,2,58,67,32,7,5,2,1,1,-2
81,76,38,4,66,69,33,9,6,2,1,1,-1
82,76,38,4,66,69,33,9,6,0,0,0,-1
83,76,38,4,63,69,33,9,6,0,0,0,-1
84,76,38,4,63,69,33,9,6,0,0,0,-1
85,74,37,2,67,67,32,7,5,-2,-1,-1,-2
86,76,38,4,58,69,33,9,6,2,1,1,-1
87,76,38,4,58,69,33,9,6,2,1,1,-1
88,74,37,2,56,67,32,7,5,-2,-1,-1,-2
89,72,36,0,58,65,31,5,4,-2,-1,-1,-3
90,69,34,9,61,62,29,2,2,-3,-2,-1,-4
