,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,0.25,0,0.0,1.0,0,-5,-3,7,5,0,0,0,0
1,59,28,11,0.5,0,1.0,1.0,0,-8,-5,4,3,-3,-2,-1,-1
2,62,30,2,0.25,0,2.0,1.0,0,-5,-3,7,5,3,2,1,0
3,67,33,7,1.0,1,3.0,2.0,0,0,0,0,1,5,3,1,1
4,69,34,9,0.5,1,5.0,2.0,0,2,1,2,2,2,1,1,2
5,67,33,7,0.5,1,7.0,1.0,0,0,0,0,1,-2,-1,-1,1
6,66,32,6,0.25,1,8.0,1.0,0,-1,-1,11,7,-1,-1,-1,0
7,60,29,0,1.0,2,9.0,3.0,0,-7,-4,5,4,-6,-3,-1,-1
8,57,27,9,0.25,2,12.0,1.0,0,-10,-6,2,2,-3,-2,-1,-2
9,60,29,0,0.5,2,13.0,1.0,0,-7,-4,5,4,3,2,1,-1
10,62,30,2,0.25,2,14.0,1.0,0,-5,-3,7,5,2,1,1,0
11,66,32,6,1.0,3,15.0,2.0,0,-1,-1,11,7,4,2,1,1
12,64,31,4,0.5,3,17.0,1.5,0,-3,-2,9,6,-2,-1,-1,0
13,64,31,4,0.125,3,18.5,0.5,0,-3,-2,9,6,0,0,0,0
14,67,33,7,0.5,3,19.0,1.0,0,0,0,0,1,3,2,1,1
15,62,30,2,0.25,3,20.0,1.0,0,-5,-3,7,5,-5,-3,-1,0
16,59,28,11,1.0,4,21.0,4.0,0,-8,-5,4,3,-3,-2,-1,-1
17,62,30,2,0.5,4,25.0,2.0,0,-5,-3,7,5,3,2,1,0
18,59,28,11,0.25,4,27.0,1.0,0,-8,-5,4,3,-3,-2,-1,-1
19,62,30,2,0.125,4,28.0,1.0,0,-5,-3,7,5,3,2,1,0
20,67,33,7,1.0,5,29.0,1.0,0,0,0,0,1,5,3,1,1
21,71,35,11,0.25,5,30.0,1.0,0,4,2,4,3,4,2,1,2
22,71,35,11,0.5,5,31.0,2.0,0,4,2,4,3,0,0,0,2
23,69,34,9,0.5,5,33.0,1.0,0,2,1,2,2,-2,-1,-1,1
24,67,33,7,0.25,5,34.0,1.0,0,0,0,0,1,-2,-1,-1,0
25,64,31,4,1.0,6,35.0,3.0,0,-3,-2,9,6,-3,-2,-1,-1
26,69,34,9,0.25,6,38.0,1.0,0,2,1,2,2,5,3,1,0
27,69,34,9,0.5,6,39.0,1.0,0,2,1,2,2,0,0,0,0
28,67,33,7,0.25,6,40.0,1.0,0,0,0,0,1,-2,-1,-1,-1
29,66,32,6,1.0,7,41.0,2.0,0,-1,-1,11,7,-1,-1,-1,-2
30,66,32,6,0.5,7,43.0,1.5,0,-1,-1,11,7,0,0,0,-2
31,66,32,6,0.125,7,44.5,0.5,0,-1,-1,11,7,0,0,0,-2
32,64,31,4,0.5,7,45.0,1.0,0,-3,-2,9,6,-2,-1,-1,-3
33,66,32,6,0.25,7,46.0,1.0,0,-1,-1,11,7,2,1,1,-2
34,67,33,7,1.0,8,47.0,3.0,0,0,0,0,1,1,1,1,-1
