,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,74,37,2,0.25,0,0.0,2.0,0,7,4,7,5,0,0,0,0
1,67,33,7,1.0,1,2.0,2.0,0,0,0,0,1,-7,-4,-1,-1
2,67,33,7,0.25,1,4.0,2.0,0,0,0,0,1,0,0,0,-1
3,69,34,9,0.5,1,6.0,2.0,0,2,1,2,2,2,1,1,0
4,67,33,7,0.25,1,8.0,1.0,0,0,0,0,1,-2,-1,-1,-1
5,69,34,9,0.125,1,9.0,1.0,0,2,1,2,2,2,1,1,0
6,71,35,11,1.0,2,10.0,2.0,0,4,2,4,3,2,1,1,1
7,71,35,11,0.25,2,12.0,2.0,0,4,2,4,3,0,0,0,1
8,71,35,11,0.0,2,14.0,2.0,0,4,2,4,3,0,0,0,1
9,74,37,2,0.25,2,16.0,2.0,0,7,4,7,5,3,2,1,2
10,67,33,7,1.0,3,18.0,2.0,0,0,0,0,1,-7,-4,-1,1
11,67,33,7,0.25,3,20.0,2.0,0,0,0,0,1,0,0,0,1
12,69,34,9,0.5,3,22.0,2.0,0,2,1,2,2,2,1,1,2
13,67,33,7,0.25,3,24.0,1.0,0,0,0,0,1,-2,-1,-1,1
14,69,34,9,0.125,3,25.0,1.0,0,2,1,2,2,2,1,1,2
15,71,35,11,1.0,4,26.0,2.0,0,4,2,4,3,2,1,1,3
16,71,35,11,0.25,4,28.0,2.0,0,4,2,4,3,0,0,0,3
17,71,35,11,0.0,4,30.0,2.0,0,4,2,4,3,0,0,0,3
18,72,36,0,0.25,4,32.0,1.0,0,5,3,5,4,1,1,1,4
19,76,38,4,0.125,4,33.0,1.0,0,9,5,9,6,4,2,1,5
20,74,37,2,1.0,5,34.0,2.0,0,7,4,7,5,-2,-1,-1,4
21,74,37,2,0.25,5,36.0,1.0,0,7,4,7,5,0,0,0,4
22,74,37,2,0.125,5,37.0,1.0,0,7,4,7,5,0,0,0,4
23,74,37,2,0.5,5,38.0,1.0,0,7,4,7,5,0,0,0,4
24,74,37,2,0.125,5,39.0,1.0,0,7,4,7,5,0,0,0,4
25,72,36,0,0.25,5,40.0,1.0,0,5,3,5,4,-2,-1,-1,3
26,74,37,2,0.125,5,41.0,1.0,0,7,4,7,5,2,1,1,4
27,76,38,4,1.0,6,42.0,2.0,0,9,5,9,6,2,1,1,5
28,76,38,4,0.25,6,44.0,2.0,0,9,5,9,6,0,0,0,5
29,76,38,4,0.5,6,46.0,2.0,0,9,5,9,6,0,0,0,5
30,76,38,4,0.25,6,48.0,1.0,0,9,5,9,6,0,0,0,5
31,79,40,7,0.125,6,49.0,1.0,0,12,7,0,1,3,2,1,6
32,74,37,2,1.0,7,50.0,2.0,0,7,4,7,5,-5,-3,-1,5
33,74,37,2,0.25,7,52.0,1.0,0,7,4,7,5,0,0,0,5
34,74,37,2,0.125,7,53.0,1.0,0,7,4,7,5,0,0,0,5
35,74,37,2,0.5,7,54.0,1.0,0,7,4,7,5,0,0,0,5
36,74,37,2,0.125,7,55.0,1.0,0,7,4,7,5,0,0,0,5
37,72,36,0,0.25,7,56.0,1.0,0,5,3,5,4,-2,-1,-1,4
38,72,36,0,0.125,7,57.0,1.0,0,5,3,5,4,0,0,0,4
39,71,35,11,1.0,8,58.0,6.0,0,4,2,4,3,-1,-1,-1,3
