,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,0.5,0,0.0,1.0,0,0,0,0,1,0,0,0,0
1,69,34,9,0.25,0,1.0,1.0,0,2,1,2,2,2,1,1,1
2,71,35,11,1.0,1,2.0,2.0,0,4,2,4,3,2,1,1,2
3,69,34,9,0.5,1,4.0,2.0,0,2,1,2,2,-2,-1,-1,1
4,71,35,11,0.5,1,6.0,1.0,0,4,2,4,3,2,1,1,2
5,72,36,0,0.25,1,7.0,1.0,0,5,3,5,4,1,1,1,3
6,74,37,2,1.0,2,8.0,2.0,0,7,4,7,5,2,1,1,4
7,79,40,7,0.5,2,10.0,2.0,0,12,7,0,1,5,3,1,5
8,74,37,2,0.5,2,12.0,1.0,0,7,4,7,5,-5,-3,-1,4
9,76,38,4,0.25,2,13.0,1.0,0,9,5,9,6,2,1,1,5
10,74,37,2,1.0,3,14.0,2.0,0,7,4,7,5,-2,-1,-1,4
11,72,36,0,0.5,3,16.0,2.0,0,5,3,5,4,-2,-1,-1,3
12,71,35,11,0.5,3,18.0,2.0,0,4,2,4,3,-1,-1,-1,2
13,71,35,11,1.0,4,20.0,1.5,0,4,2,4,3,0,0,0,2
14,71,35,11,0.125,4,21.5,0.5,0,4,2,4,3,0,0,0,2
15,69,34,9,0.5,4,22.0,2.0,0,2,1,2,2,-2,-1,-1,1
16,67,33,7,0.5,4,24.0,1.0,0,0,0,0,1,-2,-1,-1,0
17,69,34,9,0.25,4,25.0,1.0,0,2,1,2,2,2,1,1,1
18,71,35,11,1.0,5,26.0,2.0,0,4,2,4,3,2,1,1,2
19,69,34,9,0.5,5,28.0,2.0,0,2,1,2,2,-2,-1,-1,1
20,71,35,11,0.5,5,30.0,1.0,0,4,2,4,3,2,1,1,2
21,72,36,0,0.25,5,31.0,1.0,0,5,3,5,4,1,1,1,3
22,74,37,2,1.0,6,32.0,2.0,0,7,4,7,5,2,1,1,4
23,79,40,7,0.5,6,34.0,2.0,0,12,7,0,1,5,3,1,5
24,74,37,2,0.5,6,36.0,1.0,0,7,4,7,5,-5,-3,-1,4
25,76,38,4,0.25,6,37.0,1.0,0,9,5,9,6,2,1,1,5
26,74,37,2,1.0,7,38.0,2.0,0,7,4,7,5,-2,-1,-1,4
27,72,36,0,0.5,7,40.0,2.0,0,5,3,5,4,-2,-1,-1,3
28,71,35,11,0.5,7,42.0,2.0,0,4,2,4,3,-1,-1,-1,2
29,71,35,11,1.0,8,44.0,1.5,0,4,2,4,3,0,0,0,2
30,71,35,11,0.125,8,45.5,0.5,0,4,2,4,3,0,0,0,2
31,69,34,9,0.5,8,46.0,2.0,0,2,1,2,2,-2,-1,-1,1
32,74,37,2,0.5,8,48.0,2.0,0,7,4,7,5,5,3,1,2
33,76,38,4,1.0,9,50.0,2.0,0,9,5,9,6,2,1,1,3
34,76,38,4,0.25,9,52.0,4.0,0,9,5,9,6,0,0,0,3
35,74,37,2,0.25,9,56.0,2.0,0,7,4,7,5,-2,-1,-1,2
36,76,38,4,1.0,10,58.0,2.0,0,9,5,9,6,2,1,1,3
37,76,38,4,0.25,10,60.0,4.0,0,9,5,9,6,0,0,0,3
38,74,37,2,0.25,10,64.0,2.0,0,7,4,7,5,-2,-1,-1,2
39,76,38,4,1.0,11,66.0,2.0,0,9,5,9,6,2,1,1,3
40,78,39,6,0.5,11,68.0,2.0,0,11,6,11,7,2,1,1,4
41,81,41,9,0.5,11,70.0,2.0,0,14,8,2,2,3,2,1,5
42,79,40,7,1.0,12,72.0,4.0,0,12,7,0,1,-2,-1,-1,4
43,74,37,2,0.5,12,76.0,2.0,0,7,4,7,5,-5,-3,-1,3
44,79,40,7,1.0,13,78.0,2.0,0,12,7,0,1,5,3,1,4
45,78,39,6,0.5,13,80.0,2.0,0,11,6,11,7,-1,-1,-1,3
46,76,38,4,0.5,13,82.0,2.0,0,9,5,9,6,-2,-1,-1,2
47,74,37,2,1.0,14,84.0,2.0,0,7,4,7,5,-2,-1,-1,1
48,71,35,11,0.5,14,86.0,2.0,0,4,2,4,3,-3,-2,-1,0
49,74,37,2,0.5,14,88.0,1.0,0,7,4,7,5,3,2,1,1
50,76,38,4,0.25,14,89.0,1.0,0,9,5,9,6,2,1,1,2
51,74,37,2,1.0,15,90.0,2.0,0,7,4,7,5,-2,-1,-1,1
52,72,36,0,0.5,15,92.0,2.0,0,5,3,5,4,-2,-1,-1,0
53,69,34,9,0.5,15,94.0,2.0,0,2,1,2,2,-3,-2,-1,-1
54,71,35,11,1.0,16,96.0,4.0,0,4,2,4,3,2,1,1,0
55,74,37,2,0.5,16,100.0,2.0,0,7,4,7,5,3,2,1,1
56,79,40,7,1.0,17,102.0,2.0,0,12,7,0,1,5,3,1,2
57,78,39,6,0.5,17,104.0,2.0,0,11,6,11,7,-1,-1,-1,1
58,76,38,4,0.5,17,106.0,2.0,0,9,5,9,6,-2,-1,-1,0
59,74,37,2,1.0,18,108.0,2.0,0,7,4,7,5,-2,-1,-1,-1
60,71,35,11,0.5,18,110.0,2.0,0,4,2,4,3,-3,-2,-1,-2
61,74,37,2,0.5,18,112.0,1.0,0,7,4,7,5,3,2,1,-1
62,76,38,4,0.25,18,113.0,1.0,0,9,5,9,6,2,1,1,0
63,74,37,2,1.0,19,114.0,2.0,0,7,4,7,5,-2,-1,-1,-1
64,72,36,0,0.5,19,116.0,2.0,0,5,3,5,4,-2,-1,-1,-2
65,69,34,9,0.5,19,118.0,2.0,0,2,1,2,2,-3,-2,-1,-3
66,67,33,7,1.0,20,120.0,4.0,0,0,0,0,1,-2,-1,-1,-4
