,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,0.125,0,0.0,0.5,0,0,0,0,1,0,0,0,0
1,67,33,7,0.062,0,0.5,0.5,0,0,0,0,1,0,0,0,0
2,67,33,7,0.25,0,1.0,1.0,0,0,0,0,1,0,0,0,0
3,71,35,11,0.125,0,2.0,1.0,0,4,2,4,3,4,2,1,1
4,74,37,2,1.0,1,3.0,2.0,0,7,4,7,5,3,2,1,2
5,76,38,4,0.25,1,5.0,2.0,0,9,5,9,6,2,1,1,3
6,74,37,2,0.5,1,7.0,1.0,0,7,4,7,5,-2,-1,-1,2
7,74,37,2,0.125,1,8.0,1.0,0,7,4,7,5,0,0,0,2
8,69,34,9,0.25,1,9.0,1.0,0,2,1,2,2,-5,-3,-1,1
9,71,35,11,0.125,1,10.0,1.0,0,4,2,4,3,2,1,1,2
10,69,34,9,1.0,2,11.0,1.0,0,2,1,2,2,-2,-1,-1,1
11,74,37,2,0.125,2,12.0,1.0,0,7,4,7,5,5,3,1,2
12,69,34,9,0.25,2,13.0,3.0,0,2,1,2,2,-5,-3,-1,1
13,67,33,7,0.125,2,16.0,1.0,0,0,0,0,1,-2,-1,-1,0
14,67,33,7,0.25,2,17.0,1.0,0,0,0,0,1,0,0,0,0
15,71,35,11,0.125,2,18.0,1.0,0,4,2,4,3,4,2,1,1
16,74,37,2,1.0,3,19.0,2.0,0,7,4,7,5,3,2,1,2
17,76,38,4,0.25,3,21.0,1.5,0,9,5,9,6,2,1,1,3
18,76,38,4,0.062,3,22.5,0.5,0,9,5,9,6,0,0,0,3
19,74,37,2,0.5,3,23.0,1.0,0,7,4,7,5,-2,-1,-1,2
20,74,37,2,0.125,3,24.0,1.0,0,7,4,7,5,0,0,0,2
21,69,34,9,0.25,3,25.0,1.0,0,2,1,2,2,-5,-3,-1,1
22,69,34,9,0.125,3,26.0,0.5,0,2,1,2,2,0,0,0,1
23,71,35,11,0.062,3,26.5,0.5,0,4,2,4,3,2,1,1,2
24,72,36,0,1.0,4,27.0,1.0,0,5,3,5,4,1,1,1,3
25,71,35,11,0.125,4,28.0,1.0,0,4,2,4,3,-1,-1,-1,2
26,69,34,9,0.25,4,29.0,1.0,0,2,1,2,2,-2,-1,-1,1
27,67,33,7,0.125,4,30.0,1.0,0,0,0,0,1,-2,-1,-1,0
28,71,35,11,0.5,4,31.0,1.0,0,4,2,4,3,4,2,1,1
29,74,37,2,0.125,4,32.0,1.0,0,7,4,7,5,3,2,1,2
30,69,34,9,0.25,4,33.0,2.0,0,2,1,2,2,-5,-3,-1,1
31,69,34,9,1.0,5,35.0,1.0,0,2,1,2,2,0,0,0,1
32,62,30,2,0.125,5,36.0,1.0,0,-5,-3,7,5,-7,-4,-1,0
33,67,33,7,0.25,5,37.0,1.0,0,0,0,0,1,5,3,1,1
34,69,34,9,0.125,5,38.0,1.0,0,2,1,2,2,2,1,1,2
35,71,35,11,0.5,5,39.0,1.0,0,4,2,4,3,2,1,1,3
36,76,38,4,0.125,5,40.0,1.0,0,9,5,9,6,5,3,1,4
37,74,37,2,0.25,5,41.0,1.5,0,7,4,7,5,-2,-1,-1,3
38,74,37,2,0.062,5,42.5,0.5,0,7,4,7,5,0,0,0,3
39,67,33,7,1.0,6,43.0,1.0,0,0,0,0,1,-7,-4,-1,2
40,67,33,7,0.125,6,44.0,0.5,0,0,0,0,1,0,0,0,2
41,67,33,7,0.062,6,44.5,0.5,0,0,0,0,1,0,0,0,2
42,69,34,9,0.25,6,45.0,1.0,0,2,1,2,2,2,1,1,3
43,71,35,11,0.125,6,46.0,1.0,0,4,2,4,3,2,1,1,4
44,74,37,2,0.5,6,47.0,1.0,0,7,4,7,5,3,2,1,5
45,71,35,11,0.125,6,48.0,1.0,0,4,2,4,3,-3,-2,-1,4
46,69,34,9,0.25,6,49.0,1.0,0,2,1,2,2,-2,-1,-1,3
47,67,33,7,0.125,6,50.0,1.0,0,0,0,0,1,-2,-1,-1,2
48,66,32,6,1.0,7,51.0,4.0,0,-1,-1,11,7,-1,-1,-1,1
49,66,32,6,0.5,7,55.0,1.0,0,-1,-1,11,7,0,0,0,1
50,67,33,7,0.125,7,56.0,1.0,0,0,0,0,1,1,1,1,2
51,69,34,9,0.25,7,57.0,1.0,0,2,1,2,2,2,1,1,3
52,71,35,11,0.125,7,58.0,1.0,0,4,2,4,3,2,1,1,4
53,72,36,0,1.0,8,59.0,2.0,0,5,3,5,4,1,1,1,5
54,79,40,7,0.25,8,61.0,1.5,0,12,7,0,1,7,4,1,6
55,78,39,6,0.062,8,62.5,0.5,0,11,6,11,7,-1,-1,-1,5
56,76,38,4,0.5,8,63.0,1.5,0,9,5,9,6,-2,-1,-1,4
57,76,38,4,0.062,8,64.5,0.5,0,9,5,9,6,0,0,0,4
58,74,37,2,0.25,8,65.0,2.0,0,7,4,7,5,-2,-1,-1,3
59,74,37,2,1.0,9,67.0,4.0,0,7,4,7,5,0,0,0,3
60,74,37,2,0.5,9,71.0,1.0,0,7,4,7,5,0,0,0,3
61,62,30,2,0.125,9,72.0,1.0,0,-5,-3,7,5,-12,-7,-1,2
62,67,33,7,0.25,9,73.0,1.0,0,0,0,0,1,5,3,1,3
63,69,34,9,0.125,9,74.0,1.0,0,2,1,2,2,2,1,1,4
64,71,35,11,1.0,10,75.0,1.0,0,4,2,4,3,2,1,1,5
65,76,38,4,0.125,10,76.0,1.0,0,9,5,9,6,5,3,1,6
66,74,37,2,0.25,10,77.0,1.5,0,7,4,7,5,-2,-1,-1,5
67,74,37,2,0.062,10,78.5,0.5,0,7,4,7,5,0,0,0,5
68,67,33,7,0.5,10,79.0,1.0,0,0,0,0,1,-7,-4,-1,4
69,67,33,7,0.125,10,80.0,0.5,0,0,0,0,1,0,0,0,4
70,67,33,7,0.062,10,80.5,0.5,0,0,0,0,1,0,0,0,4
71,69,34,9,0.25,10,81.0,1.0,0,2,1,2,2,2,1,1,5
72,71,35,11,0.125,10,82.0,1.0,0,4,2,4,3,2,1,1,6
73,74,37,2,1.0,11,83.0,1.0,0,7,4,7,5,3,2,1,7
74,71,35,11,0.125,11,84.0,1.0,0,4,2,4,3,-3,-2,-1,6
75,69,34,9,0.25,11,85.0,1.0,0,2,1,2,2,-2,-1,-1,5
