,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,63,31,3,0.25,0,0.0,0.5,0,0,0,0,1,0,0,0,0
1,65,32,5,0.125,0,0.5,0.5,0,2,1,2,2,2,1,1,1
2,67,33,7,1.0,1,1.0,1.0,0,4,2,4,3,2,1,1,2
3,67,33,7,0.25,1,2.0,0.5,0,4,2,4,3,0,0,0,2
4,65,32,5,0.125,1,2.5,0.5,0,2,1,2,2,-2,-1,-1,1
5,63,31,3,0.5,1,3.0,1.0,0,0,0,0,1,-2,-1,-1,0
6,63,31,3,0.25,1,4.0,0.5,0,0,0,0,1,0,0,0,0
7,65,32,5,0.125,1,4.5,0.5,0,2,1,2,2,2,1,1,1
8,67,33,7,1.0,2,5.0,1.0,0,4,2,4,3,2,1,1,2
9,72,36,0,0.25,2,6.0,1.0,0,9,5,9,6,5,3,1,3
10,70,35,10,0.5,2,7.0,1.0,0,7,4,7,5,-2,-1,-1,2
11,63,31,3,0.25,2,8.0,0.5,0,0,0,0,1,-7,-4,-1,1
12,65,32,5,0.125,2,8.5,0.5,0,2,1,2,2,2,1,1,2
13,67,33,7,1.0,3,9.0,1.0,0,4,2,4,3,2,1,1,3
14,67,33,7,0.25,3,10.0,0.5,0,4,2,4,3,0,0,0,3
15,65,32,5,0.125,3,10.5,0.5,0,2,1,2,2,-2,-1,-1,2
16,63,31,3,0.5,3,11.0,1.0,0,0,0,0,1,-2,-1,-1,1
17,63,31,3,0.25,3,12.0,0.5,0,0,0,0,1,0,0,0,1
18,65,32,5,0.125,3,12.5,0.5,0,2,1,2,2,2,1,1,2
19,67,33,7,1.0,4,13.0,1.0,0,4,2,4,3,2,1,1,3
20,72,36,0,0.25,4,14.0,1.0,0,9,5,9,6,5,3,1,4
21,70,35,10,0.5,4,15.0,1.0,0,7,4,7,5,-2,-1,-1,3
22,70,35,10,0.0,4,16.0,0.5,0,7,4,7,5,0,0,0,3
23,70,35,10,0.125,4,16.5,0.5,0,7,4,7,5,0,0,0,3
24,70,35,10,1.0,5,17.0,1.5,0,7,4,7,5,0,0,0,3
25,70,35,10,0.125,5,18.5,0.5,0,7,4,7,5,0,0,0,3
26,72,36,0,0.5,5,19.0,0.5,0,9,5,9,6,2,1,1,4
27,74,37,2,0.125,5,19.5,0.5,0,11,6,11,7,2,1,1,5
28,75,38,3,0.25,5,20.0,0.5,0,12,7,0,1,1,1,1,6
29,72,36,0,0.125,5,20.5,0.5,0,9,5,9,6,-3,-2,-1,5
30,72,36,0,1.0,6,21.0,1.0,0,9,5,9,6,0,0,0,5
31,70,35,10,0.25,6,22.0,1.0,0,7,4,7,5,-2,-1,-1,4
32,70,35,10,0.0,6,23.0,1.0,0,7,4,7,5,0,0,0,4
33,70,35,10,0.25,6,24.0,1.0,0,7,4,7,5,0,0,0,4
34,75,38,3,1.0,7,25.0,1.5,0,12,7,0,1,5,3,1,5
35,70,35,10,0.125,7,26.5,0.5,0,7,4,7,5,-5,-3,-1,4
36,70,35,10,0.5,7,27.0,1.0,0,7,4,7,5,0,0,0,4
37,68,34,8,0.25,7,28.0,0.5,0,5,3,5,4,-2,-1,-1,3
38,67,33,7,0.125,7,28.5,0.5,0,4,2,4,3,-1,-1,-1,2
39,65,32,5,1.0,8,29.0,0.5,0,2,1,2,2,-2,-1,-1,1
40,67,33,7,0.125,8,29.5,0.5,0,4,2,4,3,2,1,1,2
41,68,34,8,0.25,8,30.0,0.5,0,5,3,5,4,1,1,1,3
42,70,35,10,0.125,8,30.5,0.5,0,7,4,7,5,2,1,1,4
43,67,33,7,0.5,8,31.0,1.0,0,4,2,4,3,-3,-2,-1,3
44,70,35,10,0.25,8,32.0,1.0,0,7,4,7,5,3,2,1,4
45,72,36,0,1.0,9,33.0,1.5,0,9,5,9,6,2,1,1,5
46,70,35,10,0.125,9,34.5,0.5,0,7,4,7,5,-2,-1,-1,4
47,70,35,10,0.5,9,35.0,1.0,0,7,4,7,5,0,0,0,4
48,68,34,8,0.25,9,36.0,0.5,0,5,3,5,4,-2,-1,-1,3
49,67,33,7,0.125,9,36.5,0.5,0,4,2,4,3,-1,-1,-1,2
50,67,33,7,1.0,10,37.0,1.5,0,4,2,4,3,0,0,0,2
51,65,32,5,0.125,10,38.5,0.5,0,2,1,2,2,-2,-1,-1,1
52,63,31,3,0.5,10,39.0,1.0,0,0,0,0,1,-2,-1,-1,0
53,63,31,3,0.0,10,40.0,1.0,0,0,0,0,1,0,0,0,0
