,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,0.5,0,0.0,1.0,0,-5,-3,7,5,0,0,0,0
1,67,33,7,0.5,0,1.0,1.0,0,0,0,0,1,5,3,1,1
2,69,34,9,0.5,0,2.0,1.0,0,2,1,2,2,2,1,1,2
3,71,35,11,1.0,1,3.0,2.0,0,4,2,4,3,2,1,1,3
4,74,37,2,0.5,1,5.0,1.0,0,7,4,7,5,3,2,1,4
5,72,36,0,0.5,1,6.0,1.0,0,5,3,5,4,-2,-1,-1,3
6,71,35,11,0.5,1,7.0,1.0,0,4,2,4,3,-1,-1,-1,2
7,69,34,9,1.0,2,8.0,3.0,0,2,1,2,2,-2,-1,-1,1
8,62,30,2,0.5,2,11.0,1.0,0,-5,-3,7,5,-7,-4,-1,0
9,67,33,7,0.25,2,12.0,1.0,0,0,0,0,1,5,3,1,1
10,69,34,9,0.25,2,13.0,1.0,0,2,1,2,2,2,1,1,2
11,71,35,11,1.0,3,14.0,2.0,0,4,2,4,3,2,1,1,3
12,74,37,2,0.5,3,16.0,1.0,0,7,4,7,5,3,2,1,4
13,72,36,0,0.5,3,17.0,1.0,0,5,3,5,4,-2,-1,-1,3
14,71,35,11,0.5,3,18.0,1.0,0,4,2,4,3,-1,-1,-1,2
15,69,34,9,1.0,4,19.0,3.0,0,2,1,2,2,-2,-1,-1,1
16,74,37,2,0.25,4,22.0,1.0,0,7,4,7,5,5,3,1,2
17,74,37,2,1.0,5,23.0,2.0,0,7,4,7,5,0,0,0,2
18,76,38,4,0.25,5,25.0,1.0,0,9,5,9,6,2,1,1,3
19,74,37,2,0.5,5,26.0,2.0,0,7,4,7,5,-2,-1,-1,2
20,76,38,4,0.25,5,28.0,1.0,0,9,5,9,6,2,1,1,3
21,74,37,2,1.0,6,29.0,1.5,0,7,4,7,5,-2,-1,-1,2
22,72,36,0,0.125,6,30.5,0.5,0,5,3,5,4,-2,-1,-1,1
23,71,35,11,0.25,6,31.0,1.0,0,4,2,4,3,-1,-1,-1,0
24,69,34,9,0.5,6,32.0,1.0,0,2,1,2,2,-2,-1,-1,-1
25,64,31,4,0.25,6,33.0,2.0,0,-3,-2,9,6,-5,-3,-1,-2
26,72,36,0,1.0,7,35.0,1.0,0,5,3,5,4,8,5,1,-1
27,71,35,11,0.25,7,36.0,1.0,0,4,2,4,3,-1,-1,-1,-2
28,69,34,9,0.25,7,37.0,1.0,0,2,1,2,2,-2,-1,-1,-3
29,67,33,7,0.5,7,38.0,1.5,0,0,0,0,1,-2,-1,-1,-4
30,69,34,9,0.125,7,39.5,0.5,0,2,1,2,2,2,1,1,-3
31,71,35,11,0.25,7,40.0,1.0,0,4,2,4,3,2,1,1,-2
32,69,34,9,1.0,8,41.0,1.5,0,2,1,2,2,-2,-1,-1,-3
33,67,33,7,0.125,8,42.5,0.5,0,0,0,0,1,-2,-1,-1,-4
34,66,32,6,0.25,8,43.0,0.5,0,-1,-1,11,7,-1,-1,-1,-5
35,64,31,4,0.125,8,43.5,0.5,0,-3,-2,9,6,-2,-1,-1,-6
36,69,34,9,0.5,8,44.0,1.0,0,2,1,2,2,5,3,1,-5
37,62,30,2,0.25,8,45.0,2.0,0,-5,-3,7,5,-7,-4,-1,-6
