,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,1.0,1,0.0,2.0,0,0,0,0,1,0,0,0,0
1,67,33,7,0.25,1,2.0,1.0,0,0,0,0,1,0,0,0,0
2,71,35,11,0.5,1,3.0,1.0,0,4,2,4,3,4,2,1,1
3,69,34,9,0.25,1,4.0,1.0,0,2,1,2,2,-2,-1,-1,0
4,67,33,7,0.25,1,5.0,1.0,0,0,0,0,1,-2,-1,-1,-1
5,74,37,2,1.0,2,6.0,2.0,0,7,4,7,5,7,4,1,0
6,76,38,4,0.25,2,8.0,1.0,0,9,5,9,6,2,1,1,1
7,74,37,2,0.5,2,9.0,2.0,0,7,4,7,5,-2,-1,-1,0
8,74,37,2,0.25,2,11.0,1.0,0,7,4,7,5,0,0,0,0
9,76,38,4,1.0,3,12.0,1.0,0,9,5,9,6,2,1,1,1
10,76,38,4,0.25,3,13.0,1.0,0,9,5,9,6,0,0,0,1
11,76,38,4,0.25,3,14.0,1.0,0,9,5,9,6,0,0,0,1
12,79,40,7,0.5,3,15.0,1.0,0,12,7,0,1,3,2,1,2
13,78,39,6,0.25,3,16.0,1.0,0,11,6,11,7,-1,-1,-1,1
14,76,38,4,0.25,3,17.0,1.0,0,9,5,9,6,-2,-1,-1,0
15,74,37,2,1.0,4,18.0,1.0,0,7,4,7,5,-2,-1,-1,-1
16,76,38,4,0.25,4,19.0,1.0,0,9,5,9,6,2,1,1,0
17,74,37,2,0.25,4,20.0,1.0,0,7,4,7,5,-2,-1,-1,-1
18,71,35,11,0.5,4,21.0,2.0,0,4,2,4,3,-3,-2,-1,-2
19,74,37,2,0.25,4,23.0,1.0,0,7,4,7,5,3,2,1,-1
20,74,37,2,1.0,5,24.0,1.0,0,7,4,7,5,0,0,0,-1
21,74,37,2,0.25,5,25.0,1.0,0,7,4,7,5,0,0,0,-1
22,74,37,2,0.25,5,26.0,1.0,0,7,4,7,5,0,0,0,-1
23,79,40,7,0.5,5,27.0,1.0,0,12,7,0,1,5,3,1,0
24,78,39,6,0.25,5,28.0,1.0,0,11,6,11,7,-1,-1,-1,-1
25,76,38,4,0.25,5,29.0,1.0,0,9,5,9,6,-2,-1,-1,-2
26,74,37,2,1.0,6,30.0,2.0,0,7,4,7,5,-2,-1,-1,-3
27,72,36,0,0.25,6,32.0,1.0,0,5,3,5,4,-2,-1,-1,-4
28,71,35,11,0.5,6,33.0,2.0,0,4,2,4,3,-1,-1,-1,-5
29,74,37,2,0.25,6,35.0,0.5,0,7,4,7,5,3,2,1,-4
30,74,37,2,0.125,6,35.5,0.5,0,7,4,7,5,0,0,0,-4
31,74,37,2,1.0,7,36.0,1.0,0,7,4,7,5,0,0,0,-4
32,76,38,4,0.25,7,37.0,1.0,0,9,5,9,6,2,1,1,-3
33,74,37,2,0.25,7,38.0,1.0,0,7,4,7,5,-2,-1,-1,-4
34,72,36,0,0.5,7,39.0,1.0,0,5,3,5,4,-2,-1,-1,-5
35,71,35,11,0.25,7,40.0,1.0,0,4,2,4,3,-1,-1,-1,-6
36,69,34,9,0.25,7,41.0,1.0,0,2,1,2,2,-2,-1,-1,-7
37,67,33,7,1.0,8,42.0,3.0,0,0,0,0,1,-2,-1,-1,-8
38,67,33,7,0.5,8,45.0,2.0,0,0,0,0,1,0,0,0,-8
39,74,37,2,0.25,8,47.0,0.75,0,7,4,7,5,7,4,1,-7
40,74,37,2,0.062,8,47.75,0.25,0,7,4,7,5,0,0,0,-7
41,74,37,2,1.0,9,48.0,1.0,0,7,4,7,5,0,0,0,-7
42,76,38,4,0.25,9,49.0,1.0,0,9,5,9,6,2,1,1,-6
43,74,37,2,0.25,9,50.0,1.0,0,7,4,7,5,-2,-1,-1,-7
44,71,35,11,0.5,9,51.0,1.0,0,4,2,4,3,-3,-2,-1,-8
45,69,34,9,0.25,9,52.0,1.0,0,2,1,2,2,-2,-1,-1,-9
46,67,33,7,0.25,9,53.0,1.0,0,0,0,0,1,-2,-1,-1,-10
47,72,36,0,1.0,10,54.0,3.0,0,5,3,5,4,5,3,1,-9
48,71,35,11,0.5,10,57.0,2.0,0,4,2,4,3,-1,-1,-1,-10
49,69,34,9,0.25,10,59.0,1.0,0,2,1,2,2,-2,-1,-1,-11
50,71,35,11,1.0,11,60.0,1.0,0,4,2,4,3,2,1,1,-10
51,72,36,0,0.25,11,61.0,1.0,0,5,3,5,4,1,1,1,-9
52,74,37,2,0.25,11,62.0,1.0,0,7,4,7,5,2,1,1,-8
53,69,34,9,0.5,11,63.0,1.0,0,2,1,2,2,-5,-3,-1,-9
54,67,33,7,0.25,11,64.0,1.0,0,0,0,0,1,-2,-1,-1,-10
55,69,34,9,0.25,11,65.0,1.0,0,2,1,2,2,2,1,1,-9
56,67,33,7,1.0,12,66.0,3.0,0,0,0,0,1,-2,-1,-1,-10
57,67,33,7,0.5,12,69.0,2.0,0,0,0,0,1,0,0,0,-10
