,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,0.0,1,0.0,1.0,0,0,0,0,1,0,0,0,0
1,71,35,11,0.0,1,1.0,1.0,0,4,2,4,3,4,2,1,1
2,69,34,9,0.0,1,2.0,1.0,0,2,1,2,2,-2,-1,-1,0
3,71,35,11,0.0,1,3.0,1.0,0,4,2,4,3,2,1,1,1
4,69,34,9,0.0,1,4.0,1.0,0,2,1,2,2,-2,-1,-1,0
5,71,35,11,0.0,1,5.0,1.0,0,4,2,4,3,2,1,1,1
6,72,36,0,0.0,1,6.0,1.0,0,5,3,5,4,1,1,1,2
7,74,37,2,0.0,1,7.0,3.0,0,7,4,7,5,2,1,1,3
8,74,37,2,0.0,1,10.0,1.0,0,7,4,7,5,0,0,0,3
9,76,38,4,0.0,1,11.0,0.5,0,9,5,9,6,2,1,1,4
10,76,38,4,0.0,1,11.5,0.5,0,9,5,9,6,0,0,0,4
11,81,41,9,0.0,1,12.0,1.0,0,14,8,2,2,5,3,1,5
12,79,40,7,0.0,1,13.0,2.0,0,12,7,0,1,-2,-1,-1,4
13,78,39,6,0.0,1,15.0,1.0,0,11,6,11,7,-1,-1,-1,3
14,76,38,4,0.0,1,16.0,1.0,0,9,5,9,6,-2,-1,-1,2
15,74,37,2,0.0,1,17.0,2.0,0,7,4,7,5,-2,-1,-1,1
16,74,37,2,0.0,1,19.0,1.0,0,7,4,7,5,0,0,0,1
17,79,40,7,0.0,1,20.0,1.0,0,12,7,0,1,5,3,1,2
18,79,40,7,0.0,1,21.0,2.0,0,12,7,0,1,0,0,0,2
19,74,37,2,0.0,1,23.0,1.0,0,7,4,7,5,-5,-3,-1,1
20,76,38,4,0.0,1,24.0,1.0,0,9,5,9,6,2,1,1,2
21,76,38,4,0.0,1,25.0,2.0,0,9,5,9,6,0,0,0,2
22,72,36,0,0.0,1,27.0,1.0,0,5,3,5,4,-4,-2,-1,1
23,72,36,0,0.0,1,28.0,1.0,0,5,3,5,4,0,0,0,1
24,74,37,2,0.0,1,29.0,1.0,0,7,4,7,5,2,1,1,2
25,76,38,4,0.0,1,30.0,1.0,0,9,5,9,6,2,1,1,3
26,74,37,2,0.0,1,31.0,2.0,0,7,4,7,5,-2,-1,-1,2
27,74,37,2,0.0,1,33.0,2.0,0,7,4,7,5,0,0,0,2
28,71,35,11,0.0,1,35.0,1.0,0,4,2,4,3,-3,-2,-1,1
29,67,33,7,0.0,1,36.0,1.0,0,0,0,0,1,-4,-2,-1,0
30,74,37,2,0.0,1,37.0,1.0,0,7,4,7,5,7,4,1,1
31,74,37,2,0.0,1,38.0,1.0,0,7,4,7,5,0,0,0,1
32,71,35,11,0.0,1,39.0,1.0,0,4,2,4,3,-3,-2,-1,0
33,69,34,9,0.0,1,40.0,1.0,0,2,1,2,2,-2,-1,-1,-1
34,69,34,9,0.0,1,41.0,1.0,0,2,1,2,2,0,0,0,-1
35,67,33,7,0.0,1,42.0,2.0,0,0,0,0,1,-2,-1,-1,-2
36,67,33,7,0.0,1,44.0,1.0,0,0,0,0,1,0,0,0,-2
