,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,0.5,0,0.0,2.0,0,-5,-3,7,5,0,0,0,0
1,67,33,7,1.0,1,2.0,2.0,0,0,0,0,1,5,3,1,1
2,71,35,11,0.5,1,4.0,1.0,0,4,2,4,3,4,2,1,2
3,69,34,9,0.25,1,5.0,1.0,0,2,1,2,2,-2,-1,-1,1
4,67,33,7,0.5,1,6.0,1.0,0,0,0,0,1,-2,-1,-1,0
5,66,32,6,0.25,1,7.0,1.0,0,-1,-1,11,7,-1,-1,-1,-1
6,64,31,4,1.0,2,8.0,2.0,0,-3,-2,9,6,-2,-1,-1,-2
7,62,30,2,0.5,2,10.0,2.0,0,-5,-3,7,5,-2,-1,-1,-3
8,69,34,9,0.5,2,12.0,2.0,0,2,1,2,2,7,4,1,-2
9,69,34,9,1.0,3,14.0,2.0,0,2,1,2,2,0,0,0,-2
10,71,35,11,0.5,3,16.0,2.0,0,4,2,4,3,2,1,1,-1
11,69,34,9,0.5,3,18.0,2.0,0,2,1,2,2,-2,-1,-1,-2
12,62,30,2,1.0,4,20.0,4.0,0,-5,-3,7,5,-7,-4,-1,-3
13,62,30,2,0.5,4,24.0,2.0,0,-5,-3,7,5,0,0,0,-3
14,67,33,7,1.0,5,26.0,1.0,0,0,0,0,1,5,3,1,-2
15,67,33,7,0.25,5,27.0,1.0,0,0,0,0,1,0,0,0,-2
16,71,35,11,0.5,5,28.0,1.0,0,4,2,4,3,4,2,1,-1
17,71,35,11,0.25,5,29.0,1.0,0,4,2,4,3,0,0,0,-1
18,71,35,11,0.5,5,30.0,1.0,0,4,2,4,3,0,0,0,-1
19,71,35,11,0.25,5,31.0,1.0,0,4,2,4,3,0,0,0,-1
20,69,34,9,1.0,6,32.0,2.0,0,2,1,2,2,-2,-1,-1,-2
21,67,33,7,0.5,6,34.0,2.0,0,0,0,0,1,-2,-1,-1,-3
22,69,34,9,0.5,6,36.0,2.0,0,2,1,2,2,2,1,1,-2
23,71,35,11,1.0,7,38.0,2.0,0,4,2,4,3,2,1,1,-1
24,74,37,2,0.5,7,40.0,2.0,0,7,4,7,5,3,2,1,0
25,71,35,11,0.5,7,42.0,2.0,0,4,2,4,3,-3,-2,-1,-1
26,69,34,9,1.0,8,44.0,2.0,0,2,1,2,2,-2,-1,-1,-2
27,72,36,0,0.5,8,46.0,1.0,0,5,3,5,4,3,2,1,-1
28,71,35,11,0.25,8,47.0,1.0,0,4,2,4,3,-1,-1,-1,-2
29,69,34,9,0.5,8,48.0,1.0,0,2,1,2,2,-2,-1,-1,-3
30,66,32,6,0.25,8,49.0,1.0,0,-1,-1,11,7,-3,-2,-1,-4
31,67,33,7,1.0,9,50.0,4.0,0,0,0,0,1,1,1,1,-3
