,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,0.125,0,0.0,1.0,0,-5,-3,7,5,0,0,0,0
1,67,33,7,1.0,1,1.0,2.0,0,0,0,0,1,5,3,1,1
2,67,33,7,0.25,1,3.0,1.0,0,0,0,0,1,0,0,0,1
3,67,33,7,0.125,1,4.0,1.0,0,0,0,0,1,0,0,0,1
4,69,34,9,0.5,1,5.0,2.0,0,2,1,2,2,2,1,1,2
5,71,35,11,0.25,1,7.0,2.0,0,4,2,4,3,2,1,1,3
6,67,33,7,1.0,2,9.0,2.0,0,0,0,0,1,-4,-2,-1,2
7,62,30,2,0.25,2,11.0,3.0,0,-5,-3,7,5,-5,-3,-1,1
8,62,30,2,0.125,2,14.0,1.0,0,-5,-3,7,5,0,0,0,1
9,62,30,2,0.25,2,15.0,1.0,0,-5,-3,7,5,0,0,0,1
10,62,30,2,0.125,2,16.0,1.0,0,-5,-3,7,5,0,0,0,1
11,67,33,7,1.0,3,17.0,2.0,0,0,0,0,1,5,3,1,2
12,67,33,7,0.25,3,19.0,2.0,0,0,0,0,1,0,0,0,2
13,69,34,9,0.5,3,21.0,2.0,0,2,1,2,2,2,1,1,3
14,71,35,11,0.25,3,23.0,2.0,0,4,2,4,3,2,1,1,4
15,67,33,7,1.0,4,25.0,2.0,0,0,0,0,1,-4,-2,-1,3
16,62,30,2,0.25,4,27.0,4.0,0,-5,-3,7,5,-5,-3,-1,2
17,71,35,11,0.25,4,31.0,2.0,0,4,2,4,3,9,5,1,3
18,71,35,11,1.0,5,33.0,1.5,0,4,2,4,3,0,0,0,3
19,71,35,11,0.062,5,34.5,0.5,0,4,2,4,3,0,0,0,3
20,71,35,11,0.25,5,35.0,1.5,0,4,2,4,3,0,0,0,3
21,71,35,11,0.062,5,36.5,0.5,0,4,2,4,3,0,0,0,3
22,71,35,11,0.5,5,37.0,2.0,0,4,2,4,3,0,0,0,3
23,74,37,2,0.25,5,39.0,2.0,0,7,4,7,5,3,2,1,4
24,74,37,2,1.0,6,41.0,1.5,0,7,4,7,5,0,0,0,4
25,74,37,2,0.062,6,42.5,0.5,0,7,4,7,5,0,0,0,4
26,72,36,0,0.25,6,43.0,1.5,0,5,3,5,4,-2,-1,-1,3
27,71,35,11,0.062,6,44.5,0.5,0,4,2,4,3,-1,-1,-1,2
