,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,1.0,1,0.0,1.0,0,-5,-3,7,5,0,0,0,0
1,64,31,4,0.25,1,1.0,1.0,0,-3,-2,9,6,2,1,1,1
2,66,32,6,0.25,1,2.0,1.0,0,-1,-1,11,7,2,1,1,2
3,67,33,7,0.5,1,3.0,1.0,0,0,0,0,1,1,1,1,3
4,66,32,6,0.25,1,4.0,1.0,0,-1,-1,11,7,-1,-1,-1,2
5,64,31,4,0.25,1,5.0,1.0,0,-3,-2,9,6,-2,-1,-1,1
6,64,31,4,1.0,2,6.0,1.0,0,-3,-2,9,6,0,0,0,1
7,62,30,2,0.25,2,7.0,1.0,0,-5,-3,7,5,-2,-1,-1,0
8,62,30,2,0.25,2,8.0,1.0,0,-5,-3,7,5,0,0,0,0
9,64,31,4,0.5,2,9.0,1.0,0,-3,-2,9,6,2,1,1,1
10,62,30,2,0.25,2,10.0,1.0,0,-5,-3,7,5,-2,-1,-1,0
11,62,30,2,0.25,2,11.0,1.0,0,-5,-3,7,5,0,0,0,0
12,67,33,7,1.0,3,12.0,1.0,0,0,0,0,1,5,3,1,1
13,66,32,6,0.25,3,13.0,1.0,0,-1,-1,11,7,-1,-1,-1,0
14,67,33,7,0.25,3,14.0,1.0,0,0,0,0,1,1,1,1,1
15,62,30,2,0.5,3,15.0,2.0,0,-5,-3,7,5,-5,-3,-1,0
16,62,30,2,0.25,3,17.0,1.0,0,-5,-3,7,5,0,0,0,0
17,60,29,0,1.0,4,18.0,2.0,0,-7,-4,5,4,-2,-1,-1,-1
18,60,29,0,0.25,4,20.0,1.0,0,-7,-4,5,4,0,0,0,-1
19,59,28,11,0.5,4,21.0,3.0,0,-8,-5,4,3,-1,-1,-1,-2
20,62,30,2,1.0,5,24.0,1.0,0,-5,-3,7,5,3,2,1,-1
21,62,30,2,0.25,5,25.0,1.0,0,-5,-3,7,5,0,0,0,-1
22,62,30,2,0.25,5,26.0,1.0,0,-5,-3,7,5,0,0,0,-1
23,67,33,7,0.5,5,27.0,2.0,0,0,0,0,1,5,3,1,0
24,67,33,7,0.25,5,29.0,1.0,0,0,0,0,1,0,0,0,0
25,69,34,9,1.0,6,30.0,2.0,0,2,1,2,2,2,1,1,1
26,64,31,4,0.25,6,32.0,1.0,0,-3,-2,9,6,-5,-3,-1,0
27,71,35,11,0.5,6,33.0,3.0,0,4,2,4,3,7,4,1,1
28,72,36,0,1.0,7,36.0,1.0,0,5,3,5,4,1,1,1,2
29,71,35,11,0.25,7,37.0,1.0,0,4,2,4,3,-1,-1,-1,1
30,69,34,9,0.25,7,38.0,1.0,0,2,1,2,2,-2,-1,-1,0
31,67,33,7,0.5,7,39.0,2.0,0,0,0,0,1,-2,-1,-1,-1
32,67,33,7,0.25,7,41.0,1.0,0,0,0,0,1,0,0,0,-1
33,66,32,6,1.0,8,42.0,1.0,0,-1,-1,11,7,-1,-1,-1,-2
34,64,31,4,0.25,8,43.0,1.0,0,-3,-2,9,6,-2,-1,-1,-3
35,66,32,6,0.25,8,44.0,1.0,0,-1,-1,11,7,2,1,1,-2
36,67,33,7,0.5,8,45.0,3.0,0,0,0,0,1,1,1,1,-1
