,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,71,35,11,0.5,0,0.0,2.0,0,4,2,4,3,0,0,0,0
1,71,35,11,0.5,0,2.0,2.0,0,4,2,4,3,0,0,0,0
2,71,35,11,0.5,0,4.0,1.5,0,4,2,4,3,0,0,0,0
3,69,34,9,0.125,0,5.5,0.5,0,2,1,2,2,-2,-1,-1,-1
4,67,33,7,1.0,1,6.0,4.0,0,0,0,0,1,-2,-1,-1,-2
5,62,30,2,0.5,1,10.0,2.0,0,-5,-3,7,5,-5,-3,-1,-3
6,67,33,7,0.5,1,12.0,2.0,0,0,0,0,1,5,3,1,-2
7,69,34,9,0.5,1,14.0,1.0,0,2,1,2,2,2,1,1,-1
8,71,35,11,0.25,1,15.0,1.0,0,4,2,4,3,2,1,1,0
9,71,35,11,1.0,2,16.0,4.0,0,4,2,4,3,0,0,0,0
10,71,35,11,0.5,2,20.0,2.0,0,4,2,4,3,0,0,0,0
11,71,35,11,0.5,2,22.0,2.0,0,4,2,4,3,0,0,0,0
12,71,35,11,0.5,2,24.0,1.0,0,4,2,4,3,0,0,0,0
13,69,34,9,0.25,2,25.0,1.0,0,2,1,2,2,-2,-1,-1,-1
14,67,33,7,1.0,3,26.0,4.0,0,0,0,0,1,-2,-1,-1,-2
15,62,30,2,0.5,3,30.0,2.0,0,-5,-3,7,5,-5,-3,-1,-3
16,67,33,7,0.5,3,32.0,2.0,0,0,0,0,1,5,3,1,-2
17,69,34,9,0.5,3,34.0,2.0,0,2,1,2,2,2,1,1,-1
18,71,35,11,1.0,4,36.0,4.0,0,4,2,4,3,2,1,1,0
19,71,35,11,0.5,4,40.0,2.0,0,4,2,4,3,0,0,0,0
20,71,35,11,0.5,4,42.0,2.0,0,4,2,4,3,0,0,0,0
21,71,35,11,0.5,4,44.0,1.5,0,4,2,4,3,0,0,0,0
22,69,34,9,0.125,4,45.5,0.5,0,2,1,2,2,-2,-1,-1,-1
23,67,33,7,1.0,5,46.0,4.0,0,0,0,0,1,-2,-1,-1,-2
24,71,35,11,0.25,5,50.0,1.0,0,4,2,4,3,4,2,1,-1
25,74,37,2,0.125,5,51.0,1.0,0,7,4,7,5,3,2,1,0
26,74,37,2,0.5,5,52.0,4.0,0,7,4,7,5,0,0,0,0
27,72,36,0,0.25,5,56.0,1.5,0,5,3,5,4,-2,-1,-1,-1
28,71,35,11,0.062,5,57.5,0.5,0,4,2,4,3,-1,-1,-1,-2
29,74,37,2,1.0,6,58.0,2.0,0,7,4,7,5,3,2,1,-1
30,69,34,9,0.25,6,60.0,3.0,0,2,1,2,2,-5,-3,-1,-2
31,69,34,9,0.125,6,63.0,1.0,0,2,1,2,2,0,0,0,-2
32,69,34,9,0.25,6,64.0,1.5,0,2,1,2,2,0,0,0,-2
33,71,35,11,0.062,6,65.5,0.5,0,4,2,4,3,2,1,1,-1
34,72,36,0,1.0,7,66.0,2.0,0,5,3,5,4,1,1,1,0
35,71,35,11,0.5,7,68.0,2.0,0,4,2,4,3,-1,-1,-1,-1
36,69,34,9,0.5,7,70.0,2.0,0,2,1,2,2,-2,-1,-1,-2
37,69,34,9,0.5,7,72.0,2.0,0,2,1,2,2,0,0,0,-2
38,67,33,7,0.5,7,74.0,4.0,0,0,0,0,1,-2,-1,-1,-3
39,67,33,7,0.5,7,78.0,1.5,0,0,0,0,1,0,0,0,-3
40,69,34,9,0.125,7,79.5,0.5,0,2,1,2,2,2,1,1,-2
41,71,35,11,1.0,8,80.0,4.0,0,4,2,4,3,2,1,1,-1
42,66,32,6,0.5,8,84.0,1.5,0,-1,-1,11,7,-5,-3,-1,-2
43,66,32,6,0.125,8,85.5,0.5,0,-1,-1,11,7,0,0,0,-2
44,69,34,9,1.0,9,86.0,2.0,0,2,1,2,2,3,2,1,-1
45,67,33,7,0.5,9,88.0,2.0,0,0,0,0,1,-2,-1,-1,-2
