,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,0.5,0,0.0,1.0,0,-5,-3,7,5,0,0,0,0
1,67,33,7,0.5,0,1.0,1.0,0,0,0,0,1,5,3,1,1
2,69,34,9,0.5,0,2.0,1.0,0,2,1,2,2,2,1,1,2
3,71,35,11,1.0,1,3.0,2.0,0,4,2,4,3,2,1,1,3
4,67,33,7,0.5,1,5.0,1.0,0,0,0,0,1,-4,-2,-1,2
5,71,35,11,0.5,1,6.0,1.0,0,4,2,4,3,4,2,1,3
6,72,36,0,0.5,1,7.0,1.0,0,5,3,5,4,1,1,1,4
7,74,37,2,1.0,2,8.0,2.0,0,7,4,7,5,2,1,1,5
8,74,37,2,0.5,2,10.0,1.0,0,7,4,7,5,0,0,0,5
9,76,38,4,0.5,2,11.0,1.0,0,9,5,9,6,2,1,1,6
10,78,39,6,0.5,2,12.0,1.0,0,11,6,11,7,2,1,1,7
11,79,40,7,1.0,3,13.0,2.0,0,12,7,0,1,1,1,1,8
12,78,39,6,0.5,3,15.0,1.0,0,11,6,11,7,-1,-1,-1,7
13,76,38,4,0.5,3,16.0,1.0,0,9,5,9,6,-2,-1,-1,6
14,76,38,4,0.5,3,17.0,1.0,0,9,5,9,6,0,0,0,6
15,74,37,2,1.0,4,18.0,3.0,0,7,4,7,5,-2,-1,-1,5
16,74,37,2,0.25,4,21.0,1.0,0,7,4,7,5,0,0,0,5
17,79,40,7,1.0,5,22.0,1.0,0,12,7,0,1,5,3,1,6
18,79,40,7,0.25,5,23.0,1.0,0,12,7,0,1,0,0,0,6
19,74,37,2,0.25,5,24.0,1.0,0,7,4,7,5,-5,-3,-1,5
20,76,38,4,0.5,5,25.0,1.5,0,9,5,9,6,2,1,1,6
21,76,38,4,0.125,5,26.5,0.5,0,9,5,9,6,0,0,0,6
22,76,38,4,0.25,5,27.0,1.0,0,9,5,9,6,0,0,0,6
23,72,36,0,1.0,6,28.0,1.0,0,5,3,5,4,-4,-2,-1,5
24,74,37,2,0.25,6,29.0,1.0,0,7,4,7,5,2,1,1,6
25,76,38,4,0.25,6,30.0,1.0,0,9,5,9,6,2,1,1,7
26,74,37,2,0.5,6,31.0,2.0,0,7,4,7,5,-2,-1,-1,6
27,74,37,2,0.25,6,33.0,1.0,0,7,4,7,5,0,0,0,6
28,71,35,11,1.0,7,34.0,2.0,0,4,2,4,3,-3,-2,-1,5
29,74,37,2,0.25,7,36.0,1.0,0,7,4,7,5,3,2,1,6
30,72,36,0,0.5,7,37.0,2.0,0,5,3,5,4,-2,-1,-1,5
31,71,35,11,0.25,7,39.0,1.0,0,4,2,4,3,-1,-1,-1,4
32,69,34,9,1.0,8,40.0,1.0,0,2,1,2,2,-2,-1,-1,3
33,67,33,7,0.25,8,41.0,2.0,0,0,0,0,1,-2,-1,-1,2
