,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,74,37,2,0.125,0,0.0,1.0,0,7,4,7,5,0,0,0,0
1,74,37,2,1.0,1,1.0,2.0,0,7,4,7,5,0,0,0,0
2,74,37,2,0.25,1,3.0,1.5,0,7,4,7,5,0,0,0,0
3,74,37,2,0.062,1,4.5,0.5,0,7,4,7,5,0,0,0,0
4,76,38,4,0.5,1,5.0,2.0,0,9,5,9,6,2,1,1,1
5,74,37,2,0.25,1,7.0,1.5,0,7,4,7,5,-2,-1,-1,0
6,72,36,0,0.062,1,8.5,0.5,0,5,3,5,4,-2,-1,-1,-1
7,71,35,11,1.0,2,9.0,2.0,0,4,2,4,3,-1,-1,-1,-2
8,69,34,9,0.25,2,11.0,2.0,0,2,1,2,2,-2,-1,-1,-3
9,67,33,7,0.5,2,13.0,2.0,0,0,0,0,1,-2,-1,-1,-4
10,67,33,7,0.0,2,15.0,2.0,0,0,0,0,1,0,0,0,-4
11,79,40,7,1.0,3,17.0,2.0,0,12,7,0,1,12,7,1,-3
12,79,40,7,0.25,3,19.0,1.5,0,12,7,0,1,0,0,0,-3
13,79,40,7,0.062,3,20.5,0.5,0,12,7,0,1,0,0,0,-3
14,81,41,9,0.5,3,21.0,1.0,0,14,8,2,2,2,1,1,-2
15,81,41,9,0.125,3,22.0,1.0,0,14,8,2,2,0,0,0,-2
16,79,40,7,0.25,3,23.0,2.0,0,12,7,0,1,-2,-1,-1,-3
17,78,39,6,1.0,4,25.0,2.0,0,11,6,11,7,-1,-1,-1,-4
18,76,38,4,0.25,4,27.0,1.0,0,9,5,9,6,-2,-1,-1,-5
19,76,38,4,0.125,4,28.0,1.0,0,9,5,9,6,0,0,0,-5
20,74,37,2,0.5,4,29.0,2.0,0,7,4,7,5,-2,-1,-1,-6
21,74,37,2,0.0,4,31.0,2.0,0,7,4,7,5,0,0,0,-6
22,74,37,2,1.0,5,33.0,1.0,0,7,4,7,5,0,0,0,-6
23,79,40,7,0.25,5,34.0,1.0,0,12,7,0,1,5,3,1,-5
24,79,40,7,0.5,5,35.0,3.0,0,12,7,0,1,0,0,0,-5
25,74,37,2,0.25,5,38.0,1.0,0,7,4,7,5,-5,-3,-1,-6
26,74,37,2,0.5,5,39.0,1.0,0,7,4,7,5,0,0,0,-6
27,79,40,7,0.25,5,40.0,1.0,0,12,7,0,1,5,3,1,-5
28,78,39,6,0.5,5,41.0,1.0,0,11,6,11,7,-1,-1,-1,-6
29,76,38,4,0.25,5,42.0,1.0,0,9,5,9,6,-2,-1,-1,-7
30,74,37,2,1.0,6,43.0,3.0,0,7,4,7,5,-2,-1,-1,-8
31,72,36,0,0.25,6,46.0,1.0,0,5,3,5,4,-2,-1,-1,-9
