,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,0.25,0,0.0,2.0,0,-5,-3,7,5,0,0,0,0
1,67,33,7,1.0,1,2.0,2.0,0,0,0,0,1,5,3,1,1
2,69,34,9,0.25,1,4.0,2.0,0,2,1,2,2,2,1,1,2
3,71,35,11,0.5,1,6.0,3.0,0,4,2,4,3,2,1,1,3
4,71,35,11,0.125,1,9.0,1.0,0,4,2,4,3,0,0,0,3
5,71,35,11,1.0,2,10.0,6.0,0,4,2,4,3,0,0,0,3
6,62,30,2,0.25,2,16.0,2.0,0,-5,-3,7,5,-9,-5,-1,2
7,67,33,7,1.0,3,18.0,2.0,0,0,0,0,1,5,3,1,3
8,71,35,11,0.25,3,20.0,2.0,0,4,2,4,3,4,2,1,4
9,74,37,2,0.5,3,22.0,3.0,0,7,4,7,5,3,2,1,5
10,76,38,4,0.125,3,25.0,1.0,0,9,5,9,6,2,1,1,6
11,74,37,2,1.0,4,26.0,2.0,0,7,4,7,5,-2,-1,-1,5
12,69,34,9,0.25,4,28.0,4.0,0,2,1,2,2,-5,-3,-1,4
13,69,34,9,0.25,4,32.0,2.0,0,2,1,2,2,0,0,0,4
14,69,34,9,1.0,5,34.0,2.0,0,2,1,2,2,0,0,0,4
15,71,35,11,0.25,5,36.0,2.0,0,4,2,4,3,2,1,1,5
16,72,36,0,0.5,5,38.0,3.0,0,5,3,5,4,1,1,1,6
17,74,37,2,0.125,5,41.0,1.0,0,7,4,7,5,2,1,1,7
18,72,36,0,1.0,6,42.0,2.0,0,5,3,5,4,-2,-1,-1,6
19,69,34,9,0.5,6,44.0,2.0,0,2,1,2,2,-3,-2,-1,5
20,66,32,6,1.0,7,46.0,2.0,0,-1,-1,11,7,-3,-2,-1,4
21,69,34,9,0.25,7,48.0,2.0,0,2,1,2,2,3,2,1,5
22,71,35,11,0.5,7,50.0,3.0,0,4,2,4,3,2,1,1,6
23,69,34,9,0.125,7,53.0,1.0,0,2,1,2,2,-2,-1,-1,5
24,69,34,9,1.0,8,54.0,2.0,0,2,1,2,2,0,0,0,5
25,67,33,7,0.25,8,56.0,4.0,0,0,0,0,1,-2,-1,-1,4
26,74,37,2,0.25,8,60.0,1.5,0,7,4,7,5,7,4,1,5
27,74,37,2,0.062,8,61.5,0.5,0,7,4,7,5,0,0,0,5
28,76,38,4,1.0,9,62.0,2.0,0,9,5,9,6,2,1,1,6
29,74,37,2,0.25,9,64.0,2.0,0,7,4,7,5,-2,-1,-1,5
30,71,35,11,0.5,9,66.0,2.0,0,4,2,4,3,-3,-2,-1,4
31,69,34,9,0.25,9,68.0,2.0,0,2,1,2,2,-2,-1,-1,3
32,67,33,7,1.0,10,70.0,2.0,0,0,0,0,1,-2,-1,-1,2
33,71,35,11,0.25,10,72.0,2.0,0,4,2,4,3,4,2,1,3
34,74,37,2,0.5,10,74.0,3.0,0,7,4,7,5,3,2,1,4
35,76,38,4,0.125,10,77.0,1.0,0,9,5,9,6,2,1,1,5
36,74,37,2,1.0,11,78.0,2.0,0,7,4,7,5,-2,-1,-1,4
37,69,34,9,0.25,11,80.0,2.0,0,2,1,2,2,-5,-3,-1,3
38,71,35,11,0.5,11,82.0,2.0,0,4,2,4,3,2,1,1,4
39,72,36,0,0.25,11,84.0,2.0,0,5,3,5,4,1,1,1,5
40,74,37,2,1.0,12,86.0,6.0,0,7,4,7,5,2,1,1,6
41,74,37,2,0.25,12,92.0,2.0,0,7,4,7,5,0,0,0,6
42,78,39,6,1.0,13,94.0,3.0,0,11,6,11,7,4,2,1,7
43,76,38,4,0.125,13,97.0,1.0,0,9,5,9,6,-2,-1,-1,6
44,76,38,4,0.5,13,98.0,2.0,0,9,5,9,6,0,0,0,6
45,74,37,2,0.25,13,100.0,2.0,0,7,4,7,5,-2,-1,-1,5
46,67,33,7,1.0,14,102.0,2.0,0,0,0,0,1,-7,-4,-1,4
47,71,35,11,0.25,14,104.0,2.0,0,4,2,4,3,4,2,1,5
48,74,37,2,0.5,14,106.0,3.0,0,7,4,7,5,3,2,1,6
49,76,38,4,0.125,14,109.0,1.0,0,9,5,9,6,2,1,1,7
50,74,37,2,1.0,15,110.0,2.0,0,7,4,7,5,-2,-1,-1,6
51,69,34,9,0.25,15,112.0,2.0,0,2,1,2,2,-5,-3,-1,5
52,72,36,0,0.5,15,114.0,2.0,0,5,3,5,4,3,2,1,6
53,71,35,11,0.25,15,116.0,2.0,0,4,2,4,3,-1,-1,-1,5
54,67,33,7,1.0,16,118.0,6.0,0,0,0,0,1,-4,-2,-1,4
