,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,0.25,0,0.0,2.0,0,0,0,0,1,0,0,0,0
1,74,37,2,1.0,1,2.0,3.0,0,7,4,7,5,7,4,1,1
2,74,37,2,0.125,1,5.0,1.0,0,7,4,7,5,0,0,0,1
3,72,36,0,0.5,1,6.0,1.0,0,5,3,5,4,-2,-1,-1,0
4,71,35,11,0.125,1,7.0,1.0,0,4,2,4,3,-1,-1,-1,-1
5,72,36,0,0.25,1,8.0,1.0,0,5,3,5,4,1,1,1,0
6,74,37,2,0.125,1,9.0,1.0,0,7,4,7,5,2,1,1,1
7,71,35,11,1.0,2,10.0,2.0,0,4,2,4,3,-3,-2,-1,0
8,71,35,11,0.0,2,12.0,1.0,0,4,2,4,3,0,0,0,0
9,74,37,2,0.25,2,13.0,1.0,0,7,4,7,5,3,2,1,1
10,72,36,0,0.5,2,14.0,1.0,0,5,3,5,4,-2,-1,-1,0
11,71,35,11,0.25,2,15.0,1.0,0,4,2,4,3,-1,-1,-1,-1
12,69,34,9,1.0,3,16.0,2.0,0,2,1,2,2,-2,-1,-1,-2
13,69,34,9,0.0,3,18.0,1.0,0,2,1,2,2,0,0,0,-2
14,69,34,9,0.25,3,19.0,1.0,0,2,1,2,2,0,0,0,-2
15,67,33,7,0.5,3,20.0,1.0,0,0,0,0,1,-2,-1,-1,-3
16,69,34,9,0.25,3,21.0,1.0,0,2,1,2,2,2,1,1,-2
17,71,35,11,1.0,4,22.0,2.0,0,4,2,4,3,2,1,1,-1
18,67,33,7,0.25,4,24.0,2.0,0,0,0,0,1,-4,-2,-1,-2
19,67,33,7,0.0,4,26.0,1.0,0,0,0,0,1,0,0,0,-2
20,67,33,7,0.125,4,27.0,1.0,0,0,0,0,1,0,0,0,-2
21,66,32,6,0.25,4,28.0,1.0,0,-1,-1,11,7,-1,-1,-1,-3
22,67,33,7,0.125,4,29.0,1.0,0,0,0,0,1,1,1,1,-2
23,69,34,9,1.0,5,30.0,2.0,0,2,1,2,2,2,1,1,-1
24,74,37,2,0.25,5,32.0,2.0,0,7,4,7,5,5,3,1,0
25,78,39,6,0.5,5,34.0,2.0,0,11,6,11,7,4,2,1,1
26,76,38,4,0.25,5,36.0,2.0,0,9,5,9,6,-2,-1,-1,0
27,74,37,2,1.0,6,38.0,2.0,0,7,4,7,5,-2,-1,-1,-1
28,74,37,2,0.0,6,40.0,2.0,0,7,4,7,5,0,0,0,-1
29,74,37,2,1.0,7,42.0,2.0,0,7,4,7,5,0,0,0,-1
30,72,36,0,0.25,7,44.0,1.0,0,5,3,5,4,-2,-1,-1,-2
31,71,35,11,0.125,7,45.0,1.0,0,4,2,4,3,-1,-1,-1,-3
32,71,35,11,0.5,7,46.0,1.0,0,4,2,4,3,0,0,0,-3
33,69,34,9,0.125,7,47.0,1.0,0,2,1,2,2,-2,-1,-1,-4
34,72,36,0,0.25,7,48.0,1.0,0,5,3,5,4,3,2,1,-3
35,69,34,9,0.125,7,49.0,1.0,0,2,1,2,2,-3,-2,-1,-4
36,67,33,7,1.0,8,50.0,2.0,0,0,0,0,1,-2,-1,-1,-5
37,69,34,9,0.25,8,52.0,2.0,0,2,1,2,2,2,1,1,-4
38,71,35,11,0.5,8,54.0,2.0,0,4,2,4,3,2,1,1,-3
39,71,35,11,0.0,8,56.0,2.0,0,4,2,4,3,0,0,0,-3
40,74,37,2,1.0,9,58.0,2.0,0,7,4,7,5,3,2,1,-2
41,76,38,4,0.25,9,60.0,1.0,0,9,5,9,6,2,1,1,-1
42,78,39,6,0.125,9,61.0,1.0,0,11,6,11,7,2,1,1,0
43,79,40,7,0.5,9,62.0,1.0,0,12,7,0,1,1,1,1,1
44,76,38,4,0.125,9,63.0,1.0,0,9,5,9,6,-3,-2,-1,0
45,74,37,2,0.25,9,64.0,1.0,0,7,4,7,5,-2,-1,-1,-1
46,72,36,0,0.125,9,65.0,1.0,0,5,3,5,4,-2,-1,-1,-2
47,71,35,11,1.0,10,66.0,2.0,0,4,2,4,3,-1,-1,-1,-3
48,69,34,9,0.25,10,68.0,2.0,0,2,1,2,2,-2,-1,-1,-4
49,67,33,7,0.5,10,70.0,2.0,0,0,0,0,1,-2,-1,-1,-5
