,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,0.25,0,0.0,1.0,0,-5,-3,7,5,0,0,0,0
1,62,30,2,1.0,1,1.0,1.0,0,-5,-3,7,5,0,0,0,0
2,64,31,4,0.25,1,2.0,1.0,0,-3,-2,9,6,2,1,1,1
3,66,32,6,0.25,1,3.0,1.0,0,-1,-1,11,7,2,1,1,2
4,67,33,7,0.5,1,4.0,1.5,0,0,0,0,1,1,1,1,3
5,67,33,7,0.125,1,5.5,0.5,0,0,0,0,1,0,0,0,3
6,66,32,6,0.25,1,6.0,1.0,0,-1,-1,11,7,-1,-1,-1,2
7,66,32,6,1.0,2,7.0,1.0,0,-1,-1,11,7,0,0,0,2
8,64,31,4,0.25,2,8.0,2.0,0,-3,-2,9,6,-2,-1,-1,1
9,64,31,4,0.5,2,10.0,2.0,0,-3,-2,9,6,0,0,0,1
10,64,31,4,0.25,2,12.0,0.5,0,-3,-2,9,6,0,0,0,1
11,64,31,4,0.125,2,12.5,0.5,0,-3,-2,9,6,0,0,0,1
12,64,31,4,1.0,3,13.0,1.0,0,-3,-2,9,6,0,0,0,1
13,69,34,9,0.25,3,14.0,1.0,0,2,1,2,2,5,3,1,2
14,67,33,7,0.25,3,15.0,1.0,0,0,0,0,1,-2,-1,-1,1
15,66,32,6,0.5,3,16.0,2.0,0,-1,-1,11,7,-1,-1,-1,0
16,67,33,7,0.25,3,18.0,1.0,0,0,0,0,1,1,1,1,1
17,62,30,2,1.0,4,19.0,3.0,0,-5,-3,7,5,-5,-3,-1,0
18,62,30,2,0.5,4,22.0,2.0,0,-5,-3,7,5,0,0,0,0
19,62,30,2,0.25,4,24.0,1.0,0,-5,-3,7,5,0,0,0,0
20,62,30,2,1.0,5,25.0,1.0,0,-5,-3,7,5,0,0,0,0
21,59,28,11,0.25,5,26.0,1.0,0,-8,-5,4,3,-3,-2,-1,-1
22,62,30,2,0.25,5,27.0,1.0,0,-5,-3,7,5,3,2,1,0
23,67,33,7,0.5,5,28.0,1.0,0,0,0,0,1,5,3,1,1
24,69,34,9,0.25,5,29.0,1.0,0,2,1,2,2,2,1,1,2
25,71,35,11,0.25,5,30.0,1.0,0,4,2,4,3,2,1,1,3
26,69,34,9,1.0,6,31.0,2.0,0,2,1,2,2,-2,-1,-1,2
27,66,32,6,0.25,6,33.0,1.0,0,-1,-1,11,7,-3,-2,-1,1
28,64,31,4,0.5,6,34.0,1.0,0,-3,-2,9,6,-2,-1,-1,0
29,69,34,9,0.25,6,35.0,1.0,0,2,1,2,2,5,3,1,1
30,67,33,7,0.25,6,36.0,1.0,0,0,0,0,1,-2,-1,-1,0
31,66,32,6,1.0,7,37.0,1.5,0,-1,-1,11,7,-1,-1,-1,-1
32,66,32,6,0.125,7,38.5,0.5,0,-1,-1,11,7,0,0,0,-1
33,64,31,4,0.25,7,39.0,1.0,0,-3,-2,9,6,-2,-1,-1,-2
34,62,30,2,0.5,7,40.0,1.0,0,-5,-3,7,5,-2,-1,-1,-3
35,64,31,4,0.25,7,41.0,1.0,0,-3,-2,9,6,2,1,1,-2
36,66,32,6,0.25,7,42.0,1.0,0,-1,-1,11,7,2,1,1,-1
37,67,33,7,1.0,8,43.0,3.0,0,0,0,0,1,1,1,1,0
38,67,33,7,0.5,8,46.0,2.0,0,0,0,0,1,0,0,0,0
