,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,0.25,0,0.0,1.0,0,0,0,0,1,0,0,0,0
1,67,33,7,1.0,1,1.0,3.0,0,0,0,0,1,0,0,0,0
2,67,33,7,0.5,1,4.0,1.0,0,0,0,0,1,0,0,0,0
3,66,32,6,0.25,1,5.0,1.0,0,-1,-1,11,7,-1,-1,-1,-1
4,64,31,4,0.25,1,6.0,1.0,0,-3,-2,9,6,-2,-1,-1,-2
5,62,30,2,1.0,2,7.0,3.0,0,-5,-3,7,5,-2,-1,-1,-3
6,67,33,7,0.5,2,10.0,2.0,0,0,0,0,1,5,3,1,-2
7,67,33,7,0.25,2,12.0,1.0,0,0,0,0,1,0,0,0,-2
8,69,34,9,1.0,3,13.0,2.0,0,2,1,2,2,2,1,1,-1
9,69,34,9,0.25,3,15.0,1.0,0,2,1,2,2,0,0,0,-1
10,69,34,9,0.5,3,16.0,1.0,0,2,1,2,2,0,0,0,-1
11,69,34,9,0.25,3,17.0,1.0,0,2,1,2,2,0,0,0,-1
12,69,34,9,0.25,3,18.0,1.0,0,2,1,2,2,0,0,0,-1
13,69,34,9,1.0,4,19.0,1.0,0,2,1,2,2,0,0,0,-1
14,69,34,9,0.25,4,20.0,1.0,0,2,1,2,2,0,0,0,-1
15,69,34,9,0.25,4,21.0,1.0,0,2,1,2,2,0,0,0,-1
16,69,34,9,0.5,4,22.0,1.0,0,2,1,2,2,0,0,0,-1
17,69,34,9,0.25,4,23.0,1.0,0,2,1,2,2,0,0,0,-1
18,71,35,11,0.25,4,24.0,1.0,0,4,2,4,3,2,1,1,0
19,64,31,4,1.0,5,25.0,2.0,0,-3,-2,9,6,-7,-4,-1,-1
20,64,31,4,0.25,5,27.0,1.0,0,-3,-2,9,6,0,0,0,-1
21,64,31,4,0.5,5,28.0,1.0,0,-3,-2,9,6,0,0,0,-1
22,66,32,6,0.25,5,29.0,1.0,0,-1,-1,11,7,2,1,1,0
23,69,34,9,0.25,5,30.0,1.0,0,2,1,2,2,3,2,1,1
24,67,33,7,1.0,6,31.0,3.0,0,0,0,0,1,-2,-1,-1,0
25,67,33,7,0.5,6,34.0,1.0,0,0,0,0,1,0,0,0,0
26,66,32,6,0.25,6,35.0,1.0,0,-1,-1,11,7,-1,-1,-1,-1
27,64,31,4,0.25,6,36.0,1.0,0,-3,-2,9,6,-2,-1,-1,-2
28,62,30,2,1.0,7,37.0,3.0,0,-5,-3,7,5,-2,-1,-1,-3
29,67,33,7,0.5,7,40.0,2.0,0,0,0,0,1,5,3,1,-2
30,67,33,7,0.25,7,42.0,1.0,0,0,0,0,1,0,0,0,-2
31,69,34,9,1.0,8,43.0,1.0,0,2,1,2,2,2,1,1,-1
32,71,35,11,0.25,8,44.0,1.0,0,4,2,4,3,2,1,1,0
33,69,34,9,0.25,8,45.0,1.0,0,2,1,2,2,-2,-1,-1,-1
34,67,33,7,0.5,8,46.0,2.0,0,0,0,0,1,-2,-1,-1,-2
