,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,0.125,0,0.0,1.0,0,-5,-3,7,5,0,0,0,0
1,67,33,7,1.0,1,1.0,2.0,0,0,0,0,1,5,3,1,1
2,66,32,6,0.25,1,3.0,1.0,0,-1,-1,11,7,-1,-1,-1,0
3,64,31,4,0.125,1,4.0,1.0,0,-3,-2,9,6,-2,-1,-1,-1
4,69,34,9,0.5,1,5.0,2.0,0,2,1,2,2,5,3,1,0
5,71,35,11,0.25,1,7.0,1.0,0,4,2,4,3,2,1,1,1
6,69,34,9,0.125,1,8.0,1.0,0,2,1,2,2,-2,-1,-1,0
7,67,33,7,1.0,2,9.0,2.0,0,0,0,0,1,-2,-1,-1,-1
8,62,30,2,0.25,2,11.0,2.0,0,-5,-3,7,5,-5,-3,-1,-2
9,62,30,2,0.0,2,13.0,2.0,0,-5,-3,7,5,0,0,0,-2
10,62,30,2,0.0,2,15.0,1.0,0,-5,-3,7,5,0,0,0,-2
11,62,30,2,0.125,2,16.0,1.0,0,-5,-3,7,5,0,0,0,-2
12,67,33,7,1.0,3,17.0,2.0,0,0,0,0,1,5,3,1,-1
13,66,32,6,0.25,3,19.0,1.0,0,-1,-1,11,7,-1,-1,-1,-2
14,64,31,4,0.125,3,20.0,1.0,0,-3,-2,9,6,-2,-1,-1,-3
15,69,34,9,0.5,3,21.0,2.0,0,2,1,2,2,5,3,1,-2
16,71,35,11,0.25,3,23.0,1.0,0,4,2,4,3,2,1,1,-1
17,69,34,9,0.125,3,24.0,1.0,0,2,1,2,2,-2,-1,-1,-2
18,67,33,7,1.0,4,25.0,2.0,0,0,0,0,1,-2,-1,-1,-3
19,62,30,2,0.25,4,27.0,2.0,0,-5,-3,7,5,-5,-3,-1,-4
20,62,30,2,0.0,4,29.0,2.0,0,-5,-3,7,5,0,0,0,-4
21,62,30,2,0.0,4,31.0,1.0,0,-5,-3,7,5,0,0,0,-4
22,71,35,11,0.125,4,32.0,1.0,0,4,2,4,3,9,5,1,-3
23,71,35,11,1.0,5,33.0,1.0,0,4,2,4,3,0,0,0,-3
24,71,35,11,0.125,5,34.0,1.0,0,4,2,4,3,0,0,0,-3
25,71,35,11,0.25,5,35.0,1.0,0,4,2,4,3,0,0,0,-3
26,71,35,11,0.125,5,36.0,1.0,0,4,2,4,3,0,0,0,-3
27,71,35,11,0.5,5,37.0,1.0,0,4,2,4,3,0,0,0,-3
28,67,33,7,0.125,5,38.0,1.0,0,0,0,0,1,-4,-2,-1,-4
29,67,33,7,0.0,5,39.0,1.0,0,0,0,0,1,0,0,0,-4
30,71,35,11,0.125,5,40.0,1.0,0,4,2,4,3,4,2,1,-3
31,71,35,11,1.0,6,41.0,0.5,0,4,2,4,3,0,0,0,-3
32,71,35,11,0.062,6,41.5,0.5,0,4,2,4,3,0,0,0,-3
33,74,37,2,0.125,6,42.0,1.0,0,7,4,7,5,3,2,1,-2
34,72,36,0,0.25,6,43.0,1.0,0,5,3,5,4,-2,-1,-1,-3
35,71,35,11,0.125,6,44.0,1.0,0,4,2,4,3,-1,-1,-1,-4
36,69,34,9,0.5,6,45.0,2.0,0,2,1,2,2,-2,-1,-1,-5
37,69,34,9,0.0,6,47.0,1.0,0,2,1,2,2,0,0,0,-5
38,69,34,9,0.125,6,48.0,1.0,0,2,1,2,2,0,0,0,-5
39,69,34,9,1.0,7,49.0,1.0,0,2,1,2,2,0,0,0,-5
40,69,34,9,0.125,7,50.0,1.0,0,2,1,2,2,0,0,0,-5
41,69,34,9,0.25,7,51.0,1.0,0,2,1,2,2,0,0,0,-5
42,69,34,9,0.125,7,52.0,1.0,0,2,1,2,2,0,0,0,-5
43,71,35,11,0.5,7,53.0,1.0,0,4,2,4,3,2,1,1,-4
44,69,34,9,0.125,7,54.0,1.0,0,2,1,2,2,-2,-1,-1,-5
45,67,33,7,0.25,7,55.0,1.5,0,0,0,0,1,-2,-1,-1,-6
46,71,35,11,0.062,7,56.5,0.5,0,4,2,4,3,4,2,1,-5
47,69,34,9,1.0,8,57.0,1.0,0,2,1,2,2,-2,-1,-1,-6
48,69,34,9,0.125,8,58.0,1.0,0,2,1,2,2,0,0,0,-6
49,64,31,4,0.25,8,59.0,1.0,0,-3,-2,9,6,-5,-3,-1,-7
50,66,32,6,0.125,8,60.0,1.0,0,-1,-1,11,7,2,1,1,-6
51,67,33,7,0.5,8,61.0,2.0,0,0,0,0,1,1,1,1,-5
52,67,33,7,0.0,8,63.0,1.0,0,0,0,0,1,0,0,0,-5
