,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,0.5,0,0.0,1.0,0,0,0,0,1,0,0,0,0
1,71,35,11,0.25,0,1.0,1.0,0,4,2,4,3,4,2,1,1
2,74,37,2,1.0,1,2.0,3.0,0,7,4,7,5,3,2,1,2
3,76,38,4,0.25,1,5.0,1.0,0,9,5,9,6,2,1,1,3
4,74,37,2,0.5,1,6.0,1.5,0,7,4,7,5,-2,-1,-1,2
5,71,35,11,0.125,1,7.5,0.5,0,4,2,4,3,-3,-2,-1,1
6,72,36,0,1.0,2,8.0,2.0,0,5,3,5,4,1,1,1,2
7,71,35,11,0.5,2,10.0,2.0,0,4,2,4,3,-1,-1,-1,1
8,72,36,0,0.5,2,12.0,1.0,0,5,3,5,4,1,1,1,2
9,74,37,2,0.25,2,13.0,1.0,0,7,4,7,5,2,1,1,3
10,76,38,4,1.0,3,14.0,3.0,0,9,5,9,6,2,1,1,4
11,74,37,2,0.25,3,17.0,1.0,0,7,4,7,5,-2,-1,-1,3
12,76,38,4,0.5,3,18.0,1.0,0,9,5,9,6,2,1,1,4
13,74,37,2,0.25,3,19.0,1.0,0,7,4,7,5,-2,-1,-1,3
14,69,34,9,1.0,4,20.0,4.0,0,2,1,2,2,-5,-3,-1,2
15,69,34,9,0.5,4,24.0,1.0,0,2,1,2,2,0,0,0,2
16,71,35,11,0.25,4,25.0,1.0,0,4,2,4,3,2,1,1,3
17,72,36,0,1.0,5,26.0,1.0,0,5,3,5,4,1,1,1,4
18,74,37,2,0.25,5,27.0,1.0,0,7,4,7,5,2,1,1,5
19,76,38,4,0.5,5,28.0,2.0,0,9,5,9,6,2,1,1,6
20,74,37,2,0.5,5,30.0,1.5,0,7,4,7,5,-2,-1,-1,5
21,72,36,0,0.125,5,31.5,0.5,0,5,3,5,4,-2,-1,-1,4
22,71,35,11,1.0,6,32.0,1.0,0,4,2,4,3,-1,-1,-1,3
23,79,40,7,0.25,6,33.0,1.0,0,12,7,0,1,8,5,1,4
24,74,37,2,0.5,6,34.0,2.0,0,7,4,7,5,-5,-3,-1,3
25,74,37,2,0.5,6,36.0,1.0,0,7,4,7,5,0,0,0,3
26,76,38,4,0.25,6,37.0,1.0,0,9,5,9,6,2,1,1,4
27,78,39,6,1.0,7,38.0,2.0,0,11,6,11,7,2,1,1,5
28,76,38,4,0.5,7,40.0,1.0,0,9,5,9,6,-2,-1,-1,4
29,74,37,2,0.25,7,41.0,1.0,0,7,4,7,5,-2,-1,-1,3
30,76,38,4,0.5,7,42.0,1.0,0,9,5,9,6,2,1,1,4
31,74,37,2,0.25,7,43.0,1.0,0,7,4,7,5,-2,-1,-1,3
32,71,35,11,1.0,8,44.0,4.0,0,4,2,4,3,-3,-2,-1,2
33,69,34,9,0.5,8,48.0,1.0,0,2,1,2,2,-2,-1,-1,1
34,71,35,11,0.25,8,49.0,1.0,0,4,2,4,3,2,1,1,2
35,72,36,0,1.0,9,50.0,1.0,0,5,3,5,4,1,1,1,3
36,74,37,2,0.25,9,51.0,1.0,0,7,4,7,5,2,1,1,4
37,76,38,4,0.5,9,52.0,2.0,0,9,5,9,6,2,1,1,5
38,74,37,2,0.5,9,54.0,1.5,0,7,4,7,5,-2,-1,-1,4
39,72,36,0,0.125,9,55.5,0.5,0,5,3,5,4,-2,-1,-1,3
40,71,35,11,1.0,10,56.0,1.0,0,4,2,4,3,-1,-1,-1,2
41,79,40,7,0.25,10,57.0,1.0,0,12,7,0,1,8,5,1,3
42,74,37,2,0.5,10,58.0,2.0,0,7,4,7,5,-5,-3,-1,2
43,74,37,2,0.5,10,60.0,1.0,0,7,4,7,5,0,0,0,2
44,76,38,4,0.25,10,61.0,1.0,0,9,5,9,6,2,1,1,3
45,78,39,6,1.0,11,62.0,2.0,0,11,6,11,7,2,1,1,4
46,76,38,4,0.5,11,64.0,1.0,0,9,5,9,6,-2,-1,-1,3
47,74,37,2,0.25,11,65.0,1.0,0,7,4,7,5,-2,-1,-1,2
48,76,38,4,0.5,11,66.0,1.0,0,9,5,9,6,2,1,1,3
49,74,37,2,0.25,11,67.0,1.0,0,7,4,7,5,-2,-1,-1,2
50,67,33,7,1.0,12,68.0,4.0,0,0,0,0,1,-7,-4,-1,1
