,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,0.25,0,0.0,1.0,0,-5,-3,7,5,0,0,0,0
1,67,33,7,0.5,0,1.0,1.0,0,0,0,0,1,5,3,1,1
2,69,34,9,0.25,0,2.0,0.75,0,2,1,2,2,2,1,1,2
3,69,34,9,0.062,0,2.75,0.25,0,2,1,2,2,0,0,0,2
4,71,35,11,1.0,1,3.0,3.0,0,4,2,4,3,2,1,1,3
5,62,30,2,0.25,1,6.0,1.0,0,-5,-3,7,5,-9,-5,-1,2
6,67,33,7,0.5,1,7.0,1.0,0,0,0,0,1,5,3,1,3
7,69,34,9,0.25,1,8.0,1.0,0,2,1,2,2,2,1,1,4
8,71,35,11,1.0,2,9.0,4.0,0,4,2,4,3,2,1,1,5
9,71,35,11,0.5,2,13.0,1.0,0,4,2,4,3,0,0,0,5
10,71,35,11,0.25,2,14.0,0.5,0,4,2,4,3,0,0,0,5
11,69,34,9,0.125,2,14.5,0.5,0,2,1,2,2,-2,-1,-1,4
12,67,33,7,1.0,3,15.0,2.0,0,0,0,0,1,-2,-1,-1,3
13,67,33,7,0.5,3,17.0,1.0,0,0,0,0,1,0,0,0,3
14,62,30,2,0.25,3,18.0,0.5,0,-5,-3,7,5,-5,-3,-1,2
15,62,30,2,0.125,3,18.5,0.5,0,-5,-3,7,5,0,0,0,2
16,67,33,7,0.5,3,19.0,1.0,0,0,0,0,1,5,3,1,3
17,69,34,9,0.25,3,20.0,1.0,0,2,1,2,2,2,1,1,4
18,71,35,11,1.0,4,21.0,4.0,0,4,2,4,3,2,1,1,5
19,71,35,11,0.5,4,25.0,1.0,0,4,2,4,3,0,0,0,5
20,71,35,11,0.25,4,26.0,0.5,0,4,2,4,3,0,0,0,5
21,71,35,11,0.125,4,26.5,0.5,0,4,2,4,3,0,0,0,5
22,71,35,11,1.0,5,27.0,0.5,0,4,2,4,3,0,0,0,5
23,71,35,11,0.25,5,27.5,0.5,0,4,2,4,3,0,0,0,5
24,69,34,9,0.5,5,28.0,0.5,0,2,1,2,2,-2,-1,-1,4
25,69,34,9,0.25,5,28.5,0.5,0,2,1,2,2,0,0,0,4
26,67,33,7,0.5,5,29.0,1.0,0,0,0,0,1,-2,-1,-1,3
27,67,33,7,0.5,5,30.0,1.0,0,0,0,0,1,0,0,0,3
28,76,38,4,0.5,5,31.0,1.0,0,9,5,9,6,9,5,1,4
29,74,37,2,1.0,6,32.0,2.0,0,7,4,7,5,-2,-1,-1,3
30,72,36,0,0.25,6,34.0,1.0,0,5,3,5,4,-2,-1,-1,2
31,71,35,11,0.5,6,35.0,1.0,0,4,2,4,3,-1,-1,-1,1
32,69,34,9,0.25,6,36.0,2.0,0,2,1,2,2,-2,-1,-1,0
33,69,34,9,1.0,7,38.0,0.5,0,2,1,2,2,0,0,0,0
34,69,34,9,0.125,7,38.5,0.5,0,2,1,2,2,0,0,0,0
35,69,34,9,0.25,7,39.0,0.5,0,2,1,2,2,0,0,0,0
36,71,35,11,0.125,7,39.5,0.5,0,4,2,4,3,2,1,1,1
37,72,36,0,0.5,7,40.0,1.0,0,5,3,5,4,1,1,1,2
38,71,35,11,0.25,7,41.0,1.0,0,4,2,4,3,-1,-1,-1,1
39,69,34,9,1.0,8,42.0,2.0,0,2,1,2,2,-2,-1,-1,0
40,67,33,7,0.25,8,44.0,0.5,0,0,0,0,1,-2,-1,-1,-1
41,69,34,9,0.125,8,44.5,0.5,0,2,1,2,2,2,1,1,0
42,71,35,11,0.5,8,45.0,2.0,0,4,2,4,3,2,1,1,1
43,66,32,6,0.25,8,47.0,0.75,0,-1,-1,11,7,-5,-3,-1,0
44,66,32,6,0.062,8,47.75,0.25,0,-1,-1,11,7,0,0,0,0
45,69,34,9,1.0,9,48.0,1.0,0,2,1,2,2,3,2,1,1
46,67,33,7,0.25,9,49.0,2.0,0,0,0,0,1,-2,-1,-1,0
