,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,0.5,0,0.0,1.0,0,0,0,0,1,0,0,0,0
1,71,35,11,0.25,0,1.0,1.0,0,4,2,4,3,4,2,1,1
2,74,37,2,1.0,1,2.0,3.0,0,7,4,7,5,3,2,1,2
3,76,38,4,0.25,1,5.0,1.0,0,9,5,9,6,2,1,1,3
4,74,37,2,0.5,1,6.0,1.5,0,7,4,7,5,-2,-1,-1,2
5,74,37,2,0.125,1,7.5,0.5,0,7,4,7,5,0,0,0,2
6,72,36,0,1.0,2,8.0,2.0,0,5,3,5,4,-2,-1,-1,1
7,71,35,11,0.5,2,10.0,2.0,0,4,2,4,3,-1,-1,-1,0
8,69,34,9,0.5,2,12.0,1.0,0,2,1,2,2,-2,-1,-1,-1
9,71,35,11,0.25,2,13.0,1.0,0,4,2,4,3,2,1,1,0
10,74,37,2,1.0,3,14.0,2.0,0,7,4,7,5,3,2,1,1
11,79,40,7,0.5,3,16.0,1.0,0,12,7,0,1,5,3,1,2
12,78,39,6,0.25,3,17.0,1.0,0,11,6,11,7,-1,-1,-1,1
13,76,38,4,0.5,3,18.0,1.0,0,9,5,9,6,-2,-1,-1,0
14,74,37,2,0.25,3,19.0,1.0,0,7,4,7,5,-2,-1,-1,-1
15,69,34,9,1.0,4,20.0,4.0,0,2,1,2,2,-5,-3,-1,-2
16,69,34,9,0.5,4,24.0,1.0,0,2,1,2,2,0,0,0,-2
17,71,35,11,0.25,4,25.0,1.0,0,4,2,4,3,2,1,1,-1
18,72,36,0,1.0,5,26.0,2.0,0,5,3,5,4,1,1,1,0
19,74,37,2,0.5,5,28.0,2.0,0,7,4,7,5,2,1,1,1
20,76,38,4,0.5,5,30.0,1.0,0,9,5,9,6,2,1,1,2
21,78,39,6,0.25,5,31.0,1.0,0,11,6,11,7,2,1,1,3
22,79,40,7,1.0,6,32.0,2.0,0,12,7,0,1,1,1,1,4
23,79,40,7,0.5,6,34.0,2.0,0,12,7,0,1,0,0,0,4
24,81,41,9,0.5,6,36.0,1.0,0,14,8,2,2,2,1,1,5
25,79,40,7,0.25,6,37.0,1.0,0,12,7,0,1,-2,-1,-1,4
26,78,39,6,1.0,7,38.0,2.0,0,11,6,11,7,-1,-1,-1,3
27,76,38,4,0.5,7,40.0,1.0,0,9,5,9,6,-2,-1,-1,2
28,74,37,2,0.25,7,41.0,1.0,0,7,4,7,5,-2,-1,-1,1
29,72,36,0,0.5,7,42.0,1.0,0,5,3,5,4,-2,-1,-1,0
30,74,37,2,0.25,7,43.0,1.0,0,7,4,7,5,2,1,1,1
31,71,35,11,1.0,8,44.0,4.0,0,4,2,4,3,-3,-2,-1,0
32,69,34,9,0.5,8,48.0,1.0,0,2,1,2,2,-2,-1,-1,-1
33,71,35,11,0.25,8,49.0,1.0,0,4,2,4,3,2,1,1,0
34,72,36,0,1.0,9,50.0,2.0,0,5,3,5,4,1,1,1,1
35,74,37,2,0.5,9,52.0,2.0,0,7,4,7,5,2,1,1,2
36,76,38,4,0.5,9,54.0,1.0,0,9,5,9,6,2,1,1,3
37,78,39,6,0.25,9,55.0,1.0,0,11,6,11,7,2,1,1,4
38,79,40,7,1.0,10,56.0,2.0,0,12,7,0,1,1,1,1,5
39,79,40,7,0.5,10,58.0,2.0,0,12,7,0,1,0,0,0,5
40,81,41,9,0.5,10,60.0,1.0,0,14,8,2,2,2,1,1,6
41,79,40,7,0.25,10,61.0,1.0,0,12,7,0,1,-2,-1,-1,5
42,78,39,6,1.0,11,62.0,2.0,0,11,6,11,7,-1,-1,-1,4
43,76,38,4,0.5,11,64.0,1.0,0,9,5,9,6,-2,-1,-1,3
44,74,37,2,0.25,11,65.0,1.0,0,7,4,7,5,-2,-1,-1,2
45,72,36,0,0.5,11,66.0,1.0,0,5,3,5,4,-2,-1,-1,1
46,71,35,11,0.25,11,67.0,1.0,0,4,2,4,3,-1,-1,-1,0
47,67,33,7,1.0,12,68.0,4.0,0,0,0,0,1,-4,-2,-1,-1
