,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,offset,duration,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,0.5,0,0.0,1.0,0,-5,-3,7,5,0,0,0,0
1,67,33,7,0.5,0,1.0,1.0,0,0,0,0,1,5,3,1,1
2,69,34,9,0.5,0,2.0,1.0,0,2,1,2,2,2,1,1,2
3,71,35,11,1.0,1,3.0,2.0,0,4,2,4,3,2,1,1,3
4,74,37,2,0.5,1,5.0,1.0,0,7,4,7,5,3,2,1,4
5,72,36,0,0.5,1,6.0,1.0,0,5,3,5,4,-2,-1,-1,3
6,71,35,11,0.5,1,7.0,1.0,0,4,2,4,3,-1,-1,-1,2
7,69,34,9,1.0,2,8.0,2.0,0,2,1,2,2,-2,-1,-1,1
8,62,30,2,0.5,2,10.0,1.0,0,-5,-3,7,5,-7,-4,-1,0
9,67,33,7,0.5,2,11.0,1.0,0,0,0,0,1,5,3,1,1
10,69,34,9,0.5,2,12.0,1.0,0,2,1,2,2,2,1,1,2
11,71,35,11,1.0,3,13.0,2.0,0,4,2,4,3,2,1,1,3
12,74,37,2,0.5,3,15.0,1.0,0,7,4,7,5,3,2,1,4
13,72,36,0,0.5,3,16.0,1.0,0,5,3,5,4,-2,-1,-1,3
14,71,35,11,0.5,3,17.0,1.0,0,4,2,4,3,-1,-1,-1,2
15,69,34,9,1.0,4,18.0,2.0,0,2,1,2,2,-2,-1,-1,1
16,62,30,2,0.5,4,20.0,1.0,0,-5,-3,7,5,-7,-4,-1,0
17,67,33,7,0.5,4,21.0,1.0,0,0,0,0,1,5,3,1,1
18,69,34,9,0.5,4,22.0,1.0,0,2,1,2,2,2,1,1,2
19,71,35,11,1.0,5,23.0,2.0,0,4,2,4,3,2,1,1,3
20,74,37,2,0.25,5,25.0,1.0,0,7,4,7,5,3,2,1,4
21,74,37,2,0.5,5,26.0,1.5,0,7,4,7,5,0,0,0,4
22,72,36,0,0.125,5,27.5,0.5,0,5,3,5,4,-2,-1,-1,3
23,71,35,11,0.25,5,28.0,1.0,0,4,2,4,3,-1,-1,-1,2
24,69,34,9,1.0,6,29.0,0.5,0,2,1,2,2,-2,-1,-1,1
25,71,35,11,0.125,6,29.5,0.5,0,4,2,4,3,2,1,1,2
26,72,36,0,0.25,6,30.0,1.0,0,5,3,5,4,1,1,1,3
27,72,36,0,0.0,6,31.0,1.0,0,5,3,5,4,0,0,0,3
28,74,37,2,0.5,6,32.0,1.0,0,7,4,7,5,2,1,1,4
29,71,35,11,0.25,6,33.0,1.0,0,4,2,4,3,-3,-2,-1,3
30,69,34,9,0.25,6,34.0,1.0,0,2,1,2,2,-2,-1,-1,2
31,67,33,7,1.0,7,35.0,1.0,0,0,0,0,1,-2,-1,-1,1
32,69,34,9,0.25,7,36.0,1.0,0,2,1,2,2,2,1,1,2
33,71,35,11,0.25,7,37.0,1.0,0,4,2,4,3,2,1,1,3
34,69,34,9,0.5,7,38.0,1.5,0,2,1,2,2,-2,-1,-1,2
35,67,33,7,0.125,7,39.5,0.5,0,0,0,0,1,-2,-1,-1,1
36,66,32,6,0.25,7,40.0,0.5,0,-1,-1,11,7,-1,-1,-1,0
37,64,31,4,0.125,7,40.5,0.5,0,-3,-2,9,6,-2,-1,-1,-1
38,64,31,4,1.0,8,41.0,1.0,0,-3,-2,9,6,0,0,0,-1
39,62,30,2,0.25,8,42.0,2.0,0,-5,-3,7,5,-2,-1,-1,-2
